codering;jaar;solar_woningen_kwp;solar_woningen_count
BU05990112;2019;64.0;20.0
BU05990113;2019;n.a.;n.a.
BU05990118;2019;50.0;7.0
BU05990119;2019;n.a.;n.a.
BU05990320;2019;87.0;34.0
BU05990321;2019;82.0;39.0
BU05990322;2019;31.0;8.0
BU05990323;2019;232.0;66.0
BU05990324;2019;200.0;77.0
BU05990325;2019;193.0;82.0
BU05990327;2019;22.0;9.0
BU05990328;2019;176.0;114.0
BU05990329;2019;177.0;14.0
BU05990451;2019;395.0;200.0
BU05990452;2019;n.a.;n.a.
BU05990454;2019;61.0;16.0
BU05990455;2019;830.0;286.0
BU05990456;2019;375.0;148.0
BU05990457;2019;n.a.;n.a.
BU05990515;2019;18.0;7.0
BU05990516;2019;32.0;16.0
BU05990531;2019;31.0;13.0
BU05990532;2019;139.0;47.0
BU05990534;2019;195.0;75.0
BU05990535;2019;247.0;115.0
BU05990558;2019;n.a.;n.a.
BU05990660;2019;751.0;295.0
BU05990661;2019;352.0;156.0
BU05990662;2019;349.0;117.0
BU05990664;2019;312.0;107.0
BU05990665;2019;662.0;219.0
BU05990814;2019;71.0;4.0
BU05990836;2019;236.0;98.0
BU05990837;2019;16.0;5.0
BU05990841;2019;269.0;101.0
BU05990842;2019;636.0;204.0
BU05990843;2019;18.0;6.0
BU05990845;2019;275.0;35.0
BU05990847;2019;18.0;6.0
BU05991017;2019;n.a.;n.a.
BU05991079;2019;158.0;49.0
BU05991080;2019;131.0;61.0
BU05991081;2019;361.0;202.0
BU05991082;2019;68.0;28.0
BU05991085;2019;240.0;109.0
BU05991086;2019;35.0;12.0
BU05991087;2019;317.0;66.0
BU05991088;2019;58.0;34.0
BU05991283;2019;322.0;91.0
BU05991284;2019;228.0;93.0
BU05991289;2019;887.0;329.0
BU05991290;2019;396.0;144.0
BU05991391;2019;317.0;126.0
BU05991444;2019;1043.0;325.0
BU05991446;2019;170.0;59.0
BU05991448;2019;514.0;179.0
BU05991449;2019;278.0;116.0
BU05991463;2019;1304.0;664.0
BU05991466;2019;939.0;391.0
BU05991467;2019;485.0;160.0
BU05991468;2019;1659.0;477.0
BU05991570;2019;42.0;12.0
BU05991571;2019;187.0;96.0
BU05991572;2019;105.0;42.0
BU05991573;2019;310.0;134.0
BU05991574;2019;197.0;83.0
BU05991575;2019;n.a.;n.a.
BU05991576;2019;n.a.;n.a.
BU05991577;2019;313.0;142.0
BU05991578;2019;114.0;23.0
BU05991593;2019;405.0;74.0
BU05991692;2019;638.0;283.0
BU05991699;2019;1248.0;442.0
BU05991701;2019;642.0;213.0
BU05991702;2019;891.0;278.0
BU05991703;2019;64.0;3.0
BU05991853;2019;n.a.;n.a.
BU05991926;2019;n.a.;n.a.
BU05992194;2019;n.a.;n.a.
BU05992196;2019;n.a.;n.a.
BU05992198;2019;n.a.;n.a.
BU05992295;2019;n.a.;n.a.
BU05992306;2019;n.a.;n.a.
BU05992307;2019;n.a.;n.a.
BU05992308;2019;n.a.;n.a.
BU05992459;2019;n.a.;n.a.
BU05992540;2019;n.a.;n.a.
BU05992650;2019;n.a.;n.a.
BU05992704;2019;2005.0;728.0
BU05992705;2019;n.a.;n.a.
BU02770000;2019;n.a.;n.a.
BU02770009;2019;n.a.;n.a.
BU08400000;2019;729.0;196.0
BU08400009;2019;314.0;54.0
BU08400100;2019;988.0;244.0
BU08400109;2019;66.0;10.0
BU08400200;2019;623.0;193.0
BU08400201;2019;31.0;4.0
BU08400209;2019;466.0;68.0
BU08400300;2019;190.0;51.0
BU08400309;2019;244.0;41.0
BU08400400;2019;493.0;129.0
BU08400409;2019;117.0;25.0
BU04410101;2019;380.0;120.0
BU04410190;2019;46.0;10.0
BU04410191;2019;80.0;11.0
BU04410192;2019;40.0;10.0
BU04410290;2019;9.0;3.0
BU04410291;2019;33.0;9.0
BU04410292;2019;12.0;4.0
BU04410293;2019;54.0;12.0
BU04410301;2019;65.0;21.0
BU04410390;2019;72.0;22.0
BU04410391;2019;26.0;6.0
BU04410401;2019;249.0;77.0
BU04410402;2019;89.0;26.0
BU04410490;2019;n.a.;n.a.
BU04410491;2019;n.a.;n.a.
BU04410492;2019;69.0;14.0
BU04410493;2019;39.0;12.0
BU04410494;2019;57.0;11.0
BU04410501;2019;293.0;83.0
BU04410502;2019;195.0;61.0
BU04410503;2019;290.0;82.0
BU04410504;2019;267.0;72.0
BU04410505;2019;245.0;58.0
BU04410506;2019;73.0;15.0
BU04410580;2019;52.0;6.0
BU04410581;2019;112.0;17.0
BU04410590;2019;121.0;14.0
BU04410591;2019;57.0;12.0
BU04410601;2019;n.a.;n.a.
BU04410602;2019;431.0;130.0
BU04410603;2019;247.0;72.0
BU04410690;2019;n.a.;n.a.
BU04410701;2019;623.0;153.0
BU04410790;2019;288.0;51.0
BU04410801;2019;317.0;91.0
BU04410880;2019;16.0;4.0
BU04410890;2019;126.0;30.0
BU04410901;2019;137.0;42.0
BU04410990;2019;73.0;17.0
BU04411001;2019;269.0;93.0
BU04411002;2019;128.0;38.0
BU04411003;2019;474.0;188.0
BU04411004;2019;92.0;34.0
BU04411005;2019;383.0;137.0
BU04411006;2019;447.0;155.0
BU04411007;2019;21.0;4.0
BU04411101;2019;213.0;65.0
BU04411102;2019;74.0;25.0
BU04411103;2019;122.0;38.0
BU04411170;2019;n.a.;n.a.
BU04411180;2019;n.a.;n.a.
BU04411190;2019;14.0;4.0
BU04411201;2019;106.0;32.0
BU04411290;2019;76.0;20.0
BU04411301;2019;278.0;87.0
BU04411302;2019;231.0;73.0
BU04411380;2019;17.0;3.0
BU04411390;2019;36.0;7.0
BU04411391;2019;30.0;7.0
BU04411401;2019;43.0;15.0
BU04411470;2019;38.0;13.0
BU04411471;2019;23.0;9.0
BU04411490;2019;92.0;6.0
BU04411501;2019;220.0;67.0
BU04411502;2019;198.0;72.0
BU04411570;2019;n.a.;n.a.
BU04411590;2019;94.0;22.0
BU04411591;2019;19.0;5.0
BU04411592;2019;178.0;12.0
BU04411601;2019;367.0;108.0
BU04411602;2019;426.0;141.0
BU04411603;2019;n.a.;n.a.
BU04411680;2019;n.a.;n.a.
BU04411701;2019;303.0;83.0
BU04411702;2019;415.0;122.0
BU04411703;2019;171.0;52.0
BU04411780;2019;139.0;23.0
BU02790000;2019;1290.0;355.0
BU02790008;2019;120.0;42.0
BU02790009;2019;103.0;16.0
BU06060000;2019;16.0;6.0
BU06060101;2019;n.a.;n.a.
BU06060102;2019;34.0;13.0
BU06060103;2019;64.0;31.0
BU06060104;2019;n.a.;n.a.
BU06060105;2019;48.0;33.0
BU06060106;2019;13.0;7.0
BU06060107;2019;31.0;12.0
BU06060201;2019;74.0;10.0
BU06060202;2019;13.0;4.0
BU06060203;2019;104.0;29.0
BU06060301;2019;67.0;24.0
BU06060302;2019;72.0;31.0
BU06060303;2019;48.0;9.0
BU06060304;2019;44.0;18.0
BU06060305;2019;34.0;13.0
BU06060306;2019;111.0;35.0
BU06060307;2019;182.0;58.0
BU06060308;2019;38.0;14.0
BU06060309;2019;44.0;13.0
BU06060401;2019;46.0;18.0
BU06060402;2019;29.0;10.0
BU06060403;2019;48.0;19.0
BU06060404;2019;n.a.;n.a.
BU06060405;2019;n.a.;n.a.
BU06060500;2019;n.a.;n.a.
BU06060602;2019;52.0;10.0
BU06060603;2019;101.0;69.0
BU06060604;2019;57.0;35.0
BU06060605;2019;45.0;24.0
BU06060606;2019;107.0;29.0
BU06060607;2019;82.0;10.0
BU06060608;2019;75.0;17.0
BU06060701;2019;530.0;148.0
BU06060702;2019;n.a.;n.a.
BU06060703;2019;23.0;8.0
BU06060704;2019;37.0;18.0
BU06060705;2019;58.0;15.0
BU06060706;2019;237.0;88.0
BU06060707;2019;49.0;16.0
BU06060801;2019;n.a.;n.a.
BU06060802;2019;n.a.;n.a.
BU06060803;2019;53.0;11.0
BU06060901;2019;117.0;40.0
BU06060902;2019;120.0;46.0
BU06060903;2019;97.0;38.0
BU06060904;2019;158.0;52.0
BU06060905;2019;202.0;59.0
BU06060906;2019;93.0;31.0
BU06060907;2019;260.0;94.0
BU06060908;2019;225.0;52.0
BU06060909;2019;65.0;17.0
BU00880000;2019;333.0;98.0
BU00880009;2019;81.0;7.0
BU16760000;2019;337.0;138.0
BU16760001;2019;358.0;144.0
BU16760002;2019;1396.0;558.0
BU16760003;2019;50.0;22.0
BU16760004;2019;364.0;93.0
BU16760007;2019;188.0;94.0
BU16760008;2019;38.0;9.0
BU16760009;2019;48.0;7.0
BU16760100;2019;306.0;115.0
BU16760109;2019;11.0;5.0
BU16760200;2019;150.0;54.0
BU16760209;2019;144.0;16.0
BU16760300;2019;273.0;83.0
BU16760309;2019;75.0;13.0
BU16760400;2019;n.a.;n.a.
BU16760401;2019;196.0;46.0
BU16760409;2019;n.a.;n.a.
BU16760500;2019;677.0;254.0
BU16760501;2019;114.0;27.0
BU16760509;2019;118.0;20.0
BU16760600;2019;658.0;216.0
BU16760609;2019;66.0;14.0
BU16760700;2019;410.0;148.0
BU16760701;2019;95.0;26.0
BU16760708;2019;34.0;8.0
BU16760709;2019;55.0;11.0
BU16760800;2019;122.0;41.0
BU16760809;2019;35.0;8.0
BU16760900;2019;387.0;115.0
BU16760909;2019;71.0;11.0
BU16761000;2019;193.0;75.0
BU16761009;2019;156.0;23.0
BU16761100;2019;61.0;19.0
BU16761109;2019;60.0;8.0
BU16761200;2019;686.0;273.0
BU16761201;2019;279.0;73.0
BU16761202;2019;66.0;19.0
BU16761203;2019;122.0;35.0
BU16761204;2019;296.0;70.0
BU16761205;2019;289.0;70.0
BU16761208;2019;152.0;22.0
BU16761209;2019;17.0;3.0
BU16761300;2019;374.0;116.0
BU16761301;2019;199.0;54.0
BU16761302;2019;16.0;5.0
BU16761303;2019;38.0;10.0
BU16761309;2019;27.0;7.0
BU16761400;2019;60.0;17.0
BU16761409;2019;34.0;4.0
BU16761500;2019;66.0;30.0
BU16761509;2019;19.0;4.0
BU09650000;2019;533.0;141.0
BU09650001;2019;552.0;144.0
BU09650002;2019;168.0;43.0
BU09650003;2019;382.0;105.0
BU09650009;2019;67.0;13.0
BU09650100;2019;1365.0;373.0
BU09650101;2019;245.0;58.0
BU09650102;2019;110.0;26.0
BU09650103;2019;70.0;17.0
BU17020000;2019;896.0;231.0
BU17020001;2019;131.0;28.0
BU17020008;2019;123.0;17.0
BU17020009;2019;390.0;61.0
BU17020100;2019;371.0;80.0
BU17020109;2019;245.0;41.0
BU17020200;2019;90.0;20.0
BU17020209;2019;118.0;11.0
BU17020300;2019;388.0;57.0
BU17020309;2019;62.0;11.0
BU17020400;2019;709.0;153.0
BU17020409;2019;179.0;28.0
BU17020500;2019;119.0;26.0
BU17020509;2019;63.0;5.0
BU08450000;2019;604.0;206.0
BU08450001;2019;1008.0;251.0
BU08450002;2019;639.0;207.0
BU08450003;2019;17.0;3.0
BU08450007;2019;70.0;10.0
BU08450008;2019;120.0;30.0
BU08450009;2019;77.0;11.0
BU08450100;2019;458.0;111.0
BU08450108;2019;209.0;33.0
BU08450109;2019;190.0;31.0
BU08450200;2019;1067.0;342.0
BU08450201;2019;535.0;119.0
BU08450207;2019;200.0;36.0
BU08450208;2019;126.0;27.0
BU08450209;2019;49.0;10.0
BU08450300;2019;1062.0;261.0
BU08450301;2019;163.0;19.0
BU08450302;2019;683.0;190.0
BU08450308;2019;39.0;6.0
BU08450309;2019;609.0;60.0
BU08450400;2019;347.0;88.0
BU08450408;2019;209.0;35.0
BU08450409;2019;115.0;17.0
BU18830001;2019;n.a.;n.a.
BU18830008;2019;n.a.;n.a.
BU18830100;2019;n.a.;n.a.
BU18830101;2019;291.0;74.0
BU18830102;2019;1286.0;318.0
BU18830103;2019;1227.0;253.0
BU18830109;2019;n.a.;n.a.
BU18830200;2019;795.0;233.0
BU18830201;2019;624.0;173.0
BU18830202;2019;553.0;159.0
BU18830203;2019;271.0;83.0
BU18830204;2019;266.0;75.0
BU18830205;2019;2128.0;619.0
BU18830208;2019;n.a.;n.a.
BU18830209;2019;7.0;3.0
BU18830300;2019;1577.0;419.0
BU18830301;2019;62.0;10.0
BU18830400;2019;391.0;98.0
BU18830401;2019;976.0;258.0
BU18830402;2019;587.0;133.0
BU18830501;2019;550.0;146.0
BU18830502;2019;931.0;267.0
BU18830503;2019;1752.0;533.0
BU18830504;2019;950.0;248.0
BU18830505;2019;836.0;244.0
BU18830506;2019;1228.0;342.0
BU18830507;2019;n.a.;n.a.
BU18830601;2019;316.0;85.0
BU18830602;2019;579.0;161.0
BU18830603;2019;730.0;221.0
BU18830604;2019;1168.0;315.0
BU18830606;2019;n.a.;n.a.
BU18830607;2019;n.a.;n.a.
BU18830609;2019;n.a.;n.a.
BU18830700;2019;748.0;170.0
BU18830701;2019;270.0;69.0
BU18830702;2019;1041.0;246.0
BU06100101;2019;456.0;116.0
BU06100102;2019;n.a.;n.a.
BU06100103;2019;208.0;79.0
BU06100104;2019;36.0;13.0
BU06100105;2019;78.0;22.0
BU06100106;2019;92.0;38.0
BU06100107;2019;n.a.;n.a.
BU06100108;2019;51.0;16.0
BU06100109;2019;n.a.;n.a.
BU06100201;2019;138.0;25.0
BU06100202;2019;127.0;15.0
BU06100203;2019;12.0;6.0
BU06100204;2019;191.0;77.0
BU06100205;2019;n.a.;n.a.
BU06100206;2019;n.a.;n.a.
BU06100207;2019;72.0;29.0
BU06100208;2019;98.0;63.0
BU06100209;2019;97.0;22.0
BU06100210;2019;n.a.;n.a.
BU06100211;2019;162.0;72.0
BU06100301;2019;146.0;34.0
BU06100302;2019;360.0;136.0
BU06100303;2019;110.0;47.0
BU06100304;2019;41.0;13.0
BU06100305;2019;356.0;119.0
BU06100306;2019;52.0;16.0
BU06100307;2019;43.0;12.0
BU06100401;2019;n.a.;n.a.
BU06100402;2019;n.a.;n.a.
BU06100403;2019;n.a.;n.a.
BU06100404;2019;15.0;5.0
BU06100405;2019;n.a.;n.a.
BU06100406;2019;n.a.;n.a.
BU17140000;2019;276.0;105.0
BU17140001;2019;16.0;3.0
BU17140009;2019;95.0;23.0
BU17140100;2019;68.0;26.0
BU17140109;2019;15.0;6.0
BU17140200;2019;401.0;144.0
BU17140209;2019;120.0;26.0
BU17140300;2019;151.0;44.0
BU17140309;2019;108.0;21.0
BU17140400;2019;25.0;7.0
BU17140409;2019;42.0;8.0
BU17140500;2019;1329.0;465.0
BU17140509;2019;159.0;26.0
BU17140600;2019;67.0;17.0
BU17140609;2019;25.0;7.0
BU17140700;2019;158.0;62.0
BU17140701;2019;66.0;10.0
BU17140709;2019;47.0;12.0
BU17140800;2019;117.0;33.0
BU17140801;2019;n.a.;n.a.
BU17140809;2019;92.0;7.0
BU17140900;2019;176.0;70.0
BU17140909;2019;138.0;25.0
BU17141000;2019;1062.0;364.0
BU17141009;2019;216.0;61.0
BU17141100;2019;162.0;60.0
BU17141101;2019;56.0;14.0
BU17141108;2019;22.0;5.0
BU17141109;2019;55.0;12.0
BU17141200;2019;465.0;152.0
BU17141209;2019;268.0;54.0
BU17141300;2019;327.0;98.0
BU17141309;2019;53.0;12.0
BU17141400;2019;108.0;32.0
BU17141409;2019;157.0;18.0
BU00900001;2019;94.0;26.0
BU00900002;2019;726.0;256.0
BU00900003;2019;914.0;253.0
BU00900004;2019;1464.0;427.0
BU00900005;2019;220.0;63.0
BU00900006;2019;471.0;148.0
BU00900007;2019;604.0;186.0
BU00900008;2019;1206.0;391.0
BU00900009;2019;793.0;256.0
BU00900010;2019;874.0;348.0
BU00900011;2019;22.0;3.0
BU00900012;2019;664.0;176.0
BU00900013;2019;719.0;238.0
BU00900014;2019;497.0;132.0
BU00900015;2019;821.0;215.0
BU00900016;2019;n.a.;n.a.
BU00900017;2019;233.0;67.0
BU00900018;2019;307.0;70.0
BU00900120;2019;617.0;132.0
BU00900121;2019;419.0;92.0
BU00900122;2019;183.0;42.0
BU00900123;2019;296.0;73.0
BU00900124;2019;24.0;7.0
BU00900125;2019;559.0;155.0
BU00900126;2019;439.0;83.0
BU00900127;2019;n.a.;n.a.
BU00900128;2019;84.0;16.0
BU00900129;2019;n.a.;n.a.
BU00900130;2019;528.0;130.0
BU00900131;2019;232.0;42.0
BU00900132;2019;97.0;21.0
BU03420101;2019;71.0;17.0
BU03420102;2019;921.0;302.0
BU03420103;2019;924.0;257.0
BU03420201;2019;261.0;85.0
BU03420301;2019;n.a.;n.a.
BU03420302;2019;n.a.;n.a.
BU03420303;2019;n.a.;n.a.
BU03420304;2019;543.0;168.0
BU03420401;2019;60.0;14.0
BU03420402;2019;768.0;133.0
BU03420403;2019;384.0;97.0
BU03420404;2019;20.0;4.0
BU03420405;2019;75.0;19.0
BU03420501;2019;443.0;141.0
BU03420601;2019;817.0;289.0
BU03420602;2019;41.0;9.0
BU03420604;2019;71.0;22.0
BU03420605;2019;245.0;72.0
BU03420606;2019;135.0;46.0
BU03420701;2019;867.0;278.0
BU03420702;2019;81.0;8.0
BU03420703;2019;23.0;8.0
BU03420704;2019;35.0;4.0
BU03420705;2019;90.0;12.0
BU03420706;2019;n.a.;n.a.
BU03420801;2019;38.0;15.0
BU03420802;2019;396.0;138.0
BU03420803;2019;80.0;17.0
BU03420804;2019;1088.0;253.0
BU08470000;2019;3784.0;952.0
BU08470008;2019;242.0;31.0
BU08470009;2019;291.0;36.0
BU08470100;2019;681.0;142.0
BU08470108;2019;183.0;38.0
BU08470109;2019;145.0;20.0
BU08470200;2019;1043.0;224.0
BU08470208;2019;67.0;11.0
BU08470209;2019;350.0;43.0
BU08470300;2019;n.a.;n.a.
BU08470309;2019;341.0;40.0
BU08470909;2019;n.a.;n.a.
BU08480000;2019;1184.0;289.0
BU08480001;2019;1485.0;372.0
BU08480002;2019;42.0;4.0
BU08480003;2019;503.0;109.0
BU08480009;2019;899.0;243.0
BU08480100;2019;249.0;63.0
BU08480101;2019;796.0;232.0
BU08480109;2019;88.0;12.0
BU00370100;2019;90.0;20.0
BU00370101;2019;16.0;5.0
BU00370102;2019;1492.0;255.0
BU00370103;2019;331.0;99.0
BU00370104;2019;169.0;53.0
BU00370105;2019;855.0;225.0
BU00370106;2019;58.0;15.0
BU00370107;2019;73.0;16.0
BU00370108;2019;525.0;133.0
BU00370109;2019;390.0;95.0
BU00370110;2019;368.0;89.0
BU00370111;2019;367.0;69.0
BU00370112;2019;549.0;135.0
BU00370200;2019;723.0;181.0
BU00370201;2019;238.0;61.0
BU00370202;2019;308.0;65.0
BU00370203;2019;214.0;51.0
BU00370300;2019;383.0;96.0
BU00370301;2019;27.0;7.0
BU00370308;2019;123.0;23.0
BU00370309;2019;256.0;47.0
BU00370400;2019;273.0;64.0
BU00370401;2019;59.0;14.0
BU00370402;2019;83.0;20.0
BU00370409;2019;106.0;12.0
BU00370500;2019;273.0;57.0
BU00370509;2019;118.0;23.0
BU01800000;2019;61.0;11.0
BU01800001;2019;48.0;9.0
BU01800002;2019;116.0;21.0
BU01800003;2019;137.0;25.0
BU01800004;2019;16.0;3.0
BU01800005;2019;980.0;351.0
BU01800006;2019;301.0;101.0
BU01800007;2019;121.0;31.0
BU01800100;2019;457.0;146.0
BU01800101;2019;273.0;69.0
BU01800102;2019;206.0;39.0
BU01800206;2019;n.a.;n.a.
BU01800207;2019;n.a.;n.a.
BU01800208;2019;n.a.;n.a.
BU01800209;2019;n.a.;n.a.
BU01800305;2019;n.a.;n.a.
BU01800306;2019;27.0;6.0
BU01800307;2019;n.a.;n.a.
BU01800308;2019;25.0;5.0
BU01800309;2019;103.0;17.0
BU01800400;2019;282.0;92.0
BU01800409;2019;124.0;26.0
BU01800509;2019;251.0;48.0
BU01800609;2019;49.0;10.0
BU01800709;2019;25.0;5.0
BU05320000;2019;1138.0;402.0
BU05320001;2019;590.0;174.0
BU05320002;2019;1005.0;391.0
BU05320100;2019;671.0;202.0
BU05320101;2019;281.0;75.0
BU05320102;2019;1129.0;482.0
BU05320103;2019;776.0;280.0
BU08510000;2019;841.0;268.0
BU08510001;2019;385.0;110.0
BU08510002;2019;971.0;289.0
BU08510003;2019;669.0;202.0
BU08510004;2019;n.a.;n.a.
BU08510007;2019;n.a.;n.a.
BU08510008;2019;123.0;30.0
BU08510009;2019;173.0;36.0
BU08510100;2019;438.0;129.0
BU08510109;2019;210.0;36.0
BU08510200;2019;83.0;27.0
BU08510209;2019;53.0;8.0
BU08510300;2019;927.0;361.0
BU08510301;2019;21.0;6.0
BU08510308;2019;34.0;4.0
BU08510309;2019;84.0;14.0
BU08510400;2019;513.0;166.0
BU08510409;2019;162.0;24.0
BU17080001;2019;72.0;17.0
BU17080002;2019;327.0;115.0
BU17080003;2019;82.0;33.0
BU17080004;2019;123.0;43.0
BU17080005;2019;238.0;67.0
BU17080006;2019;223.0;72.0
BU17080007;2019;11.0;3.0
BU17080008;2019;463.0;156.0
BU17080009;2019;477.0;156.0
BU17080010;2019;n.a.;n.a.
BU17080011;2019;821.0;259.0
BU17080012;2019;246.0;81.0
BU17080014;2019;n.a.;n.a.
BU17080028;2019;n.a.;n.a.
BU17080029;2019;295.0;99.0
BU17080030;2019;n.a.;n.a.
BU17080200;2019;650.0;184.0
BU17080201;2019;n.a.;n.a.
BU17080209;2019;n.a.;n.a.
BU17080300;2019;n.a.;n.a.
BU17080309;2019;n.a.;n.a.
BU17080400;2019;171.0;43.0
BU17080408;2019;n.a.;n.a.
BU17080409;2019;n.a.;n.a.
BU17080500;2019;n.a.;n.a.
BU17080501;2019;82.0;11.0
BU17080509;2019;n.a.;n.a.
BU17080600;2019;76.0;24.0
BU17080608;2019;13.0;4.0
BU17080609;2019;47.0;10.0
BU17080700;2019;826.0;243.0
BU17080701;2019;22.0;7.0
BU17080702;2019;21.0;4.0
BU17080709;2019;29.0;8.0
BU17080800;2019;250.0;64.0
BU17080808;2019;46.0;10.0
BU17080809;2019;60.0;11.0
BU17080810;2019;98.0;17.0
BU17080811;2019;63.0;14.0
BU17080812;2019;53.0;12.0
BU17080813;2019;68.0;9.0
BU17081000;2019;51.0;17.0
BU17081001;2019;16.0;4.0
BU17081100;2019;220.0;54.0
BU17081102;2019;n.a.;n.a.
BU17081103;2019;32.0;6.0
BU17081104;2019;n.a.;n.a.
BU17081105;2019;55.0;15.0
BU17081106;2019;n.a.;n.a.
BU17081107;2019;n.a.;n.a.
BU17081108;2019;9.0;3.0
BU17081600;2019;134.0;42.0
BU17081601;2019;n.a.;n.a.
BU17081608;2019;n.a.;n.a.
BU17081609;2019;n.a.;n.a.
BU17081700;2019;n.a.;n.a.
BU17081701;2019;n.a.;n.a.
BU17081702;2019;130.0;28.0
BU17081703;2019;108.0;32.0
BU17081704;2019;253.0;56.0
BU17081705;2019;23.0;5.0
BU17081706;2019;n.a.;n.a.
BU17081707;2019;n.a.;n.a.
BU17081800;2019;n.a.;n.a.
BU17081801;2019;n.a.;n.a.
BU17081900;2019;40.0;12.0
BU17081901;2019;52.0;13.0
BU17082000;2019;63.0;14.0
BU17082001;2019;32.0;6.0
BU17082100;2019;66.0;21.0
BU17082101;2019;122.0;20.0
BU17082200;2019;41.0;11.0
BU17082300;2019;36.0;7.0
BU17082400;2019;29.0;9.0
BU17082401;2019;31.0;9.0
BU17082500;2019;53.0;10.0
BU17082600;2019;258.0;48.0
BU17082601;2019;100.0;21.0
BU17082700;2019;82.0;15.0
BU17082800;2019;782.0;252.0
BU17082801;2019;32.0;9.0
BU17082900;2019;504.0;161.0
BU17082901;2019;51.0;8.0
BU17083000;2019;37.0;9.0
BU17083001;2019;48.0;12.0
BU17083100;2019;119.0;28.0
BU17083200;2019;n.a.;n.a.
BU17083300;2019;146.0;39.0
BU17083301;2019;25.0;6.0
BU17083400;2019;62.0;14.0
BU17083401;2019;n.a.;n.a.
BU17083500;2019;n.a.;n.a.
BU17083600;2019;n.a.;n.a.
BU09710000;2019;1531.0;342.0
BU09710001;2019;1385.0;405.0
BU09710002;2019;960.0;259.0
BU09710003;2019;120.0;27.0
BU09710004;2019;37.0;8.0
BU09710005;2019;881.0;249.0
BU09710100;2019;3172.0;911.0
BU09710101;2019;321.0;90.0
BU09710102;2019;291.0;69.0
BU09710200;2019;880.0;223.0
BU09710201;2019;425.0;84.0
BU09710202;2019;1354.0;335.0
BU09710203;2019;99.0;23.0
BU19040101;2019;201.0;34.0
BU19040102;2019;32.0;10.0
BU19040103;2019;53.0;13.0
BU19040104;2019;143.0;32.0
BU19040105;2019;799.0;272.0
BU19040106;2019;109.0;36.0
BU19040107;2019;n.a.;n.a.
BU19040108;2019;196.0;46.0
BU19040109;2019;96.0;36.0
BU19040110;2019;75.0;24.0
BU19040111;2019;60.0;18.0
BU19040112;2019;144.0;76.0
BU19040113;2019;101.0;26.0
BU19040114;2019;n.a.;n.a.
BU19040115;2019;183.0;79.0
BU19040116;2019;76.0;23.0
BU19040117;2019;18.0;8.0
BU19040118;2019;n.a.;n.a.
BU19040119;2019;n.a.;n.a.
BU19040201;2019;52.0;10.0
BU19040202;2019;53.0;11.0
BU19040203;2019;23.0;6.0
BU19040204;2019;n.a.;n.a.
BU19040205;2019;n.a.;n.a.
BU19040206;2019;129.0;10.0
BU19040207;2019;571.0;207.0
BU19040208;2019;n.a.;n.a.
BU19040209;2019;n.a.;n.a.
BU19040210;2019;n.a.;n.a.
BU19040211;2019;40.0;16.0
BU19040212;2019;362.0;120.0
BU19040213;2019;144.0;54.0
BU19040214;2019;n.a.;n.a.
BU19040215;2019;155.0;52.0
BU19040216;2019;n.a.;n.a.
BU19040301;2019;15.0;3.0
BU19040302;2019;n.a.;n.a.
BU19040303;2019;n.a.;n.a.
BU19040304;2019;n.a.;n.a.
BU19040305;2019;n.a.;n.a.
BU19040306;2019;26.0;13.0
BU19040307;2019;195.0;69.0
BU19040308;2019;95.0;44.0
BU19040309;2019;14.0;3.0
BU19040310;2019;n.a.;n.a.
BU19040311;2019;108.0;32.0
BU19040312;2019;15.0;6.0
BU19040401;2019;36.0;8.0
BU19040402;2019;66.0;21.0
BU19040501;2019;50.0;11.0
BU19040502;2019;59.0;12.0
BU19040503;2019;53.0;11.0
BU19040504;2019;33.0;6.0
BU19040505;2019;286.0;84.0
BU19040506;2019;49.0;6.0
BU19040507;2019;95.0;31.0
BU19040508;2019;62.0;20.0
BU19040509;2019;26.0;15.0
BU19040601;2019;26.0;7.0
BU19040602;2019;39.0;8.0
BU19040603;2019;160.0;61.0
BU19040604;2019;8.0;2.0
BU19040701;2019;206.0;52.0
BU19040702;2019;44.0;7.0
BU19040703;2019;253.0;53.0
BU19040801;2019;n.a.;n.a.
BU19040802;2019;56.0;6.0
BU19040803;2019;n.a.;n.a.
BU19040804;2019;174.0;55.0
BU19040805;2019;n.a.;n.a.
BU19040901;2019;n.a.;n.a.
BU19040902;2019;n.a.;n.a.
BU19040903;2019;n.a.;n.a.
BU19040904;2019;n.a.;n.a.
BU19040905;2019;23.0;7.0
BU19040906;2019;n.a.;n.a.
BU19040907;2019;n.a.;n.a.
BU19041001;2019;13.0;3.0
BU19041002;2019;17.0;6.0
BU19041003;2019;55.0;18.0
BU19041004;2019;n.a.;n.a.
BU19041101;2019;82.0;30.0
BU19041201;2019;n.a.;n.a.
BU19041202;2019;n.a.;n.a.
BU19041203;2019;411.0;128.0
BU19041204;2019;311.0;99.0
BU19041205;2019;272.0;103.0
BU19041206;2019;482.0;186.0
BU19041207;2019;339.0;107.0
BU19041208;2019;346.0;152.0
BU19041209;2019;275.0;170.0
BU19041210;2019;103.0;39.0
BU19041211;2019;165.0;62.0
BU19041212;2019;218.0;83.0
BU19041213;2019;77.0;22.0
BU19041214;2019;64.0;6.0
BU19041215;2019;55.0;20.0
BU19000000;2019;109.0;39.0
BU19000001;2019;302.0;94.0
BU19000002;2019;404.0;117.0
BU19000003;2019;62.0;23.0
