OBJECTID;accomm_id;accomm_nm;bouwjaar;X;Y;adres;postcode;plaatsnaam;gemeente;provincie;n_voorzien;n_ind_ voo;n_out_voor;n_out_kuns;n_out_natu;n_out swat;n_out_wat;n_sporthln;n_sportzln;n_gymzln;sport;buurtcode_2023;gemeentecode_2023;pc4_code_2023;pc6_code_2023;buurtcode_2024;gemeentecode_2024;pc4_code_2024;pc6_code_2024;buurtcode_2025;gemeentecode_2025;pc4_code_2025;pc6_code_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd;pc4_gewijzigd;lat;lon;meta_source_layer;meta_source_wfs_url;meta_retrieved_at;meta_source_last_modified
1314;18524;mauritiussingel;1980.0;188903.0;318400.0;mauritiussingel 2a;6305az;schin op geul;valkenburg aan de geul;limburg;2;0;2;0;2;0;0;0;0;0;voetbal;;GM0994;;;;GM0994;;;;GM0994;;;False;False;False;50.854426407986175;5.868641879192114;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1315;18525;dijckerhof;2000.0;204094.0;366714.0;sint jozefweg 64a;5953jp;reuver;beesel;limburg;6;0;6;0;6;0;0;0;0;0;voetbal;;GM0889;;;;GM0889;;;;GM0889;;;False;False;False;51.28758460025389;6.090957487965682;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1316;18526;sportpark de dem;1986.0;193978.0;325851.0;demstraat 13;6431tc;hoensbroek;heerlen;limburg;4;0;4;3;1;0;0;0;0;0;voetbal;;GM0917;;;;GM0917;;;;GM0917;;;False;False;False;50.921076700390024;5.941508590491418;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1317;18527;sportpark grasbroek;1990.0;196533.0;323328.0;boerhaavestraat 36;6412vj;heerlen;heerlen;limburg;3;0;3;2;1;0;0;0;0;0;voetbal;;GM0917;;;;GM0917;;;;GM0917;;;False;False;False;50.89821922908429;5.977552149129922;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1318;18529;pronsenbroek;2018.0;195725.0;325031.0;hei-grindelweg 66;6413bs;heerlen;heerlen;limburg;4;0;4;3;1;0;0;0;0;0;voetbal;;GM0917;;;;GM0917;;;;GM0917;;;False;False;False;50.91358453394532;5.966259342167426;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1319;18530;terworm;1970.0;194937.0;321267.0;koekoeksweg 2;6411rx;heerlen;heerlen;limburg;3;0;3;1;2;0;0;0;0;0;voetbal;;GM0917;;;;GM0917;;;;GM0917;;;False;False;False;50.87980762591995;5.9546403552953855;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1320;18531;varenbeuk;1993.0;195357.0;326351.0;varenbeukerweg 58;6414nk;heerlen;heerlen;limburg;2;0;2;1;1;0;0;0;0;0;voetbal;;GM0917;;;;GM0917;;;;GM0917;;;False;False;False;50.92547531691687;5.961174348534785;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1321;18532;het hetjen;1985.0;182543.0;330439.0;heisteeg 98;6171nl;stein;stein;limburg;3;0;3;1;2;0;0;0;0;0;voetbal;;GM0971;;;;GM0971;;;;GM0971;;;False;False;False;50.962981187644715;5.779244607717174;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1322;18533;molenpark;2005.0;182676.0;333809.0;swentiboldlaan 43;6129hp;urmond;stein;limburg;3;0;3;0;3;0;0;0;0;0;voetbal;;GM0971;;;;GM0971;;;;GM0971;;;False;False;False;50.99326641098907;5.781396318606302;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1323;18534;nederheide;1966.0;182319.0;335369.0;kanaalweg 20;6129az;urmond;stein;limburg;2;0;2;0;2;0;0;0;0;0;voetbal;;GM0971;;;;GM0971;;;;GM0971;;;False;False;False;51.00730585910234;5.77642989369476;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1324;18535;mergelakker;2013.0;181886.0;328299.0;mergelakker 66;6181 J;elsloo;stein;limburg;2;0;2;2;0;0;0;0;0;0;voetbal;;GM0971;;;;GM0971;;;;GM0971;;;False;False;False;50.94377681212815;5.769733753642546;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1325;18538;op de hooven;1980.0;182333.0;365775.0;baldessenweg 1c;6034rn;nederweert-eind;nederweert;limburg;4;0;4;0;4;0;0;0;0;0;voetbal;;GM0946;;;;GM0946;;;;GM0946;;;False;False;False;51.280612874295564;5.778953343123012;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1326;18539;henseveld;2011.0;186657.0;362129.0;graanmolen 4;6091pn;leveroy;nederweert;limburg;2;0;2;0;2;0;0;0;0;0;voetbal;;GM0946;;;;GM0946;;;;GM0946;;;False;False;False;51.24761550690569;5.840601101007604;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1327;18540;ospel;2006.0;182790.0;368310.0;houwakker 31;6035pk;ospel;nederweert;limburg;5;0;5;0;5;0;0;0;0;0;voetbal;;GM0946;;;;GM0946;;;;GM0946;;;False;False;False;51.303376654290766;5.785701659697693;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1328;18541;in geen anker;2003.0;194083.0;318245.0;kerkstraat 2b;6367je;voerendaal;voerendaal;limburg;3;0;3;0;3;0;0;0;0;0;voetbal;;GM0986;;;;GM0986;;;;GM0986;;;False;False;False;50.85270347005018;5.942181260792297;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1329;18542;ransdaal;2002.0;190795.0;319862.0;spoorstraat 50;6311ah;ransdaal;voerendaal;limburg;1;0;1;0;1;0;0;0;0;0;voetbal;;GM0986;;;;GM0986;;;;GM0986;;;False;False;False;50.86745256844974;5.895652703601648;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1330;18543;schoolstraat;1994.0;190170.0;320532.0;schoolstraat 45;6343cd;klimmen;voerendaal;limburg;3;0;3;0;3;0;0;0;0;0;voetbal;;GM0986;;;;GM0986;;;;GM0986;;;False;False;False;50.873513561692405;5.886840135242303;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1331;18544;marsana;2004.0;180171.0;321552.0;proost de beaufortstraat 21;6231eb;meerssen;meerssen;limburg;3;0;3;1;2;0;0;0;0;0;voetbal;;GM0938;;;;GM0938;;;;GM0938;;;False;False;False;50.883208510099756;5.744863716765254;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1332;18545;rothem;1973.0;179746.0;321250.0;molenweg 1;6231bl;meerssen;meerssen;limburg;2;0;2;1;1;0;0;0;0;0;voetbal;;GM0938;;;;GM0938;;;;GM0938;;;False;False;False;50.8805124603847;5.738804205418523;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1333;18546;sauerlaan;1979.0;180000.0;325657.0;andreas sauerlaan 31;6243cc;geulle;meerssen;limburg;2;0;2;0;2;0;0;0;0;0;voetbal;;GM0938;;;;GM0938;;;;GM0938;;;False;False;False;50.92011438027737;5.742717465230701;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1334;18547;langs de gewannen;1980.0;183247.0;324451.0;langs de gewannen 19;6235nv;ulestraten;meerssen;limburg;4;0;4;0;4;0;0;0;0;0;voetbal;;GM0938;;;;GM0938;;;;GM0938;;;False;False;False;50.909123031770335;5.788797016558468;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1335;18548;de heykuul;1986.0;196533.0;411167.0;langeweg 4;6591xx;gennep;gennep;limburg;6;0;6;1;5;0;0;0;0;0;voetbal;;GM0907;;;;GM0907;;;;GM0907;;;False;False;False;51.68774394841166;5.987830059441181;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1336;18549;de niersvallei;1972.0;196607.0;412850.0;st.janstraat 66;6595ad;ottersum;gennep;limburg;4;0;4;0;4;0;0;0;0;0;voetbal;;GM0907;;;;GM0907;;;;GM0907;;;False;False;False;51.702865402578084;5.989101479260421;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1337;18550;sportpark milsbeek;1998.0;194166.0;416323.0;zwarteweg 85;6596mj;milsbeek;gennep;limburg;4;0;4;0;4;0;0;0;0;0;voetbal;;GM0907;;;;GM0907;;;;GM0907;;;False;False;False;51.73425729035966;5.954182476472624;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1338;18551;Ter Horst;1970.0;201891.0;386449.0;Wittebrugweg 3;5961nj;horst;horst aan de maas;limburg;7;0;7;2;5;0;0;0;0;0;voetbal;;GM1507;;;;GM1507;;;;GM1507;;;False;False;False;51.465153521748796;6.06199759345505;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1339;18552;d'n haspel;1983.0;207262.0;380877.0;ericaplein 50;5971gc;grubbenvorst;horst aan de maas;limburg;4;0;4;0;4;0;0;0;0;0;voetbal;;GM1507;;;;GM1507;;;;GM1507;;;False;False;False;51.41459951135312;6.138457920721862;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1340;18553;america;1968.0;195748.0;383872.0;gerard smuldersstraat 95;5966ns;america;horst aan de maas;limburg;3;0;3;0;3;0;0;0;0;0;voetbal;;GM1507;;;;GM1507;;;;GM1507;;;False;False;False;51.44246848538182;5.973301737198574;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1341;18554;het spansel;1999.0;199709.0;379674.0;luttelseweg 26;5975vw;sevenum;horst aan de maas;limburg;5;0;5;1;4;0;0;0;0;0;voetbal;;GM1507;;;;GM1507;;;;GM1507;;;False;False;False;51.40443570254631;6.029739509089391;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1342;18555;de heesbergen;1982.0;197042.0;380340.0;meerweg 71;5976ns;kronenberg;horst aan de maas;limburg;2;0;2;0;2;0;0;0;0;0;voetbal;;GM1507;;;;GM1507;;;;GM1507;;;False;False;False;51.4106268728348;5.991491944898976;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1343;18556;het venneke;1981.0;208054.0;389917.0;beerendonckerweg 1c;5871cm;broekhuizenvorst;horst aan de maas;limburg;5;0;5;0;5;0;0;0;0;0;voetbal;;GM1507;;;;GM1507;;;;GM1507;;;False;False;False;51.49577731141277;6.1512039181713005;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1344;18557;de vonckel;1970.0;199298.0;384705.0;speulhofsbaan 45;5964nt;meterik;horst aan de maas;limburg;4;0;4;0;4;0;0;0;0;0;voetbal;;GM1507;;;;GM1507;;;;GM1507;;;False;False;False;51.44968791342253;6.024465201801237;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1345;18558;achter het kasteel;1652.0;190462.0;315696.0;kasteel wijlreweg 1;6321pp;wijlre;gulpen-wittem;limburg;3;0;3;0;3;0;0;0;0;0;voetbal;;GM1729;;;;GM1729;;;;GM1729;;;False;False;False;50.83002721339774;5.890515748276452;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1346;18559;sportpark de tevent;1980.0;192256.0;313188.0;teventweg 20;6286an;wittem;gulpen-wittem;limburg;2;0;2;0;2;0;0;0;0;0;voetbal;;GM1729;;;;GM1729;;;;GM1729;;;False;False;False;50.807370467869006;5.915720211171012;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1347;18561;sportpark hanzon;2012.0;194194.0;314932.0;hoebigerweg 40;6287at;eys;gulpen-wittem;limburg;3;0;3;0;3;0;0;0;0;0;voetbal;;GM1729;;;;GM1729;;;;GM1729;;;False;False;False;50.82291723233849;5.943399884279568;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1348;18563;slenaken;1978.0;188525.0;308512.0;planckerweg 3;6277nv;slenaken;gulpen-wittem;limburg;2;0;2;0;2;0;0;0;0;0;voetbal;;GM1729;;;;GM1729;;;;GM1729;;;False;False;False;50.76557023433598;5.862362735638721;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1349;18564;spetsesweide;1998.0;193321.0;311518.0;spetsesweide 3;6281bv;mechelen;gulpen-wittem;limburg;2;0;2;0;2;0;0;0;0;0;voetbal;;GM1729;;;;GM1729;;;;GM1729;;;False;False;False;50.79228968099065;5.93065202500506;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1350;18565;sportpark wijnweg;1982.0;188170.0;314486.0;wijnweg 3;6273nd;ingber;gulpen-wittem;limburg;1;0;1;0;1;0;0;0;0;0;voetbal;;GM1729;;;;GM1729;;;;GM1729;;;False;False;False;50.81928820404638;5.8578757148642255;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1351;18567;backersbosch;;181285.0;316294.0;bemelerweg 77;6267al;cadier en keer;eijsden-margraten;limburg;3;0;3;0;3;0;0;0;0;0;voetbal;;GM1903;;;;GM1903;;;;GM1903;;;False;False;False;50.8358963017925;5.760311679619463;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1352;18569;het broek;2003.0;178875.0;313240.0;burg. van laarstraat 1;6247ev;gronsveld;eijsden-margraten;limburg;3;0;3;0;3;0;0;0;0;0;voetbal;;GM1903;;;;GM1903;;;;GM1903;;;False;False;False;50.80855039020134;5.725901929820951;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1353;18570;brigidastraat;2004.0;185400.0;308841.0;brigidastraat 15;6255aw;noorbeek;eijsden-margraten;limburg;1;0;1;0;1;0;0;0;0;0;voetbal;;GM1903;;;;GM1903;;;;GM1903;;;False;False;False;50.76870126009399;5.81809945793575;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1354;18571;sportpark de sleutel;1960.0;181116.0;317412.0;bemelerweg 334a;6268nt;bemelen;eijsden-margraten;limburg;1;0;1;0;1;0;0;0;0;0;voetbal;;GM1903;;;;GM1903;;;;GM1903;;;False;False;False;50.84595329771308;5.757993204521508;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1355;18572;mheer;2016.0;183908.0;310662.0;de gelimment 51;6261ph;mheer;eijsden-margraten;limburg;2;0;2;0;2;0;0;0;0;0;voetbal;;GM1903;;;;GM1903;;;;GM1903;;;False;False;False;50.785146431707;5.797096333151718;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1356;18573;het eindpunt;1989.0;205254.0;406999.0;gochsedijk 87;5853ab;siebengewald;bergen (l);limburg;2;0;2;0;2;0;0;0;0;0;voetbal;;GM0893;;;;GM0893;;;;GM0893;;;False;False;False;51.649567340267104;6.113338355715921;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1357;18574;de venhorst;1979.0;200777.0;402420.0;de flammert 1047;5854na;bergen l;bergen (l);limburg;4;0;4;0;4;0;0;0;0;0;voetbal;;GM0893;;;;GM0893;;;;GM0893;;;False;False;False;51.60879457752265;6.048052391674554;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1358;18575;oude linde;1972.0;203955.0;396499.0;kasteellaan 19;5855ad;well l;bergen (l);limburg;3;0;3;0;3;0;0;0;0;0;voetbal;;GM0893;;;;GM0893;;;;GM0893;;;False;False;False;51.55530818317817;6.093099215871321;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1359;18576;sportcomplex hoogveenseweg;1965.0;103124.0;454385.0;hoogeveenseweg 17;2771ta;boskoop;alphen aan den rijn;zuid-holland;5;0;5;2;3;0;0;0;0;0;voetbal;;GM0484;;;;GM0484;;;;GM0484;;;False;False;False;52.07531175231947;4.630505180343197;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1360;18577;janssoniusstraat;1938.0;81905.0;452636.0;janssoniusstraat 1;2523ha;'s-gravenhage;'s-gravenhage;zuid-holland;3;0;3;1;2;0;0;0;0;0;voetbal;;GM0518;;;;GM0518;;;;GM0518;;;False;False;False;52.05719991259503;4.321408883936101;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1361;18580;sportpark souburgh;;106232.0;429896.0;vinkenpolderweg 27c;2952av;alblasserdam;alblasserdam;zuid-holland;6;0;6;0;6;0;0;0;0;0;voetbal;;GM0482;;;;GM0482;;;;GM0482;;;False;False;False;51.85549603695543;4.679316850527373;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1362;18582;sportpark de brug i;1974.0;82087.0;430539.0;veertig morgenweg 2;3202ln;spijkenisse;nissewaard;zuid-holland;4;0;4;1;3;0;0;0;0;0;voetbal;;GM1930;;;;GM1930;;;;GM1930;;;False;False;False;51.85863923385349;4.328755016665746;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
