actualitei;typefungeb;terr_naam;terr_opp_m;accomm_id;accomm_nm;bouwjaar;X;Y;adres;postcode;plaatsnaam;gemeente;provincie;n_out_kuns;n_out_natu;sport;search_dis;buurtcode_2023;gemeentecode_2023;pc4_code_2023;pc6_code_2023;buurtcode_2024;gemeentecode_2024;pc4_code_2024;pc6_code_2024;buurtcode_2025;gemeentecode_2025;pc4_code_2025;pc6_code_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd;pc4_gewijzigd;centroid_lat;centroid_lon;geom_wkt;meta_source_layer;meta_source_wfs_url;meta_retrieved_at;meta_source_last_modified
2017-01-01;sportterrein, sportcomplex;0;59193;18006;sportpark magere weide;1965;181057.0;580945.0;magere weide 9;8915av;leeuwarden;leeuwarden;friesland;3;3;voetbal;0;BU00803007;GM0080;8915;8915AV;BU00803007;GM0080;8915;8915AV;BU00803007;GM0080;8915;8915AV;False;False;False;53.21405192646866;5.776538546145515;MULTIPOLYGON (((5.777469 53.215755, 5.778243 53.215717, 5.778248 53.215682, 5.778363 53.21516, 5.778395 53.214688, 5.778399 53.214623, 5.7784 53.214605, 5.777951 53.214545, 5.777586 53.214555, 5.777468 53.214558, 5.777456 53.214473, 5.777372 53.21448, 5.77736 53.214403, 5.776612 53.214443, 5.776609 53.214406, 5.77655 53.214409, 5.776575 53.214125, 5.777248 53.214087, 5.777151 53.213611, 5.777138 53.213487, 5.777137 53.21338, 5.777143 53.21328, 5.777163 53.213161, 5.777184 53.213057, 5.777278 53.21266, 5.777305 53.212545, 5.777264 53.212462, 5.777228 53.212461, 5.777242 53.212369, 5.777326 53.211973, 5.77733 53.211917, 5.775872 53.212013, 5.775894 53.21219, 5.775325 53.212217, 5.775352 53.213097, 5.775358 53.214, 5.775377 53.214013, 5.775321 53.214052, 5.775311 53.214069, 5.775316 53.21408, 5.775402 53.214085, 5.775408 53.214103, 5.77539 53.21412, 5.775323 53.214127, 5.775331 53.214707, 5.775421 53.214756, 5.775436 53.214782, 5.77537 53.215501, 5.775355 53.215543, 5.775331 53.215645, 5.775335 53.215653, 5.775407 53.21566, 5.775472 53.215662, 5.776597 53.215704, 5.777469 53.215755)));WarmteAtlas:sportterreinen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:55;
2020-01-01;sportterrein, sportcomplex;0;104530;18005;sportpark kalverdijkje noord;1984;184141.0;580841.0;kalverdijkje 83;8924jj;leeuwarden;leeuwarden;friesland;3;2;voetbal;0;BU00805001;GM0080;8924;8924JJ;BU00805001;GM0080;8924;8924JJ;BU00805001;GM0080;8924;8924JJ;False;False;False;53.213464798304464;5.823467733123867;MULTIPOLYGON (((5.825357 53.214848, 5.825324 53.214038, 5.824985 53.214054, 5.824973 53.213943, 5.825912 53.213024, 5.825945 53.212991, 5.825971 53.212966, 5.826007 53.212858, 5.826035 53.212783, 5.826066 53.212731, 5.825977 53.212707, 5.825963 53.21274, 5.825919 53.21276, 5.825864 53.21277, 5.825731 53.212771, 5.825562 53.212752, 5.8254 53.212709, 5.825305 53.212667, 5.825206 53.212597, 5.825144 53.212535, 5.825063 53.212482, 5.82496 53.212423, 5.824855 53.21239, 5.824626 53.212333, 5.8242 53.212237, 5.823716 53.212098, 5.823471 53.212026, 5.823397 53.212006, 5.823309 53.211991, 5.823218 53.211994, 5.823124 53.212004, 5.823007 53.211975, 5.822899 53.211921, 5.82282 53.211879, 5.822725 53.211859, 5.822637 53.211846, 5.822606 53.211854, 5.822602 53.211881, 5.822645 53.211903, 5.822647 53.211929, 5.822614 53.211946, 5.821908 53.212609, 5.821675 53.212851, 5.821617 53.212971, 5.821151 53.213447, 5.821147 53.213517, 5.820781 53.213916, 5.821771 53.214282, 5.821988 53.214412, 5.822323 53.214554, 5.822568 53.214657, 5.822728 53.214725, 5.822766 53.214719, 5.823331 53.214935, 5.823509 53.214746, 5.825357 53.214848)));WarmteAtlas:sportterreinen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:55;
2017-01-01;sportterrein, sportcomplex;0;26294;18011;sportterrein cornjum;1980;181229.0;583811.0;martenawei 6;9056pe;koarnjum;leeuwarden;friesland;1;2;voetbal;0;BU00806206;GM0080;9056;9057RD;BU00806207;GM0080;9056;9057RD;BU00806207;GM0080;9056;9057RD;True;False;False;53.24000783825574;5.779300365847669;MULTIPOLYGON (((5.780264 53.24035, 5.780257 53.24031, 5.780109 53.240319, 5.780085 53.240166, 5.780112 53.240164, 5.780093 53.240067, 5.779972 53.240074, 5.779964 53.240064, 5.779953 53.240049, 5.77996 53.240016, 5.779978 53.239989, 5.779991 53.23998, 5.779963 53.239946, 5.779946 53.239924, 5.77994 53.239905, 5.779937 53.239879, 5.779943 53.239765, 5.7798 53.23976, 5.779828 53.239304, 5.779835 53.239218, 5.779851 53.239016, 5.779858 53.238728, 5.779846 53.238694, 5.778598 53.238668, 5.778596 53.238696, 5.778514 53.239721, 5.778548 53.23973, 5.779877 53.239982, 5.779892 53.240003, 5.779879 53.240042, 5.779841 53.240053, 5.779819 53.240053, 5.779628 53.240027, 5.77888 53.239892, 5.778651 53.239849, 5.778539 53.239825, 5.778493 53.240367, 5.778539 53.241128, 5.780336 53.241126, 5.780309 53.240617, 5.780264 53.24035)));WarmteAtlas:sportterreinen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:55;
2017-01-01;sportterrein, sportcomplex;0;88638;18037;sportpark skoatterwald;1996;192465.0;552205.0;oranje nassaulaan 21;8448mt;heerenveen;heerenveen;friesland;1;9;voetbal;0;BU00740107;GM0074;8448;8448MT;BU00740107;GM0074;8448;8448MT;BU00740107;GM0074;8448;8448MT;False;False;False;52.95623565763767;5.943807174049913;MULTIPOLYGON (((5.945295 52.9547, 5.94551 52.954481, 5.94548 52.95447, 5.945114 52.954336, 5.944058 52.95395, 5.942387 52.95563, 5.942254 52.955625, 5.940981 52.957088, 5.943821 52.958128, 5.94438 52.957507, 5.945215 52.957791, 5.946004 52.956938, 5.945361 52.956702, 5.945621 52.956437, 5.946002 52.956046, 5.94594 52.956009, 5.946142 52.95576, 5.946172 52.955711, 5.946141 52.95568, 5.945853 52.955582, 5.945711 52.955528, 5.94548 52.955443, 5.945017 52.955289, 5.945005 52.955305, 5.944773 52.955232, 5.945295 52.9547)));WarmteAtlas:sportterreinen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:55;
2017-01-01;sportterrein, sportcomplex;0;44276;18038;sportpark de jister;1990;195590.0;553260.0;jan jonkmanweg 4;8456hv;de knipe;heerenveen;friesland;1;3;voetbal;0;BU00740301;GM0074;8456;8456HV;BU00740301;GM0074;8456;8456HV;BU00740301;GM0074;8456;8456HV;False;False;False;52.96450212423444;5.991096100529278;MULTIPOLYGON (((5.989344 52.966249, 5.989495 52.966102, 5.989903 52.966226, 5.989976 52.966248, 5.990258 52.966334, 5.990426 52.966151, 5.990957 52.965601, 5.991314 52.965221, 5.990617 52.964984, 5.990886 52.964711, 5.991572 52.964947, 5.992144 52.964341, 5.993018 52.963417, 5.993515 52.962912, 5.99225 52.962469, 5.991441 52.963367, 5.991329 52.963433, 5.990345 52.964432, 5.989407 52.965416, 5.988747 52.966044, 5.988476 52.966339, 5.988943 52.966501, 5.989011 52.966525, 5.989046 52.966489, 5.989294 52.966231, 5.989344 52.966249)));WarmteAtlas:sportterreinen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:55;
2020-01-01;sportterrein, sportcomplex;0;27570;19866;sportpark dorpshuis by de fjilden;2016;192487.0;557188.0;it hiem 3;8458ca;tjalleberd;heerenveen;friesland;2;0;voetbal;0;BU00740203;GM0074;8458;8458CA;BU00740203;GM0074;8458;8458CA;BU00740203;GM0074;8458;8458CA;False;False;False;53.000579277093436;5.945324297974668;MULTIPOLYGON (((5.945039 52.999512, 5.944989 52.999501, 5.944957 52.999512, 5.94441 53.000358, 5.943821 53.001176, 5.943838 53.001205, 5.944768 53.001444, 5.94566 53.001659, 5.945709 53.001594, 5.946242 53.000821, 5.94666 53.000205, 5.946791 53.000012, 5.9468 52.999967, 5.946795 52.999947, 5.946312 52.999823, 5.945532 52.999633, 5.945039 52.999512)));WarmteAtlas:sportterreinen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:55;
2017-01-01;sportterrein, sportcomplex;0;25437;15423;T Paradyske;1981;196139.0;555308.0;Paradys 8;8404bv;langezwaag;opsterland;friesland;0;2;voetbal;0;BU00860801;GM0086;8404;8404BV;BU00860801;GM0086;8404;8404BV;BU00860801;GM0086;8404;8404BV;False;False;False;52.98380889865716;5.9997548088141945;MULTIPOLYGON (((6.000082 52.983385, 5.999911 52.983025, 5.99954 52.983094, 5.999328 52.983133, 5.99931 52.983095, 5.999244 52.983106, 5.99924 52.983095, 5.999215 52.983041, 5.998139 52.983228, 5.998317 52.983582, 5.998442 52.983564, 5.998489 52.983655, 5.998968 52.984656, 6.000116 52.98446, 6.000215 52.984444, 6.001413 52.984249, 6.001161 52.983737, 6.00113 52.983674, 6.000918 52.983241, 6.000082 52.983385)));WarmteAtlas:sportterreinen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:55;
2018-01-01;sportterrein, sportcomplex;0;39626;18098;sportveld de puster;1987;199383.0;559443.0;smidte 24a;8407es;terwispel;opsterland;friesland;0;2;voetbal;0;BU00861401;GM0086;8407;8407AB;BU00861401;GM0086;8407;8407AB;BU00861401;GM0086;8407;8407AB;False;False;False;53.02101168595014;6.048232293080414;MULTIPOLYGON (((6.048923 53.020445, 6.048929 53.020425, 6.048877 53.020425, 6.048888 53.020225, 6.048798 53.020225, 6.048803 53.020137, 6.04876 53.020136, 6.048761 53.020059, 6.04848 53.020051, 6.048486 53.020002, 6.048241 53.019995, 6.048246 53.019931, 6.046619 53.01991, 6.046593 53.020775, 6.047189 53.020784, 6.047128 53.021937, 6.04868 53.021963, 6.048632 53.022371, 6.049552 53.022119, 6.049638 53.021443, 6.049689 53.020983, 6.049744 53.020486, 6.048923 53.020445)));WarmteAtlas:sportterreinen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:55;
2018-01-01;sportterrein, sportcomplex;0;99405;18093;sportpark kortezwaag;1994;200666.0;556836.0;mientewei 2a;8401aa;gorredijk;opsterland;friesland;1;3;voetbal;0;BU00860507;GM0086;8401;8401AA;BU00860507;GM0086;8401;8401AA;BU00860507;GM0086;8401;8401AA;False;False;False;52.996374697322345;6.067385660801263;MULTIPOLYGON (((6.066489 52.996966, 6.066377 52.99687, 6.066408 52.996848, 6.066367 52.996808, 6.066943 52.996587, 6.067125 52.996766, 6.066938 52.996835, 6.067045 52.996941, 6.066966 52.99697, 6.067193 52.997193, 6.06711 52.997231, 6.066916 52.997319, 6.066437 52.997537, 6.06664 52.997694, 6.066491 52.997838, 6.066619 52.997892, 6.066517 52.997994, 6.067125 52.998272, 6.068044 52.997888, 6.067878 52.997752, 6.067946 52.997707, 6.068299 52.998002, 6.070192 52.997186, 6.069091 52.996217, 6.070175 52.995757, 6.069599 52.995238, 6.069255 52.994895, 6.0687 52.994373, 6.068609 52.99434, 6.066812 52.99512, 6.063752 52.996445, 6.064526 52.997174, 6.064563 52.997264, 6.064638 52.997321, 6.064789 52.997416, 6.065026 52.99732, 6.065103 52.997401, 6.06513 52.99743, 6.06554 52.997255, 6.06558 52.99727, 6.06581 52.997476, 6.065872 52.99745, 6.065884 52.99746, 6.06604 52.997395, 6.066053 52.997405, 6.066176 52.997353, 6.066211 52.997383, 6.066612 52.997214, 6.066577 52.997184, 6.066688 52.997137, 6.066489 52.996966)));WarmteAtlas:sportterreinen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:55;
2018-01-01;sportterrein, sportcomplex;0;14237;19867;sportpark de kobunder;1968;202484.0;558914.0;buorsterwyk 34;8408ja;lippenhuizen;opsterland;friesland;1;0;voetbal;0;BU00860901;GM0086;8408;8408JA;BU00860901;GM0086;8408;8408JA;BU00860901;GM0086;8408;8408JA;False;False;False;53.014756564200475;6.0956950858902115;MULTIPOLYGON (((6.095043 53.015369, 6.095159 53.015228, 6.09596 53.015485, 6.0967 53.014666, 6.096819 53.014535, 6.096836 53.014517, 6.096388 53.014367, 6.096079 53.014261, 6.096239 53.014081, 6.096231 53.014079, 6.095679 53.013918, 6.095633 53.013933, 6.09464 53.015036, 6.094503 53.015185, 6.094705 53.015251, 6.094758 53.015278, 6.095043 53.015369)));WarmteAtlas:sportterreinen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:55;
2019-01-01;sportterrein, sportcomplex;0;31964;18042;oldeboorn;1980;188630.0;562178.0;súdkant 2;8495kp;aldeboarn;heerenveen;friesland;0;3;voetbal;0;BU00740903;GM0074;8495;8495KP;BU00740903;GM0074;8495;8495KP;BU00740903;GM0074;8495;8495KP;False;False;False;53.045048440111074;5.889028806592365;MULTIPOLYGON (((5.889362 53.044504, 5.889524 53.04416, 5.888233 53.043928, 5.888206 53.043944, 5.887837 53.044681, 5.887323 53.045719, 5.887561 53.045747, 5.888587 53.04589, 5.888733 53.045574, 5.888869 53.045594, 5.888858 53.045618, 5.888961 53.045631, 5.889012 53.045517, 5.889551 53.045609, 5.890175 53.04572, 5.890098 53.045886, 5.890004 53.045872, 5.889934 53.046043, 5.890572 53.046132, 5.890797 53.04563, 5.890408 53.045566, 5.890426 53.045528, 5.890468 53.045436, 5.890299 53.045411, 5.890649 53.044716, 5.890637 53.044699, 5.889533 53.044479, 5.889466 53.044471, 5.889434 53.044516, 5.889362 53.044504)));WarmteAtlas:sportterreinen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:55;
2024-01-01;sportterrein, sportcomplex;0;31772;719;Sportpark de Kampen;1994;195729.0;560201.0;Breewei 6a;8406ee;tijnje;opsterland;friesland;0;3;voetbal;0;BU00861501;GM0086;8406;8406EE;BU00861501;GM0086;8406;8406EE;BU00861501;GM0086;8406;8406EE;False;False;False;53.02778088911849;5.995076236688058;MULTIPOLYGON (((5.993125 53.027369, 5.993635 53.027422, 5.993621 53.028187, 5.993584 53.028224, 5.993569 53.028279, 5.99357 53.028328, 5.993646 53.028332, 5.993647 53.028349, 5.993756 53.028352, 5.99375 53.02843, 5.996121 53.028427, 5.99687 53.028429, 5.996879 53.028393, 5.997044 53.027426, 5.995831 53.027295, 5.995753 53.027286, 5.994919 53.027199, 5.994454 53.027142, 5.993837 53.027077, 5.993005 53.026988, 5.992807 53.026973, 5.99283 53.027148, 5.992857 53.027256, 5.992896 53.027305, 5.992942 53.027339, 5.993008 53.027359, 5.993125 53.027369)));WarmteAtlas:sportterreinen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:55;
2017-01-01;sportterrein, sportcomplex;0;37856;18096;sportpark de blauwe kamp;1980;195573.0;564641.0;Blauwe Kampwei 10a;9245hn;nij beets;opsterland;friesland;0;3;voetbal;0;BU00861101;GM0086;9245;9245HN;BU00861101;GM0086;9245;9245HN;BU00861101;GM0086;9245;9245HN;False;False;False;53.06737260407989;5.99123087872157;MULTIPOLYGON (((5.990333 53.066647, 5.990296 53.066673, 5.990161 53.066602, 5.990042 53.066593, 5.989189 53.067174, 5.989177 53.067194, 5.990412 53.067896, 5.99187 53.068738, 5.992854 53.068065, 5.992846 53.068048, 5.992818 53.068031, 5.992183 53.067691, 5.992765 53.067288, 5.992547 53.067171, 5.992773 53.067027, 5.991788 53.066457, 5.99111 53.06611, 5.990333 53.066647)));WarmteAtlas:sportterreinen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:55;
2017-01-01;sportterrein, sportcomplex;0;41336;18035;sportpark de kampslach;1980;199066.0;566801.0;jouke jochemswei 5a;9212pd;boornbergum;smallingerland;friesland;0;4;voetbal;0;BU00900125;GM0090;9212;9212PC;BU00902206;GM0090;9212;9212PC;BU00902206;GM0090;9212;9212PC;True;False;False;53.08715873704931;6.045279870443641;MULTIPOLYGON (((6.045393 53.085795, 6.045292 53.085989, 6.044903 53.085915, 6.044819 53.086081, 6.044548 53.086593, 6.04446 53.086759, 6.044423 53.086834, 6.044255 53.087155, 6.044445 53.087192, 6.044415 53.087247, 6.044635 53.087289, 6.044599 53.087356, 6.044589 53.087383, 6.044586 53.087386, 6.044511 53.087377, 6.044336 53.087342, 6.044269 53.087341, 6.044208 53.087349, 6.044115 53.087342, 6.043905 53.087727, 6.043659 53.088208, 6.043449 53.08859, 6.043521 53.088651, 6.043784 53.088773, 6.043938 53.088804, 6.044258 53.088823, 6.044355 53.088812, 6.044452 53.088804, 6.044561 53.088798, 6.044705 53.088792, 6.044802 53.088714, 6.044806 53.088705, 6.044934 53.088467, 6.045097 53.088139, 6.045132 53.088092, 6.045151 53.08805, 6.045171 53.088011, 6.045238 53.087882, 6.045379 53.087626, 6.045424 53.087541, 6.04501 53.087464, 6.04488 53.087435, 6.044875 53.087413, 6.044901 53.087373, 6.045155 53.087405, 6.046379 53.087629, 6.046423 53.087574, 6.046548 53.087329, 6.046749 53.086939, 6.046937 53.086582, 6.047098 53.086214, 6.047186 53.086033, 6.046326 53.085885, 6.045442 53.08574, 6.045406 53.085781, 6.045393 53.085795)));WarmteAtlas:sportterreinen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:55;
2017-01-01;sportterrein, sportcomplex;0;102065;18039;sportpark 't heidefjild;0;204626.0;556207.0;leidijk 20;8411zm;jubbega;heerenveen;friesland;0;5;voetbal;0;BU00740406;GM0074;8411;8411ZM;BU00740406;GM0074;8411;8411ZM;BU00740406;GM0074;8411;8411ZM;False;False;False;52.98929370942367;6.125602405625208;MULTIPOLYGON (((6.126238 52.991346, 6.126856 52.99056, 6.127067 52.990617, 6.127765 52.98974, 6.128249 52.989175, 6.128516 52.988884, 6.128513 52.988823, 6.127909 52.988634, 6.126497 52.988196, 6.126504 52.988184, 6.126541 52.988133, 6.127053 52.987545, 6.127076 52.987522, 6.127086 52.987498, 6.127087 52.987481, 6.127085 52.987476, 6.126915 52.987426, 6.126076 52.987179, 6.125282 52.986945, 6.125115 52.986899, 6.125078 52.986894, 6.125033 52.986896, 6.125027 52.986896, 6.125003 52.986904, 6.124984 52.98691, 6.124939 52.986949, 6.124529 52.98742, 6.124181 52.987795, 6.124164 52.987811, 6.124952 52.988067, 6.12485 52.98818, 6.124432 52.988617, 6.124295 52.988768, 6.123383 52.989821, 6.123251 52.989787, 6.122399 52.989499, 6.122154 52.989799, 6.122976 52.990073, 6.122742 52.990368, 6.123671 52.990671, 6.123946 52.990749, 6.12498 52.991035, 6.124962 52.991059, 6.12538 52.991153, 6.125911 52.991272, 6.126238 52.991346)));WarmteAtlas:sportterreinen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:55;
2018-01-01;sportterrein, sportcomplex;0;86222;13381;Sportpark Oostenburg;2000;216064.0;557094.0;Veenhofweg 1;8431nh;oosterwolde;ooststellingwerf;friesland;0;7;voetbal;0;BU00851105;GM0085;8431;8431NH;BU00851105;GM0085;8431;8431NH;BU00851105;GM0085;8431;8431NH;False;False;False;52.9973052672195;6.295736333905409;MULTIPOLYGON (((6.292813 52.997032, 6.293581 52.997134, 6.293563 52.997331, 6.293551 52.997461, 6.293769 52.997594, 6.294198 52.997648, 6.294051 52.998131, 6.294116 52.998139, 6.294238 52.998153, 6.294373 52.998168, 6.294363 52.998207, 6.294726 52.998241, 6.294722 52.998253, 6.294766 52.998259, 6.294762 52.998305, 6.294717 52.998304, 6.294715 52.998339, 6.294219 52.998326, 6.294217 52.998352, 6.294108 52.998349, 6.294096 52.998699, 6.294937 52.99873, 6.296508 52.998788, 6.296514 52.998671, 6.296983 52.998672, 6.297791 52.998692, 6.297932 52.998699, 6.298058 52.998288, 6.298336 52.998318, 6.29839 52.99809, 6.2984 52.998056, 6.29807 52.998016, 6.297014 52.99789, 6.297054 52.997767, 6.297092 52.997771, 6.297124 52.997675, 6.297136 52.99767, 6.297191 52.997483, 6.297226 52.997442, 6.297558 52.997482, 6.29818 52.997551, 6.298384 52.997021, 6.298561 52.99642, 6.296837 52.996158, 6.296782 52.996284, 6.296753 52.996297, 6.295965 52.996193, 6.295426 52.996141, 6.294794 52.996087, 6.29452 52.996063, 6.294212 52.99603, 6.294205 52.996029, 6.294203 52.996029, 6.294205 52.995983, 6.293129 52.995868, 6.292813 52.997032)));WarmteAtlas:sportterreinen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:55;
2018-01-01;sportterrein, sportcomplex;0;38262;18097;sportpark tusken de wallen;1978;210079.0;563775.0;Te Nijenhuiswei 26;9241gv;wijnjewoude;opsterland;friesland;0;3;voetbal;0;BU00861702;GM0086;9241;9241EE;BU00861702;GM0086;9241;9241EE;BU00861702;GM0086;9241;9241EE;False;False;False;53.05793217412615;6.209681665083118;MULTIPOLYGON (((6.21014 53.058698, 6.21194 53.057735, 6.21152 53.057448, 6.211079 53.057173, 6.210537 53.057466, 6.2105 53.057472, 6.210457 53.057473, 6.210412 53.057459, 6.209875 53.057108, 6.209829 53.05706, 6.209787 53.056981, 6.209734 53.05692, 6.209304 53.056644, 6.209205 53.056697, 6.208249 53.057211, 6.20878 53.057599, 6.20825 53.057884, 6.207838 53.05811, 6.208195 53.058346, 6.208272 53.058394, 6.208405 53.058321, 6.20844 53.058343, 6.208588 53.05826, 6.208518 53.058215, 6.208566 53.058189, 6.208748 53.058168, 6.208917 53.058272, 6.208206 53.058671, 6.209107 53.05925, 6.209133 53.059264, 6.21014 53.058698)));WarmteAtlas:sportterreinen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:55;
2018-01-01;sportterrein, sportcomplex;0;44208;18113;sportpark de hichte;0;218663.0;563903.0;scheidingsreed 1;8433lx;haulerwijk;ooststellingwerf;friesland;0;4;voetbal;0;BU00850608;GM0085;8433;8433LX;BU00850608;GM0085;8433;8433LX;BU00850608;GM0085;8433;8433LX;False;False;False;53.059013089195446;6.336769873737097;MULTIPOLYGON (((6.334918 53.059244, 6.335035 53.059965, 6.336809 53.059863, 6.336813 53.059883, 6.336819 53.059906, 6.338594 53.059803, 6.338396 53.058306, 6.338372 53.05828, 6.337184 53.058102, 6.336875 53.058052, 6.336435 53.057982, 6.335237 53.058033, 6.335396 53.059202, 6.334918 53.059244)));WarmteAtlas:sportterreinen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:55;
2020-01-01;sportterrein, sportcomplex;0;41197;18094;bakkeveen;2001;213736.0;566422.0;mjûmster wei 14;9243sk;bakkeveen;opsterland;friesland;1;1;voetbal;0;BU00860102;GM0086;9243;9243SK;BU00860102;GM0086;9243;9243SK;BU00860102;GM0086;9243;9243SK;False;False;False;53.08094646445457;6.26383011809759;MULTIPOLYGON (((6.262734 53.082094, 6.263432 53.081482, 6.263583 53.081536, 6.263603 53.081515, 6.264199 53.081756, 6.264534 53.081472, 6.264511 53.081396, 6.264194 53.081268, 6.264248 53.081218, 6.264395 53.081213, 6.26462 53.081306, 6.264678 53.081261, 6.264713 53.081275, 6.264683 53.081307, 6.265171 53.081513, 6.265262 53.081436, 6.265321 53.081459, 6.265336 53.081444, 6.265432 53.081486, 6.265507 53.081467, 6.266019 53.080801, 6.266174 53.08075, 6.264815 53.080173, 6.263784 53.079741, 6.263543 53.079913, 6.262533 53.080745, 6.261555 53.081611, 6.261589 53.081638, 6.262734 53.082094)));WarmteAtlas:sportterreinen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:55;
2018-01-01;sportterrein, sportcomplex;0;47426;18091;sportcomplex garyp;1999;194168.0;575806.0;greate buorren 15a;9263pk;garyp;tytsjerksteradiel;friesland;0;4;voetbal;0;BU07370501;GM0737;9263;9263PK;BU07370501;GM0737;9263;9263PK;BU07370501;GM0737;9263;9263PK;False;False;False;53.16678370193999;5.974298674849668;MULTIPOLYGON (((5.974167 53.168408, 5.974909 53.167673, 5.974472 53.167512, 5.97502 53.166999, 5.975436 53.167152, 5.976595 53.166007, 5.976479 53.165963, 5.974715 53.165298, 5.974113 53.16588, 5.973808 53.166176, 5.973453 53.166519, 5.973332 53.166468, 5.972874 53.166286, 5.972022 53.16704, 5.972664 53.167305, 5.972784 53.167353, 5.972733 53.167399, 5.972828 53.167437, 5.972711 53.167549, 5.972864 53.167611, 5.972772 53.167691, 5.972735 53.167722, 5.973609 53.168063, 5.973511 53.168161, 5.974167 53.168408)));WarmteAtlas:sportterreinen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:55;
