PK_UID;LandCode;INST_TYPE;NIC;INRICHTING;STAD;STRAATNAAM;POSTCODE;NR;TOEVOEGING;X;Y;SBI_CODE;SBI;SECTOR;SUBSECTOR;EMISSIE;kton1990;kton2000;kton2010;kton2015;kton2020;kton2021;kton2022;kton2023;kton2024;conv_grp;TJ_Warmte;TJ_W_Ind;legenda;Size;color;Jaar;buurtcode_2023;gemeentecode_2023;pc4_code_2023;pc6_code_2023;buurtcode_2024;gemeentecode_2024;pc4_code_2024;pc6_code_2024;buurtcode_2025;gemeentecode_2025;pc4_code_2025;pc6_code_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd;pc4_gewijzigd;lat;lon;meta_source_layer;meta_source_wfs_url;meta_retrieved_at;meta_source_last_modified
834;NL;;220285;RWZI Camperlandpolder;Kamperland;Bosdijk;4493PD;4;;40410;399510;37.00;Afvalwaterinzameling en -behandeling;Riolering en waterzuiveringsinstallaties;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;CO2;0.068144;0.17205;0.289743;0.31425;0.332591;0.359189;0.297906;0.225818;0.220704;Overig;3.497076;3.497076;RWZI;1;Bleu;2024;BU16950309;GM1695;4493.0;4493PD;BU16950309;GM1695;4493.0;4493PD;BU16950309;GM1695;4493.0;4493PD;False;False;False;51.57282027558459;3.7341737578660017;WarmteAtlas:CO2EmissieBedrijven;;;
835;NL;;220286;RWZI Katwijk;Katwijk Aan Zee;Lageweg;2222AG;47;;90260;468690;37.00;Afvalwaterinzameling en -behandeling;Riolering en waterzuiveringsinstallaties;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;CO2;4.303422;3.033007;3.949771;3.752788;10.52594;4.846299;3.910201;4.423448;4.744105;Overig;75.170685;75.170685;RWZI;2;Bleu;2024;BU05370202;GM0537;2222.0;2222AP;BU05370202;GM0537;2222.0;2222AP;BU05370202;GM0537;2222.0;2222AP;False;False;False;52.20251589074904;4.4401616430753315;WarmteAtlas:CO2EmissieBedrijven;;;
836;NL;;220287;RWZI Katwoude;Katwoude;Wagenweg;1145PW;11;;130800;499500;37.00;Afvalwaterinzameling en -behandeling;Riolering en waterzuiveringsinstallaties;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;CO2;2.463476;2.204964;3.112114;1.513061;1.742516;1.952588;1.736612;1.449022;1.589799;Overig;25.190479;25.190479;RWZI;1;Bleu;2024;BU08520100;GM0852;1145.0;1145PW;BU08520100;GM0852;1145.0;1145PW;BU08520100;GM0852;1145.0;1145PW;False;False;False;52.48268697418524;5.030961883257968;WarmteAtlas:CO2EmissieBedrijven;;;
837;NL;;220288;RWZI De Verseput;Kerkwerve;Verseputseweg;4321TD;38;;50242;411049;37.00;Afvalwaterinzameling en -behandeling;Riolering en waterzuiveringsinstallaties;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;CO2;0.222739;0.448238;0.532675;0.510862;0.630884;0.471649;0.581806;0.271628;0.335044;Overig;5.308803;5.308803;RWZI;1;Bleu;2024;BU16761009;GM1676;4321.0;4321TD;BU16761009;GM1676;4321.0;4321TD;BU16761009;GM1676;4321.0;4321TD;False;False;False;51.678428911337456;3.8724951593725994;WarmteAtlas:CO2EmissieBedrijven;;;
838;NL;;220289;RWZI Kloosterzande;Kloosterzande;Parallelweg;4587LH;1;;60106;377203;37.00;Afvalwaterinzameling en -behandeling;Riolering en waterzuiveringsinstallaties;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;CO2;0.229754;0.179746;0.13202;0.17927;0.137749;0.186623;0.089676;0.038508;0.09107;Overig;1.443009;1.443009;RWZI;1;Bleu;2024;BU06771501;GM0677;4588.0;4588KH;BU06771501;GM0677;4588.0;4588KH;BU06771501;GM0677;4588.0;4588KH;False;False;False;51.37602814008266;4.024230783811595;WarmteAtlas:CO2EmissieBedrijven;;;
839;NL;;220290;RWZI Kootstertille;Kootstertille;Aldedijk;9288XA;25;A;203700;582200;37.00;Afvalwaterinzameling en -behandeling;Riolering en waterzuiveringsinstallaties;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;CO2;1.625777;1.066039;0.656327;0.94506;1.11208;0.963482;1.231572;1.00066;0.654219;Overig;10.366152;10.366152;RWZI;1;Bleu;2024;BU00590007;GM0059;9288.0;9288XA;BU00590007;GM0059;9288.0;9288XB;BU00590007;GM0059;9288.0;9288XB;False;False;False;53.22418886752662;6.116381050019323;WarmteAtlas:CO2EmissieBedrijven;;;
840;NL;;220291;RWZI Kortgene;Kortgene;Burg. Snellenstraat;4484;;;45350;397600;37.00;Afvalwaterinzameling en -behandeling;Riolering en waterzuiveringsinstallaties;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;CO2;0.134276;0.152666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Overig;0.0;0.0;RWZI;0;Bleu;2024;BU16950000;GM1695;4484.0;4484CX;BU16950000;GM1695;4484.0;4484CX;BU16950000;GM1695;4484.0;4484CX;False;False;False;51.55664306946897;3.80600759962008;WarmteAtlas:CO2EmissieBedrijven;;;
841;NL;;220292;RWZI De Groote Zaag;Krimpen aan de Lek;Zaag;2931LD;8;;100600;434600;37.00;Afvalwaterinzameling en -behandeling;Riolering en waterzuiveringsinstallaties;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;CO2;0.503968;1.025453;0.541265;0.940447;1.209741;1.312608;0.919397;0.889749;0.452959;Overig;7.177168;7.177168;RWZI;1;Bleu;2024;BU19310104;GM1931;2931.0;2931LD;BU19310104;GM1931;2931.0;2931LD;BU19310104;GM1931;2931.0;2931LD;False;False;False;51.89725252836164;4.596831112127755;WarmteAtlas:CO2EmissieBedrijven;;;
842;NL;;220293;RWZI Langeraar;Langeraar;A.G.M. van der Hoevenstraat;2461SB;;;108400;468000;37.00;Afvalwaterinzameling en -behandeling;Riolering en waterzuiveringsinstallaties;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;CO2;0.119498;0.075684;0.030667;0.074252;0.0;0.0;0.0;0.0;0.0;Overig;0.0;0.0;RWZI;0;Bleu;2024;BU05690301;GM0569;2461.0;2461VT;BU05691235;GM0569;2461.0;2461VT;BU05691235;GM0569;2461.0;2461VT;True;False;False;52.19814478235303;4.705594008899262;WarmteAtlas:CO2EmissieBedrijven;;;
843;NL;;220294;RWZI Leek;Leek;Leuringslaan;9351NS;116;;220680;574356;37.00;Afvalwaterinzameling en -behandeling;Riolering en waterzuiveringsinstallaties;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;CO2;0.554168;0.725201;0.912385;0.953511;0.779221;0.744471;0.860163;0.755976;0.671423;Overig;10.638747;10.638747;RWZI;1;Bleu;2024;BU19690403;GM1969;9351.0;9351NS;BU19690403;GM1969;9351.0;9351NS;BU19690403;GM1969;9351.0;9351NS;False;False;False;53.15190009565505;6.36898658018401;WarmteAtlas:CO2EmissieBedrijven;;;
844;NL;;220295;RWZI Leerbroek;Leerbroek;Kerkweg;4245TP;28;A;132100;436000;37.00;Afvalwaterinzameling en -behandeling;Riolering en waterzuiveringsinstallaties;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;CO2;0.177239;0.179008;0.056848;0.0;0.0;0.0;0.0;0.0;0.0;Overig;0.0;0.0;RWZI;0;Bleu;2024;BU19611201;GM1961;4245.0;4245TN;BU19611201;GM1961;4245.0;4245TN;BU19611201;GM1961;4245.0;4245TN;False;False;False;51.9120227647303;5.054385519090185;WarmteAtlas:CO2EmissieBedrijven;;;
845;NL;;220296;RWZI Leerdam;Leerdam;Tiendweg;4142EG;1;;133000;433800;37.00;Afvalwaterinzameling en -behandeling;Riolering en waterzuiveringsinstallaties;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;CO2;0.590644;0.87458;0.992785;2.175709;2.465611;1.421454;0.745812;0.92494;0.945798;Overig;14.986242;14.986242;RWZI;1;Bleu;2024;BU19612406;GM1961;4142.0;4142BL;BU19612406;GM1961;4142.0;4142LM;BU19612406;GM1961;4142.0;4142LM;False;False;False;51.89228511658693;5.067605993783613;WarmteAtlas:CO2EmissieBedrijven;;;
846;NL;;220297;Rioolwaterzuiveringsinstallatie Leeuwarden;Leeuwarden;Greunsweg;8937AN;78;;184500;578800;37.00;Afvalwaterinzameling en -behandeling;Riolering en waterzuiveringsinstallaties;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;CO2;3.75347;6.052223;5.691305;6.297177;6.106376;7.192954;5.367778;5.79476;5.681942;Overig;90.030767;90.030767;RWZI;2;Bleu;2024;BU00801104;GM0080;8937.0;8937AN;BU00801104;GM0080;8937.0;8937AN;BU00801104;GM0080;8937.0;8937AN;False;False;False;53.19504123829831;5.828602934831745;WarmteAtlas:CO2EmissieBedrijven;;;
847;NL;;220298;RWZI Leiden Noord;Leiden;Stadspolderweg;2316AH;8;;93905;465514;37.00;Afvalwaterinzameling en -behandeling;Riolering en waterzuiveringsinstallaties;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;CO2;3.220336;3.96369;3.990531;4.431387;4.895276;2.737705;3.995247;4.535142;5.619809;Overig;89.046262;89.046262;RWZI;2;Bleu;2024;BU05460800;GM0546;2316.0;2316AH;BU05460800;GM0546;2316.0;2316AH;BU05460800;GM0546;2316.0;2316AH;False;False;False;52.17438883835672;4.494047648891057;WarmteAtlas:CO2EmissieBedrijven;;;
848;NL;;220299;RWZI Leiden Zuid-West;Leiden;Voorschoterweg;2324AB;16;;92483;461314;37.00;Afvalwaterinzameling en -behandeling;Riolering en waterzuiveringsinstallaties;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;CO2;4.669659;3.395576;4.3784;4.845208;6.016352;6.800305;6.452536;6.148471;7.297222;Overig;115.624991;115.624991;RWZI;2;Bleu;2024;BU05460507;GM0546;2324.0;2324AB;BU05460507;GM0546;2324.0;2324AB;BU05460507;GM0546;2324.0;2324AB;False;False;False;52.13648429387861;4.47403433182619;WarmteAtlas:CO2EmissieBedrijven;;;
849;NL;;220300;RWZI Leimuiden;Leimuiden;Kerklaan;2451CH;100;;104885;470482;37.00;Afvalwaterinzameling en -behandeling;Riolering en waterzuiveringsinstallaties;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;CO2;0.061042;0.193615;0.278941;0.279108;0.418387;0.343079;0.508561;0.543803;0.406742;Overig;6.444853;6.444853;RWZI;1;Bleu;2024;BU18840408;GM1884;2451.0;2451VX;BU18840408;GM1884;2451.0;2451VX;BU18840408;GM1884;2451.0;2451VX;False;False;False;52.22014313367109;4.653817642290081;WarmteAtlas:CO2EmissieBedrijven;;;
850;NL;;220301;AWZI Lelystad;Lelystad;Zuiveringweg;8243PE;106;;162600;501700;37.00;Afvalwaterinzameling en -behandeling;Riolering en waterzuiveringsinstallaties;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;CO2;1.6776;0.753342;2.635616;2.730912;2.431353;2.344885;2.255905;2.29795;2.346143;Overig;37.174797;37.174797;RWZI;2;Bleu;2024;BU09950312;GM0995;8225.0;8225MA;BU09950312;GM0995;8225.0;8225MA;BU09950312;GM0995;8225.0;8225MA;False;False;False;52.502940774055546;5.499133730569466;WarmteAtlas:CO2EmissieBedrijven;;;
851;NL;;220302;RWZI Lemmer;Lemmer;Wielenwei;8531PM;1;;176200;541600;37.00;Afvalwaterinzameling en -behandeling;Riolering en waterzuiveringsinstallaties;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;CO2;0.688494;0.331038;0.361358;0.454482;0.454284;0.689024;0.413212;0.347772;0.405928;Overig;6.431951;6.431951;RWZI;1;Bleu;2024;BU19402305;GM1940;8531.0;8531ZX;BU19402305;GM1940;8531.0;8531ZX;BU19402305;GM1940;8531.0;8531ZX;False;False;False;52.86115639255848;5.701985489604608;WarmteAtlas:CO2EmissieBedrijven;;;
852;NL;;220303;RWZI Lichtenvoorde;Lichtenvoorde;Boschlaan;7131RB;18;;235624;446187;37.00;Afvalwaterinzameling en -behandeling;Riolering en waterzuiveringsinstallaties;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;CO2;1.69688;0.850126;1.51429;0.952886;1.020746;1.058119;0.871319;0.534393;0.695965;Overig;11.027622;11.027622;RWZI;1;Bleu;2024;BU15860116;GM1586;7131.0;7131RB;BU15860116;GM1586;7131.0;7131RB;BU15860116;GM1586;7131.0;7131RB;False;False;False;51.99819786529069;6.5612359754702325;WarmteAtlas:CO2EmissieBedrijven;;;
853;NL;;220304;RWZI Maastricht-Limmel;Maastricht;Ankerkade;6222NL;225;;177213;320325;37.00;Afvalwaterinzameling en -behandeling;Riolering en waterzuiveringsinstallaties;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;CO2;0.814535;4.558562;7.035223;2.947141;3.897181;4.538245;4.473066;4.906959;3.764517;Overig;59.649042;59.649042;RWZI;2;Bleu;2024;BU09350404;GM0935;6222.0;6222NL;BU09350404;GM0935;6222.0;6222NL;BU09350404;GM0935;6222.0;6222NL;False;False;False;50.87230177796298;5.702757748248844;WarmteAtlas:CO2EmissieBedrijven;;;
854;NL;;220305;RWZI Lisse;Lisse;Gerard Doustraat;2162CN;1;;98600;473400;37.00;Afvalwaterinzameling en -behandeling;Riolering en waterzuiveringsinstallaties;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;CO2;1.114938;0.799335;1.017853;0.656224;0.815933;0.84019;0.73769;0.47903;0.788209;Overig;12.489223;12.489223;RWZI;1;Bleu;2024;BU05530304;GM0553;2162.0;2162CA;BU05530304;GM0553;2162.0;2162CA;BU05530304;GM0553;2162.0;2162CA;False;False;False;52.24576043302192;4.561365004799877;WarmteAtlas:CO2EmissieBedrijven;;;
855;NL;;220306;RWZI Loenen aan de Vecht;Loenen aan de Vecht;Oost Kanaaldijk;3632GA;2;;129000;470700;37.00;Afvalwaterinzameling en -behandeling;Riolering en waterzuiveringsinstallaties;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;CO2;0.318977;0.270085;0.187954;0.202903;0.285676;0.205306;0.220661;0.213931;0.197522;Overig;3.12975;3.12975;RWZI;1;Bleu;2024;BU19040304;GM1904;3632.0;3632AM;BU19040304;GM1904;3632.0;3632AM;BU19040304;GM1904;3632.0;3632AM;False;False;False;52.22376639947118;5.00669045690968;WarmteAtlas:CO2EmissieBedrijven;;;
856;NL;;220307;RWZI Lopik;Lopik;Zuiderparklaan;3411ML;1;;125557;442432;37.00;Afvalwaterinzameling en -behandeling;Riolering en waterzuiveringsinstallaties;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;CO2;0.505832;0.742262;0.7151;0.490655;0.591018;0.611273;0.6801;0.585606;0.61845;Overig;9.799381;9.799381;RWZI;1;Bleu;2024;BU03310009;GM0331;3411.0;3411ML;BU03310009;GM0331;3411.0;3411ML;BU03310009;GM0331;3411.0;3411ML;False;False;False;51.969526053782026;4.95874409724724;WarmteAtlas:CO2EmissieBedrijven;;;
857;NL;;220308;RWZI Losser;Losser;Ravenhorsterweg;7581PB;12;;266000;476000;37.00;Afvalwaterinzameling en -behandeling;Riolering en waterzuiveringsinstallaties;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;CO2;2.361956;0.451501;0.891464;1.015579;1.246932;1.273576;0.683046;0.583412;1.032875;Overig;16.365981;16.365981;RWZI;1;Bleu;2024;BU01680003;GM0168;7581.0;7581PB;BU01680003;GM0168;7581.0;7581PB;BU01680003;GM0168;7581.0;7581PB;False;False;False;52.26082471424416;7.013146071693054;WarmteAtlas:CO2EmissieBedrijven;;;
858;NL;;220310;RWZI Maarheeze;Soerendonk;Perkstraat;6027RC;1;;169275;369189;37.00;Afvalwaterinzameling en -behandeling;Riolering en waterzuiveringsinstallaties;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;CO2;1.224024;0.403247;0.968327;1.0611;0.72664;0.61949;0.638036;0.793227;0.664272;Overig;10.525429;10.525429;RWZI;1;Bleu;2024;BU17060409;GM1706;6027.0;6027RC;BU17060409;GM1706;6027.0;6027RC;BU17060409;GM1706;6027.0;6027RC;False;False;False;51.31178005528792;5.591937262689781;WarmteAtlas:CO2EmissieBedrijven;;;
859;NL;;220311;RWZI Maarssen;Maarssen;Diependaalsedijk;3601GN;120;;131200;462700;37.00;Afvalwaterinzameling en -behandeling;Riolering en waterzuiveringsinstallaties;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;CO2;0.52913;0.479866;0.590295;0.336808;0.0;0.0;0.0;0.0;0.0;Overig;0.0;0.0;RWZI;0;Bleu;2024;BU19040113;GM1904;3601.0;3601JX;BU19040113;GM1904;3601.0;3601JX;BU19040113;GM1904;3601.0;3601JX;False;False;False;52.15196377898255;5.0394481615038185;WarmteAtlas:CO2EmissieBedrijven;;;
860;NL;;220312;RWZI Maarssenbroek;Maarssen;Sterrebaan;3606EA;1;;131545;459144;37.00;Afvalwaterinzameling en -behandeling;Riolering en waterzuiveringsinstallaties;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;CO2;1.23903;1.011597;1.459856;1.35495;0.0;0.0;0.0;0.0;0.0;Overig;0.0;0.0;RWZI;0;Bleu;2024;BU03440133;GM0344;3542.0;3542DJ;BU03440133;GM0344;3542.0;3542DJ;BU03440133;GM0344;3542.0;3542DJ;False;False;False;52.120017816503314;5.044734165175164;WarmteAtlas:CO2EmissieBedrijven;;;
861;NL;;220313;RWZI Maasbommel;Maasbommel;Kapelstraat;6627AV;19;;164300;426800;37.00;Afvalwaterinzameling en -behandeling;Riolering en waterzuiveringsinstallaties;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;CO2;0.019782;0.009079;0.076682;0.063344;0.085933;0.070246;0.077158;0.082751;0.084372;Overig;1.336883;1.336883;RWZI;1;Bleu;2024;BU06680701;GM0668;6627.0;6627AV;BU06680701;GM0668;6627.0;6627AV;BU06680701;GM0668;6627.0;6627AV;False;False;False;51.82972344310307;5.522116601898303;WarmteAtlas:CO2EmissieBedrijven;;;
862;NL;;220314;RWZI Marum;Marum;Parallelweg;9363TG;1;;213502;574380;37.00;Afvalwaterinzameling en -behandeling;Riolering en waterzuiveringsinstallaties;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;CO2;0.491297;0.317384;0.303348;0.295832;0.19283;0.182476;0.209184;0.234212;0.153083;Overig;2.425617;2.425617;RWZI;1;Bleu;2024;BU19691100;GM1969;9363.0;9363TG;BU19691100;GM1969;9363.0;9363TG;BU19691100;GM1969;9363.0;9363TG;False;False;False;53.152946512316234;6.261707585833304;WarmteAtlas:CO2EmissieBedrijven;;;
863;NL;;220315;RWZI Mastgat;Bruinisse;Verloren Kostweg;4311RD;3;;63300;405700;37.00;Afvalwaterinzameling en -behandeling;Riolering en waterzuiveringsinstallaties;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;CO2;0.398722;0.418468;0.366811;0.307199;0.189027;0.268508;0.255759;0.130554;0.073896;Overig;1.170882;1.170882;RWZI;1;Bleu;2024;BU16760509;GM1676;4311.0;4311RD;BU16760509;GM1676;4311.0;4311RD;BU16760509;GM1676;4311.0;4311RD;False;False;False;51.63264946931251;4.062657357580027;WarmteAtlas:CO2EmissieBedrijven;;;
864;NL;;220316;RWZI Meerkerk;Meerkerk;Burg.Sloblaan;4231AA;49;;127600;436600;37.00;Afvalwaterinzameling en -behandeling;Riolering en waterzuiveringsinstallaties;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;CO2;0.136151;0.29416;0.125317;0.0;0.0;0.0;0.0;0.0;0.0;Overig;0.0;0.0;RWZI;0;Bleu;2024;BU19610504;GM1961;4231.0;4231AC;BU19610504;GM1961;4231.0;4231AC;BU19610504;GM1961;4231.0;4231AC;False;False;False;51.91721227837442;4.988938396539294;WarmteAtlas:CO2EmissieBedrijven;;;
865;NL;;220317;RWZI Meijel;Meijel;Eerenbeemd;5768PC;4;;188600;373400;37.00;Afvalwaterinzameling en -behandeling;Riolering en waterzuiveringsinstallaties;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;CO2;0.287584;0.112687;0.350836;0.240237;0.249393;0.264998;0.131083;0.140437;0.171306;Overig;2.714353;2.714353;RWZI;1;Bleu;2024;BU18940507;GM1894;5768.0;5768PC;BU18940507;GM1894;5768.0;5768PC;BU18940507;GM1894;5768.0;5768PC;False;False;False;51.34881288193126;5.869495568550877;WarmteAtlas:CO2EmissieBedrijven;;;
866;NL;;220318;RWZI Melissant;Melissant;Molendijk;3248BA;39;A;63500;420600;37.00;Afvalwaterinzameling en -behandeling;Riolering en waterzuiveringsinstallaties;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;CO2;0.087874;0.144984;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Overig;0.0;0.0;RWZI;0;Bleu;2024;BU19240802;GM1924;3248.0;3248BA;BU19240802;GM1924;3248.0;3248BA;BU19240802;GM1924;3248.0;3248BA;False;False;False;51.76658157557096;4.061626564670824;WarmteAtlas:CO2EmissieBedrijven;;;
867;NL;;220320;RWZI Meppel;Meppel;Hesselterlandweg;7942HZ;79;;209500;525000;37.00;Afvalwaterinzameling en -behandeling;Riolering en waterzuiveringsinstallaties;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;CO2;3.759337;2.846748;4.161464;2.261349;2.793278;3.048215;2.781868;2.484403;2.277034;Overig;36.079768;36.079768;RWZI;2;Bleu;2024;BU01190900;GM0119;7942.0;7942HZ;BU01190900;GM0119;7942.0;7942HZ;BU01190900;GM0119;7942.0;7942HZ;False;False;False;52.70965970514613;6.193642053316331;WarmteAtlas:CO2EmissieBedrijven;;;
868;NL;;220321;AWZI Middelharnis;Middelharnis;Westhavendijk;3241LP;11;;71600;420700;37.00;Afvalwaterinzameling en -behandeling;Riolering en waterzuiveringsinstallaties;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;CO2;0.522545;0.418241;0.674563;0.82791;1.216446;1.111823;1.271018;0.841991;0.952005;Overig;15.084594;15.084594;RWZI;1;Bleu;2024;BU19240307;GM1924;3241.0;3241LP;BU19240307;GM1924;3241.0;3241LP;BU19240307;GM1924;3241.0;3241LP;False;False;False;51.768747941751464;4.178922445164048;WarmteAtlas:CO2EmissieBedrijven;;;
869;NL;;220322;RWZI Montfoort;Montfoort;Oeverweg;3417XK;7;;124219;450515;37.00;Afvalwaterinzameling en -behandeling;Riolering en waterzuiveringsinstallaties;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;CO2;0.476434;0.6898;0.350998;0.359918;0.612381;0.423286;0.31831;0.371116;0.411519;Overig;6.520555;6.520555;RWZI;1;Bleu;2024;BU03350000;GM0335;3417.0;3417XK;BU03350000;GM0335;3417.0;3417XK;BU03350000;GM0335;3417.0;3417XK;False;False;False;52.042102878707624;4.9385475512782016;WarmteAtlas:CO2EmissieBedrijven;;;
870;NL;;220323;RWZI Neede;Neede;Kronenkamp;7161HE;14;;238200;460900;37.00;Afvalwaterinzameling en -behandeling;Riolering en waterzuiveringsinstallaties;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;CO2;0.243224;0.535713;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Overig;0.0;0.0;RWZI;0;Bleu;2024;BU18590317;GM1859;7161.0;7161KH;BU18590317;GM1859;7161.0;7161KH;BU18590317;GM1859;7161.0;7161KH;False;False;False;52.130034866940875;6.602325346550775;WarmteAtlas:CO2EmissieBedrijven;;;
871;NL;;220324;RWZI Nieuw Lekkerland;Nieuw Lekkerland;Koggeplantsoen;2957EN;13;B;104800;433400;37.00;Afvalwaterinzameling en -behandeling;Riolering en waterzuiveringsinstallaties;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;CO2;0.083257;0.174671;0.262486;0.254764;0.0;0.0;0.0;0.0;0.0;Overig;0.0;0.0;RWZI;0;Bleu;2024;BU19781202;GM1978;2957.0;2957EN;BU19781202;GM1978;2957.0;2957EN;BU19781202;GM1978;2957.0;2957EN;False;False;False;51.886861869056936;4.658022380846714;WarmteAtlas:CO2EmissieBedrijven;;;
872;NL;;220325;RWZI Nieuwaal;Nieuwaal;J. Ekelmansstraat;5313;;;140800;424400;37.00;Afvalwaterinzameling en -behandeling;Riolering en waterzuiveringsinstallaties;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;CO2;0.0157;0.018948;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Overig;0.0;0.0;RWZI;0;Bleu;2024;BU02970209;GM0297;5313.0;5313AM;BU02970209;GM0297;5313.0;5313AM;BU02970209;GM0297;5313.0;5313AM;False;False;False;51.8080487126957;5.18130301492354;WarmteAtlas:CO2EmissieBedrijven;;;
873;NL;;220326;RWZI Nieuwe Waterweg;Hoek Van Holland;Kulkweg;3153XE;100;;70200;442700;37.00;Afvalwaterinzameling en -behandeling;Riolering en waterzuiveringsinstallaties;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;CO2;2.085793;2.369243;3.020485;3.34322;3.492505;3.557803;1.107885;2.326929;2.794952;Overig;44.286205;44.286205;RWZI;2;Bleu;2024;BU05991703;GM0599;3151.0;3151ZK;BU05991703;GM0599;3151.0;3151ZK;BU05991703;GM0599;3151.0;3151ZK;False;False;False;51.966243008758866;4.153235152303337;WarmteAtlas:CO2EmissieBedrijven;;;
874;NL;;220327;RWZI Nieuwe Wetering;Nieuwe Wetering;Bovenweg;2376BE;12;;101300;469900;37.00;Afvalwaterinzameling en -behandeling;Riolering en waterzuiveringsinstallaties;Energiegebruik en processen Riolering en waterzuiveringsinstallaties;CO2;0.790482;0.468672;0.744503;1.040337;1.097417;1.273443;0.939146;0.587827;0.807755;Overig;12.798932;12.798932;RWZI;1;Bleu;2024;BU18840107;GM1884;2375.0;2375NH;BU18840107;GM1884;2375.0;2375NH;BU18840107;GM1884;2375.0;2375NH;False;False;False;52.214575210618044;4.60145134197884;WarmteAtlas:CO2EmissieBedrijven;;;
