PK_UID;type_leid0;jaar;diameter;materiaal;soort_lei0;effluent_z;effluent_w;Shape_Leng;wp_gj_z;wp_gj_w;ws;tp_z_jaar;tp_w_jaar;gemeente;res_regio;tp_w_nb;tp_z_nb;tp_w_bb;tp_z_bb;provincie;waterschap;buurtcode_2023;gemeentecode_2023;pc4_code_2023;pc6_code_2023;buurtcode_2024;gemeentecode_2024;pc4_code_2024;pc6_code_2024;buurtcode_2025;gemeentecode_2025;pc4_code_2025;pc6_code_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd;pc4_gewijzigd;centroid_lat;centroid_lon;meta_source_layer;meta_source_wfs_url;meta_retrieved_at;meta_source_last_modified
720;Persleiding;2000;800;Glad Staal;Effluentleiding;13200;13200;11.028563;275.88;275.88;Waterschap Hollandse Delta;100696.0;77715.4;Barendrecht;Rotterdam-Den Haag;798;1596;319;639;Zuid-Holland;Waterschap Hollandse Delta;BU04893161;GM0489;2992.0;2992SB;BU04893161;GM0489;2992.0;2992SB;BU04893161;GM0489;2992.0;2992SB;False;False;False;51.838133777149935;4.51815177062783;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
721;Persleiding;2000;800;Glad Staal;Effluentleiding;13200;13200;26.594934;275.88;275.88;Waterschap Hollandse Delta;100696.0;77715.4;Barendrecht;Rotterdam-Den Haag;798;1596;319;639;Zuid-Holland;Waterschap Hollandse Delta;BU04893161;GM0489;2992.0;2992SB;BU04893161;GM0489;2992.0;2992SB;BU04893161;GM0489;2992.0;2992SB;False;False;False;51.838301618113476;4.51818478540969;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
722;Persleiding;2000;800;Glad Staal;Effluentleiding;13200;13200;2.513748;275.88;275.88;Waterschap Hollandse Delta;100696.0;77715.4;Barendrecht;Rotterdam-Den Haag;798;1596;319;639;Zuid-Holland;Waterschap Hollandse Delta;BU04893161;GM0489;2992.0;2992SB;BU04893161;GM0489;2992.0;2992SB;BU04893161;GM0489;2992.0;2992SB;False;False;False;51.8384314749123;4.518210318892799;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
723;Persleiding;2000;800;Glad Staal;Effluentleiding;13200;13200;2.399816;275.88;275.88;Waterschap Hollandse Delta;100696.0;77715.4;Barendrecht;Rotterdam-Den Haag;798;1596;319;639;Zuid-Holland;Waterschap Hollandse Delta;BU04893161;GM0489;2992.0;2992SB;BU04893161;GM0489;2992.0;2992SB;BU04893161;GM0489;2992.0;2992SB;False;False;False;51.83845339495615;4.5182146271811146;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
724;Persleiding;2000;800;Glad Staal;Effluentleiding;13200;13200;50.573122;275.88;275.88;Waterschap Hollandse Delta;100696.0;77715.4;Barendrecht;Rotterdam-Den Haag;798;1596;319;639;Zuid-Holland;Waterschap Hollandse Delta;BU04893161;GM0489;2992.0;2992SC;BU04893161;GM0489;2992.0;2992SC;BU04893161;GM0489;2992.0;2992SC;False;False;False;51.838829903392195;4.517628258300179;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
725;Persleiding;2000;800;Glad Staal;Effluentleiding;13200;13200;43.990475;275.88;275.88;Waterschap Hollandse Delta;100696.0;77715.4;Barendrecht;Rotterdam-Den Haag;798;1596;319;639;Zuid-Holland;Waterschap Hollandse Delta;BU04893161;GM0489;2992.0;2992SC;BU04893161;GM0489;2992.0;2992SC;BU04893161;GM0489;2992.0;2992SC;False;False;False;51.83863695625663;4.518173663320228;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
726;Persleiding;1974;0;Gewapend beton;Effluentleiding;28800;28800;185.371486;601.92;601.92;Waterschap Hollandse Delta;219701.0;169561.0;Ridderkerk;Rotterdam-Den Haag;1742;3483;697;1393;Zuid-Holland;Waterschap Hollandse Delta;BU05971000;GM0597;2984.0;2984BR;BU05971000;GM0597;2984.0;2984BR;BU05971000;GM0597;2984.0;2984BR;False;False;False;51.873815533681984;4.626957843219168;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
727;Persleiding;1974;0;Gewapend beton;Effluentleiding;28800;28800;54.710078;601.92;601.92;Waterschap Hollandse Delta;219701.0;169561.0;Ridderkerk;Rotterdam-Den Haag;1742;3483;697;1393;Zuid-Holland;Waterschap Hollandse Delta;BU05971000;GM0597;2984.0;2984BP;BU05971000;GM0597;2984.0;2984BP;BU05971000;GM0597;2984.0;2984BP;False;False;False;51.87308713424789;4.624113015144889;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
728;Persleiding;1974;1320;Glad Staal;Effluentleiding;28800;28800;92.725487;601.92;601.92;Waterschap Hollandse Delta;219701.0;169561.0;Ridderkerk;Rotterdam-Den Haag;1742;3483;697;1393;Zuid-Holland;Waterschap Hollandse Delta;BU05971000;GM0597;2984.0;2984BR;BU05971000;GM0597;2984.0;2984BR;BU05971000;GM0597;2984.0;2984BR;False;False;False;51.873304197351366;4.6251160033597065;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
729;Persleiding;1983;273;Glad Staal;Effluentleiding;571;571;12.328556;11.9339;11.9339;Waterschap Hollandse Delta;4355.87;3361.78;Goeree-Overflakkee;Goeree-Overflakkee;34;69;14;28;Zuid-Holland;Waterschap Hollandse Delta;BU19240403;GM1924;3257.0;3257LW;BU19240403;GM1924;3257.0;3257LW;BU19240403;GM1924;3257.0;3257LW;False;False;False;51.671987055084976;4.357932580266975;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
730;Persleiding;1983;273;Glad Staal;Effluentleiding;571;571;14.783125;11.9339;11.9339;Waterschap Hollandse Delta;4355.87;3361.78;Goeree-Overflakkee;Goeree-Overflakkee;34;69;14;28;Zuid-Holland;Waterschap Hollandse Delta;BU19240403;GM1924;3257.0;3257LW;BU19240403;GM1924;3257.0;3257LW;BU19240403;GM1924;3257.0;3257LW;False;False;False;51.672057452328815;4.357772637610263;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
731;Persleiding;1983;273;Glad Staal;Effluentleiding;571;571;6.67366;11.9339;11.9339;Waterschap Hollandse Delta;4355.87;3361.78;Goeree-Overflakkee;Goeree-Overflakkee;34;69;14;28;Zuid-Holland;Waterschap Hollandse Delta;BU19240403;GM1924;3257.0;3257LW;BU19240403;GM1924;3257.0;3257LW;BU19240403;GM1924;3257.0;3257LW;False;False;False;51.67211359088523;4.357646541790957;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
732;Persleiding;1980;419;Glad Staal;Effluentleiding;1864;1864;21.792601;38.9576;38.9576;Waterschap Hollandse Delta;14219.5;10974.4;Goeree-Overflakkee;Goeree-Overflakkee;113;226;45;90;Zuid-Holland;Waterschap Hollandse Delta;BU19240606;GM1924;3255.0;3255LV;BU19240606;GM1924;3255.0;3255LV;BU19240606;GM1924;3255.0;3255LV;False;False;False;51.68295583738729;4.180296095828902;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
733;Persleiding;1983;273;Glad Staal;Effluentleiding;571;571;7.55667;11.9339;11.9339;Waterschap Hollandse Delta;4355.87;3361.78;Goeree-Overflakkee;Goeree-Overflakkee;34;69;14;28;Zuid-Holland;Waterschap Hollandse Delta;BU19240403;GM1924;3257.0;3257LW;BU19240403;GM1924;3257.0;3257LW;BU19240403;GM1924;3257.0;3257LW;False;False;False;51.67215101405012;4.357563134640662;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
734;Persleiding;1983;273;Glad Staal;Effluentleiding;571;571;2.687948;11.9339;11.9339;Waterschap Hollandse Delta;4355.87;3361.78;Goeree-Overflakkee;Goeree-Overflakkee;34;69;14;28;Zuid-Holland;Waterschap Hollandse Delta;BU19240403;GM1924;3257.0;3257LW;BU19240403;GM1924;3257.0;3257LW;BU19240403;GM1924;3257.0;3257LW;False;False;False;51.67217804081549;4.357503189646407;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
735;Persleiding;1980;419;Glad Staal;Effluentleiding;1864;1864;25.461738;38.9576;38.9576;Waterschap Hollandse Delta;14219.5;10974.4;Goeree-Overflakkee;Goeree-Overflakkee;113;226;45;90;Zuid-Holland;Waterschap Hollandse Delta;BU19240606;GM1924;3255.0;3255LV;BU19240606;GM1924;3255.0;3255LV;BU19240606;GM1924;3255.0;3255LV;False;False;False;51.68316799621733;4.180311057266001;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
736;Persleiding;1980;419;Glad Staal;Effluentleiding;1864;1864;10.525632;38.9576;38.9576;Waterschap Hollandse Delta;14219.5;10974.4;Goeree-Overflakkee;Goeree-Overflakkee;113;226;45;90;Zuid-Holland;Waterschap Hollandse Delta;BU19240606;GM1924;3255.0;3255LV;BU19240606;GM1924;3255.0;3255LV;BU19240606;GM1924;3255.0;3255LV;False;False;False;51.6833295537873;4.180322976425279;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
737;Persleiding;1983;273;Glad Staal;Effluentleiding;571;571;7.855702;11.9339;11.9339;Waterschap Hollandse Delta;4355.87;3361.78;Goeree-Overflakkee;Goeree-Overflakkee;34;69;14;28;Zuid-Holland;Waterschap Hollandse Delta;BU19240403;GM1924;3257.0;3257LW;BU19240403;GM1924;3257.0;3257LW;BU19240403;GM1924;3257.0;3257LW;False;False;False;51.67220778846027;4.357443897598439;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
738;Persleiding;1980;419;Glad Staal;Effluentleiding;1864;1864;7.739879;38.9576;38.9576;Waterschap Hollandse Delta;14219.5;10974.4;Goeree-Overflakkee;Goeree-Overflakkee;113;226;45;90;Zuid-Holland;Waterschap Hollandse Delta;BU19240606;GM1924;3255.0;3255LV;BU19240606;GM1924;3255.0;3255LV;BU19240606;GM1924;3255.0;3255LV;False;False;False;51.683411554673135;4.180322889009642;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
739;Persleiding;1983;273;Glad Staal;Effluentleiding;571;571;9.983682;11.9339;11.9339;Waterschap Hollandse Delta;4355.87;3361.78;Goeree-Overflakkee;Goeree-Overflakkee;34;69;14;28;Zuid-Holland;Waterschap Hollandse Delta;BU19240403;GM1924;3257.0;3257LW;BU19240403;GM1924;3257.0;3257LW;BU19240403;GM1924;3257.0;3257LW;False;False;False;51.672256568595486;4.357341662617205;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
740;Persleiding;1980;559;Glad Staal;Effluentleiding;1864;1864;5.000314;38.9576;38.9576;Waterschap Hollandse Delta;14219.5;10974.4;Goeree-Overflakkee;Goeree-Overflakkee;113;226;45;90;Zuid-Holland;Waterschap Hollandse Delta;BU19240606;GM1924;3255.0;3255LV;BU19240606;GM1924;3255.0;3255LV;BU19240606;GM1924;3255.0;3255LV;False;False;False;51.68346870042211;4.1803224941953845;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
741;Persleiding;1983;273;Glad Staal;Effluentleiding;571;571;2.98612;11.9339;11.9339;Waterschap Hollandse Delta;4355.87;3361.78;Goeree-Overflakkee;Goeree-Overflakkee;34;69;14;28;Zuid-Holland;Waterschap Hollandse Delta;BU19240403;GM1924;3257.0;3257LW;BU19240403;GM1924;3257.0;3257LW;BU19240403;GM1924;3257.0;3257LW;False;False;False;51.672290278060935;4.357265195880049;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
742;Persleiding;1980;419;Glad Staal;Effluentleiding;1864;1864;8.90002;38.9576;38.9576;Waterschap Hollandse Delta;14219.5;10974.4;Goeree-Overflakkee;Goeree-Overflakkee;113;226;45;90;Zuid-Holland;Waterschap Hollandse Delta;BU19240606;GM1924;3255.0;3255LV;BU19240606;GM1924;3255.0;3255LV;BU19240606;GM1924;3255.0;3255LV;False;False;False;51.68353100553299;4.1803297672967235;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
743;Persleiding;1983;273;Glad Staal;Effluentleiding;571;571;3.645259;11.9339;11.9339;Waterschap Hollandse Delta;4355.87;3361.78;Goeree-Overflakkee;Goeree-Overflakkee;34;69;14;28;Zuid-Holland;Waterschap Hollandse Delta;BU19240403;GM1924;3257.0;3257LW;BU19240403;GM1924;3257.0;3257LW;BU19240403;GM1924;3257.0;3257LW;False;False;False;51.67230688732061;4.357225398339087;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
744;Persleiding;1980;419;Glad Staal;Effluentleiding;1864;1864;13.044302;38.9576;38.9576;Waterschap Hollandse Delta;14219.5;10974.4;Goeree-Overflakkee;Goeree-Overflakkee;113;226;45;90;Zuid-Holland;Waterschap Hollandse Delta;BU19240606;GM1924;3255.0;3255LV;BU19240606;GM1924;3255.0;3255LV;BU19240606;GM1924;3255.0;3255LV;False;False;False;51.68362935804461;4.180341420175347;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
745;Persleiding;1981;616;Beton met stalen kern;Effluentleiding;4749;4749;1.999884;99.2541;99.2541;Waterschap Hollandse Delta;36227.7;27959.9;Goeree-Overflakkee;Goeree-Overflakkee;287;574;115;230;Zuid-Holland;Waterschap Hollandse Delta;BU19240307;GM1924;3241.0;3241LP;BU19240307;GM1924;3241.0;3241LP;BU19240307;GM1924;3241.0;3241LP;False;False;False;51.77431163815796;4.187292218597916;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
746;Persleiding;1983;273;Glad Staal;Effluentleiding;571;571;13.334012;11.9339;11.9339;Waterschap Hollandse Delta;4355.87;3361.78;Goeree-Overflakkee;Goeree-Overflakkee;34;69;14;28;Zuid-Holland;Waterschap Hollandse Delta;BU19240403;GM1924;3257.0;3257LW;BU19240403;GM1924;3257.0;3257LW;BU19240403;GM1924;3257.0;3257LW;False;False;False;51.6723508022578;4.357125043202782;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
747;Persleiding;1980;419;Glad Staal;Effluentleiding;1864;1864;3.156024;38.9576;38.9576;Waterschap Hollandse Delta;14219.5;10974.4;Goeree-Overflakkee;Goeree-Overflakkee;113;226;45;90;Zuid-Holland;Waterschap Hollandse Delta;BU19240606;GM1924;3255.0;3255LN;BU19240606;GM1924;3255.0;3255LN;BU19240606;GM1924;3255.0;3255LN;False;False;False;51.68370193882889;4.1803505972228425;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
748;Persleiding;1977;652;Asbestcement;Effluentleiding;2997;2997;27.442523;62.6373;62.6373;Waterschap Hollandse Delta;22862.6;17644.9;Goeree-Overflakkee;Goeree-Overflakkee;181;362;72;145;Zuid-Holland;Waterschap Hollandse Delta;BU19240003;GM1924;3252.0;3252LV;BU19240003;GM1924;3252.0;3252LV;BU19240003;GM1924;3252.0;3252LV;False;False;False;51.8234425903304;3.9971823091929366;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
749;Persleiding;1983;273;Glad Staal;Effluentleiding;571;571;5.6962;11.9339;11.9339;Waterschap Hollandse Delta;4355.87;3361.78;Goeree-Overflakkee;Goeree-Overflakkee;34;69;14;28;Zuid-Holland;Waterschap Hollandse Delta;BU19240403;GM1924;3257.0;3257LW;BU19240403;GM1924;3257.0;3257LW;BU19240403;GM1924;3257.0;3257LW;False;False;False;51.67240121517387;4.357013987760668;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
750;Persleiding;1989;250;PE;Effluentleiding;494;494;124.352582;10.3246;10.3246;Waterschap Hollandse Delta;3768.48;2908.44;Goeree-Overflakkee;Goeree-Overflakkee;30;60;12;24;Zuid-Holland;Waterschap Hollandse Delta;BU19240502;GM1924;3258.0;3258LZ;BU19240502;GM1924;3258.0;3258LZ;BU19240502;GM1924;3258.0;3258LZ;False;False;False;51.72396374080936;4.266008194785792;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
751;Persleiding;1983;250;PVC;Effluentleiding;571;571;13.169481;11.9339;11.9339;Waterschap Hollandse Delta;4355.87;3361.78;Goeree-Overflakkee;Goeree-Overflakkee;34;69;14;28;Zuid-Holland;Waterschap Hollandse Delta;BU19240403;GM1924;3257.0;3257LW;BU19240403;GM1924;3257.0;3257LW;BU19240403;GM1924;3257.0;3257LW;False;False;False;51.672894297144005;4.356831267433182;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
752;Persleiding;1980;419;Glad Staal;Effluentleiding;1864;1864;22.906391;38.9576;38.9576;Waterschap Hollandse Delta;14219.5;10974.4;Goeree-Overflakkee;Goeree-Overflakkee;113;226;45;90;Zuid-Holland;Waterschap Hollandse Delta;BU19240606;GM1924;3255.0;3255LN;BU19240606;GM1924;3255.0;3255LN;BU19240606;GM1924;3255.0;3255LN;False;False;False;51.68385728707279;4.180353529038288;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
753;Persleiding;1977;652;Asbestcement;Effluentleiding;2997;2997;23.878407;62.6373;62.6373;Waterschap Hollandse Delta;22862.6;17644.9;Goeree-Overflakkee;Goeree-Overflakkee;181;362;72;145;Zuid-Holland;Waterschap Hollandse Delta;BU19240003;GM1924;3252.0;3252LV;BU19240003;GM1924;3252.0;3252LV;BU19240003;GM1924;3252.0;3252LV;False;False;False;51.82368422460531;3.9968911581897073;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
754;Persleiding;1980;419;Glad Staal;Effluentleiding;1864;1864;4.400433;38.9576;38.9576;Waterschap Hollandse Delta;14219.5;10974.4;Goeree-Overflakkee;Goeree-Overflakkee;113;226;45;90;Zuid-Holland;Waterschap Hollandse Delta;BU19240606;GM1924;3255.0;3255LN;BU19240606;GM1924;3255.0;3255LN;BU19240606;GM1924;3255.0;3255LN;False;False;False;51.68373581669791;4.180354274277799;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
755;Persleiding;1983;250;PVC;Effluentleiding;571;571;55.555859;11.9339;11.9339;Waterschap Hollandse Delta;4355.87;3361.78;Goeree-Overflakkee;Goeree-Overflakkee;34;69;14;28;Zuid-Holland;Waterschap Hollandse Delta;BU19240403;GM1924;3257.0;3257LW;BU19240403;GM1924;3257.0;3257LW;BU19240403;GM1924;3257.0;3257LW;False;False;False;51.67263957703535;4.356811630284217;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
756;Persleiding;1977;652;Asbestcement;Effluentleiding;2997;2997;7.902;62.6373;62.6373;Waterschap Hollandse Delta;22862.6;17644.9;Goeree-Overflakkee;Goeree-Overflakkee;181;362;72;145;Zuid-Holland;Waterschap Hollandse Delta;BU19240003;GM1924;3252.0;3252LV;BU19240003;GM1924;3252.0;3252LV;BU19240003;GM1924;3252.0;3252LV;False;False;False;51.82357158055869;3.9970328425550132;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
757;Persleiding;1983;250;PE;Effluentleiding;571;571;152.574489;11.9339;11.9339;Waterschap Hollandse Delta;4355.87;3361.78;Goeree-Overflakkee;Goeree-Overflakkee;34;69;14;28;Zuid-Holland;Waterschap Hollandse Delta;BU19249997;GM1924;n.a.;n.a.;BU19249997;GM1924;n.a.;n.a.;BU19249997;GM1924;n.a.;n.a.;False;False;False;51.67154638667838;4.35888912783573;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
758;Persleiding;1980;419;Glad Staal;Effluentleiding;1864;1864;26.058347;38.9576;38.9576;Waterschap Hollandse Delta;14219.5;10974.4;Goeree-Overflakkee;Goeree-Overflakkee;113;226;45;90;Zuid-Holland;Waterschap Hollandse Delta;BU19249997;GM1924;n.a.;n.a.;BU19249997;GM1924;n.a.;n.a.;BU19249997;GM1924;n.a.;n.a.;False;False;False;51.682629142208576;4.180254929088437;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
759;Persleiding;1980;419;Glad Staal;Effluentleiding;1864;1864;12.578951;38.9576;38.9576;Waterschap Hollandse Delta;14219.5;10974.4;Goeree-Overflakkee;Goeree-Overflakkee;113;226;45;90;Zuid-Holland;Waterschap Hollandse Delta;BU19240606;GM1924;3255.0;3255LV;BU19240606;GM1924;3255.0;3255LV;BU19240606;GM1924;3255.0;3255LV;False;False;False;51.68280149840953;4.1802859494877955;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
760;Persleiding;1981;620;Gewapend beton;Effluentleiding;4749;4749;162.040169;99.2541;99.2541;Waterschap Hollandse Delta;36227.7;27959.9;Goeree-Overflakkee;Goeree-Overflakkee;287;574;115;230;Zuid-Holland;Waterschap Hollandse Delta;BU19240307;GM1924;3241.0;3241LP;BU19240307;GM1924;3241.0;3241LP;BU19240307;GM1924;3241.0;3241LP;False;False;False;51.77504675235462;4.1873815250547874;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
761;Persleiding;1981;616;Beton met stalen kern;Effluentleiding;4749;4749;7.100052;99.2541;99.2541;Waterschap Hollandse Delta;36227.7;27959.9;Goeree-Overflakkee;Goeree-Overflakkee;287;574;115;230;Zuid-Holland;Waterschap Hollandse Delta;BU19240307;GM1924;3241.0;3241LP;BU19240307;GM1924;3241.0;3241LP;BU19240307;GM1924;3241.0;3241LP;False;False;False;51.774270861068835;4.187287210309594;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
762;Persleiding;1981;630;PE;Effluentleiding;4749;4749;811.653729;99.2541;99.2541;Waterschap Hollandse Delta;36227.7;27959.9;Goeree-Overflakkee;Goeree-Overflakkee;287;574;115;230;Zuid-Holland;Waterschap Hollandse Delta;BU19240307;GM1924;3241.0;3241LP;BU19240307;GM1924;3241.0;3241LP;BU19240307;GM1924;3241.0;3241LP;False;False;False;51.77138264226251;4.1841162054310015;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
763;Persleiding;1989;250;PE;Effluentleiding;494;494;165.550913;10.3246;10.3246;Waterschap Hollandse Delta;3768.48;2908.44;Goeree-Overflakkee;Goeree-Overflakkee;30;60;12;24;Zuid-Holland;Waterschap Hollandse Delta;BU19240502;GM1924;3258.0;3258LZ;BU19240502;GM1924;3258.0;3258LZ;BU19240502;GM1924;3258.0;3258LZ;False;False;False;51.725083774876396;4.266641361216084;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
764;Persleiding;1981;616;Beton met stalen kern;Effluentleiding;4749;4749;1.999838;99.2541;99.2541;Waterschap Hollandse Delta;36227.7;27959.9;Goeree-Overflakkee;Goeree-Overflakkee;287;574;115;230;Zuid-Holland;Waterschap Hollandse Delta;BU19249997;GM1924;3241.0;3241LP;BU19249997;GM1924;3241.0;3241LP;BU19249997;GM1924;3241.0;3241LP;False;False;False;51.77423008401637;4.187282205651646;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
765;Persleiding;0;630;PE;Effluentleiding;560;560;25.015394;11.704;11.704;Waterschap Hollandse Delta;4271.96;3297.02;Strijen;Hoeksewaard;34;68;14;27;Zuid-Holland;Waterschap Hollandse Delta;BU19630700;GM1963;3291.0;3291TN;BU19630700;GM1963;3291.0;3291TN;BU19630700;GM1963;3291.0;3291TN;False;False;False;51.745726471886655;4.562999429816927;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
