codering;jaar;wtp_actiedoelen;wtp_energiedragers;wtp_energiebronnen_z_omz;wtp_wng_check;wtp_wng_type_wnet;wtp_util_check
BU17400100;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17400102;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17400106;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17400107;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17400108;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17400109;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17400201;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17400208;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17400209;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19600700;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19600701;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19820101;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19820103;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19820105;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19820107;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19820109;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19820111;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19820113;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19820201;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19820203;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19820205;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19820207;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19820209;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19820211;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19820213;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19820301;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19820303;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19820305;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19820401;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19820403;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19820503;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19820703;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19820903;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19821003;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19821005;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19821011;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19910401;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19910402;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19910403;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19910404;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19910501;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19910502;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19910602;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19910606;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01970103;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01970104;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01970105;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01970400;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01970401;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01970402;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01970403;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01970408;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01970409;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU02090305;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU02090381;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU02090382;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU02090383;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU02520000;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU02520001;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU02520002;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU02520003;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU02520004;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU02520005;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU02520006;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU02520007;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU02520008;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU02520009;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU02680100;2024;CO2-neutraal,Isoleren,Anders;DE,KNG;n.a.;Ja;n.a.;Ja
BU02680101;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU02680202;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU02680203;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU02680204;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU02680205;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU02680206;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU02680207;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU02680208;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU02680209;2024;CO2-neutraal,Isoleren,Anders;DE,KNG;n.a.;Ja;n.a.;Ja
BU02680320;2024;CO2-neutraal,Isoleren,Anders;DE,KNG;n.a.;Ja;n.a.;Ja
BU02680321;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU02680422;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU02680423;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU02680424;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU02680425;2024;CO2-neutraal,Isoleren,Anders;DE,KNG;n.a.;Ja;n.a.;Ja
BU02680510;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU02680511;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU02680512;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU02680513;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU02680517;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU02680614;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU02680615;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU02680616;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU02680618;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU02680734;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU02680735;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU02680736;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU02680737;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU02680738;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU02680847;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU02680950;2024;CO2-neutraal,Isoleren,Anders;DE,KNG;n.a.;Ja;n.a.;Ja
BU02680960;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU02680970;2024;CO2-neutraal,Isoleren,Anders;DE,KNG;n.a.;Ja;n.a.;Ja
BU02990100;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU02990101;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU02990102;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU02990500;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU02990600;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU02990601;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU02990700;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU02990701;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU02990800;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU02990801;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU02990900;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU02991000;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU02991001;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU02991100;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU02991101;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07620108;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU08930110;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU08930111;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU08930220;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU08930221;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU08930330;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU08930331;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU08930332;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU08930440;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU08930441;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU08930550;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU08930551;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU08930660;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU08930661;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU08930662;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU08930770;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU08930771;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU09070000;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU09070001;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU09070009;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU09070100;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU09070108;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU09070109;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU09070200;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU09070209;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU09070300;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU09070301;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU09070302;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU09070303;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU09070309;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU09070400;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU09070408;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU09070409;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU09440000;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU09440001;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU09440009;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU09440100;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU09440101;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU09834401;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU09834402;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU09834403;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU09840101;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU09840301;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU09840401;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU09840501;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU09840601;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU09840701;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU09840801;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU09841001;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU09841101;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU09841201;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU09841202;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU09841203;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU09841301;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU09841302;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU09841303;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU09841401;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU09841501;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU09841502;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU09841601;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU09841602;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU09841701;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU09841702;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU09841703;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU09841704;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU09841801;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU09841901;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU09842001;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU09842101;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU09842201;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU09842301;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU15070600;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU15070609;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU15070900;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU15070909;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU15071300;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU15071309;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU15071400;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU15071409;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU15071500;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU15071509;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU15090000;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU15090001;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU15090002;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU15090004;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU15090007;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU15090008;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU15090009;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU15090100;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU15090101;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU15090102;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU15090103;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU15090104;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU15090105;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU15090106;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU15090107;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU15090108;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU15090109;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU15090203;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU15090208;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU15090309;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU16520800;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17050000;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17050001;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17050002;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17050003;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17050004;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17050005;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17050006;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17050007;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17050008;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17050009;2024;CO2-neutraal,Isoleren,Anders;DE,KNG;n.a.;Ja;n.a.;Ja
BU17050010;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17050012;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17050100;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17050101;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17050102;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17050103;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17050104;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17050105;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17050106;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17050401;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17050500;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17050501;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17050600;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17050601;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17050700;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17340101;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17340104;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17340401;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17340603;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17340701;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17340702;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17340703;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17340704;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17340705;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17340706;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19450000;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19450001;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19450002;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19450003;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19450100;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19450101;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19450102;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19450200;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19450201;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19450300;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19450301;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19450400;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19450500;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19450501;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19450502;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19450503;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19450504;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19450505;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19450506;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19450507;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19450508;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19450509;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19450510;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19450511;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19450600;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19450601;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19450700;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19450701;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19450800;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19450801;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19450802;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19450900;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19450901;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19450902;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19450903;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19450904;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19451000;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19451001;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19451002;2024;CO2-neutraal,Isoleren,Anders;DE,KNG;n.a.;Ja;n.a.;Ja
BU19451100;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19451200;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19550000;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19550001;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19550002;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19550003;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19550005;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19550006;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19550007;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19550008;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19550009;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19550010;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19550108;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19550109;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19820501;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19820601;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19820603;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19820605;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19820701;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19820801;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19820803;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19820805;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19820807;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19820809;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19820811;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19820813;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19821101;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19821103;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19821201;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19821203;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19821301;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19821303;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19821305;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19821401;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19821403;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19821501;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19821701;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19821703;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19821801;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19821803;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19821901;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19821903;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19822101;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19822103;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19822201;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19822203;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19822205;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19822207;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19822209;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19822211;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19822213;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19822215;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19822217;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19822219;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19822221;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19822301;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19822303;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19822401;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19822403;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19822501;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19822601;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19822603;2024;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
