waterschap;res_gebied;naamgeving;min_uur;min_gj_ex;opmerking;buurtcode_2023;gemeentecode_2023;pc4_code_2023;pc6_code_2023;buurtcode_2024;gemeentecode_2024;pc4_code_2024;pc6_code_2024;buurtcode_2025;gemeentecode_2025;pc4_code_2025;pc6_code_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd;pc4_gewijzigd;lat;lon;meta_source_layer;meta_source_wfs_url;meta_retrieved_at;meta_source_last_modified
HH Hollands Noorderkwartier;Noord Holland Noord;Rg. Haydnlaan;7.6875;217.22;Minimale waarde < 20 m3/uur;BU03610404;GM0361;1817;1817GN;BU03610404;GM0361;1817;1817GN;BU03610404;GM0361;1817;1817GN;False;False;False;52.6425109597227;4.738388058984368;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
HH Hollands Noorderkwartier;Noord Holland Noord;Rg. Rembrandstraat Kwartier;3.91666666666;110.67;Minimale waarde < 20 m3/uur;BU03610402;GM0361;1816;1816BX;BU03610402;GM0361;1816;1816BX;BU03610402;GM0361;1816;1816BX;False;False;False;52.63738400266088;4.732616142365185;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
HH Hollands Noorderkwartier;Noord-Holland Zuid;Rg. Oost-Knollendam;1.85416666667;104.78;Minimale waarde < 20 m3/uur;BU08800002;GM0880;1534;1534NK;BU08800002;GM0880;1534;1534NK;BU08800002;GM0880;1534;1534NK;False;False;False;52.515644953361566;4.790553131384379;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
HH Hollands Noorderkwartier;Noord-Holland Zuid;Rg. Wormer;57.2;3232.57;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU08800004;GM0880;1531;1531MB;BU08800004;GM0880;1531;1531MB;BU08800004;GM0880;1531;1531MB;False;False;False;52.50125022949783;4.796759440362967;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
HH Hollands Noorderkwartier;Noord-Holland Zuid;Rg. Neck;5.97916666665;337.9;Minimale waarde < 20 m3/uur;BU08800100;GM0880;1456;1456AM;BU08800100;GM0880;1456;1456AM;BU08800100;GM0880;1456;1456AM;False;False;False;52.50949402164133;4.912255371760107;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
HH Hollands Noorderkwartier;Noord Holland Noord;Rg. Meerweijde;4.29166666666;242.53;Minimale waarde < 20 m3/uur;BU15980111;GM1598;1713;1713BA;BU15980111;GM1598;1713;1713BA;BU15980111;GM1598;1713;1713BA;False;False;False;52.67480117192699;4.910728805696011;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
HH Hollands Noorderkwartier;Noord Holland Noord;Rg. Overdorpstraat;2.70833333334;153.05;Minimale waarde < 20 m3/uur;BU15980703;GM1598;1648;1648KH;BU15980703;GM1598;1648;1648KH;BU15980703;GM1598;1648;1648KH;False;False;False;52.63091180991186;4.9417185471990805;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
HH Hollands Noorderkwartier;Noord Holland Noord;Rg. Dwingel;7.70833333335;435.62;Minimale waarde < 20 m3/uur;BU15980707;GM1598;1648;1648HW;BU15980707;GM1598;1648;1648HW;BU15980707;GM1598;1648;1648HW;False;False;False;52.6254344336628;4.949136556779226;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
HH Hollands Noorderkwartier;Noord Holland Noord;Rg. Wieder;1.20833333333;68.28;Minimale waarde < 20 m3/uur;BU15980708;GM1598;1648;1648GB;BU15980708;GM1598;1648;1648GB;BU15980708;GM1598;1648;1648GB;False;False;False;52.62361452614456;4.961277239502674;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
HH Hollands Noorderkwartier;Noord Holland Noord;Rg. Koningsspil;3.79166666666;214.28;Minimale waarde < 20 m3/uur;BU15980804;GM1598;1633;1633HD;BU15980804;GM1598;1633;1633HD;BU15980804;GM1598;1633;1633HD;False;False;False;52.61937517524026;4.95259333413199;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
HH Hollands Noorderkwartier;Noord Holland Noord;Rg. Kathoek;4.58333333334;259.02;Minimale waarde < 20 m3/uur;BU15980808;GM1598;1633;1633ES;BU15980808;GM1598;1633;1633ES;BU15980808;GM1598;1633;1633ES;False;False;False;52.615351230527686;4.958243917006145;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
HH Hollands Noorderkwartier;Noord Holland Noord;Bg. Booster Ursemmerplas;34.21;1933.33;Specifieke berekening minimaal potentieel;BU15980701;GM1598;1648;1648VM;BU15980701;GM1598;1648;1648VM;BU15980701;GM1598;1648;1648VM;False;False;False;52.62781705392637;4.927074144318231;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
HH Hollands Noorderkwartier;Noord Holland Noord;Bg. Booster Obdam;49.86;2817.76;Specifieke berekening minimaal potentieel;BU15980109;GM1598;1713;1713HA;BU15980109;GM1598;1713;1713HA;BU15980109;GM1598;1713;1713HA;False;False;False;52.66994711974106;4.902005676809182;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
HH Hollands Noorderkwartier;Noord Holland Noord;Rg. Berkhout;6.91666666665;390.88;Minimale waarde < 20 m3/uur;BU15980507;GM1598;1647;1647LA;BU15980507;GM1598;1647;1647LA;BU15980507;GM1598;1647;1647LA;False;False;False;52.63815791485677;4.983627798234344;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
HH Hollands Noorderkwartier;Noord Holland Noord;Rg. Hensbroek;5.10416666665;288.45;Minimale waarde < 20 m3/uur;BU15980202;GM1598;1711;1711KG;BU15980202;GM1598;1711;1711KG;BU15980202;GM1598;1711;1711KG;False;False;False;52.65757341274129;4.88797690907831;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
HH Hollands Noorderkwartier;Noord Holland Noord;Rg. Spierdijk;5.91666666665;334.37;Minimale waarde < 20 m3/uur;BU15980303;GM1598;1641;1641LM;BU15980303;GM1598;1641;1641LM;BU15980303;GM1598;1641;1641LM;False;False;False;52.650178770256154;4.9398973207910295;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
HH Hollands Noorderkwartier;Noord Holland Noord;Rg. Avenhorn;2.5;141.28;Minimale waarde < 20 m3/uur;BU15980801;GM1598;1633;1633JM;BU15980801;GM1598;1633;1633JM;BU15980801;GM1598;1633;1633JM;False;False;False;52.622242263154206;4.941590124860677;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
HH Hollands Noorderkwartier;Noord Holland Noord;Rg. Obdam vrijverval;14.25;805.31;Minimale waarde < 20 m3/uur;BU15980109;GM1598;1713;1713HA;BU15980109;GM1598;1713;1713HA;BU15980109;GM1598;1713;1713HA;False;False;False;52.66996204441558;4.9021350021104535;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
HH Hollands Noorderkwartier;Noord Holland Noord;Rg. Rustenburg;0.979166666665;27.66;Minimale waarde < 20 m3/uur;BU15980601;GM1598;1645;1645RG;BU15980601;GM1598;1645;1645RG;BU15980601;GM1598;1645;1645RG;False;False;False;52.633763097322785;4.880964496369853;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
HH Hollands Noorderkwartier;Noord Holland Noord;Rg. Ursem;28.65;809.55;Specifieke berekening minimaal potentieel;BU15980603;GM1598;1645;1645TB;BU15980603;GM1598;1645;1645TB;BU15980603;GM1598;1645;1645TB;False;False;False;52.62996808325473;4.890965195466405;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
HH Hollands Noorderkwartier;Noord Holland Noord;Rg. Oosterblokker;3.35416666666;189.55;Minimale waarde < 20 m3/uur;BU04980200;GM0498;1696;1696BA;BU04980200;GM0498;1696;1696BA;BU04980200;GM0498;1696;1696BA;False;False;False;52.66628114151139;5.112559228164796;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
HH Hollands Noorderkwartier;Noord Holland Noord;Rg. Hoogkarspel;21.25;1200.91;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU04980005;GM0498;1616;1616CS;BU04980005;GM0498;1616;1616CS;BU04980005;GM0498;1616;1616CS;False;False;False;52.69407536831994;5.179369048920991;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
HH Hollands Noorderkwartier;Noord Holland Noord;Rg. Noorderdracht;0.5625;31.78;Minimale waarde < 20 m3/uur;BU04980200;GM0498;1696;1696AE;BU04980200;GM0498;1696;1696AE;BU04980200;GM0498;1696;1696AE;False;False;False;52.670948088398056;5.098811061006033;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
HH Hollands Noorderkwartier;Noord Holland Noord;Rg. Westwoud;21.49;1214.47;Specifieke berekening minimaal potentieel;BU04980100;GM0498;1617;1617VL;BU04980100;GM0498;1617;1617VL;BU04980100;GM0498;1617;1617VL;False;False;False;52.688787493552184;5.129888129063273;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
HH Hollands Noorderkwartier;Noord Holland Noord;Rg. Venhuizen;28.58;1615.15;Specifieke berekening minimaal potentieel;BU04980300;GM0498;1606;1606BH;BU04980300;GM0498;1606;1606BH;BU04980300;GM0498;1606;1606BH;False;False;False;52.663276635171066;5.2044893240428385;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
HH Hollands Noorderkwartier;Noord Holland Noord;Rg. Tripkouw;1.64583333333;93.01;Minimale waarde < 20 m3/uur;BU04201101;GM0420;1679;1679GV;BU04201101;GM0420;1679;1679GV;BU04201101;GM0420;1679;1679GV;False;False;False;52.71944377265631;5.079006222592851;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
HH Hollands Noorderkwartier;Noord Holland Noord;Rg. T Arkje;2.5625;144.81;Minimale waarde < 20 m3/uur;BU04201505;GM0420;1693;1693NX;BU04201505;GM0420;1693;1693NX;BU04201505;GM0420;1693;1693NX;False;False;False;52.71301987427385;5.156766489893967;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
HH Hollands Noorderkwartier;Noord Holland Noord;Rg. Zwaagdijk WFO;9.72916666665;549.83;Minimale waarde < 20 m3/uur;BU04201402;GM0420;1681;1681NP;BU04201402;GM0420;1681;1681NP;BU04201402;GM0420;1681;1681NP;False;False;False;52.70424199863702;5.1575112098430225;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
HH Hollands Noorderkwartier;Noord Holland Noord;Bg. Booster Zwaagdijk 1;261.48;14777.17;Specifieke berekening minimaal potentieel;BU04201505;GM0420;1693;1693NR;BU04201505;GM0420;1693;1693NR;BU04201505;GM0420;1693;1693NR;False;False;False;52.70478138101639;5.1605881527566915;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
HH Hollands Noorderkwartier;Noord Holland Noord;Bg. Booster Zwaagdijk 2;156.52;8845.5;Specifieke berekening minimaal potentieel;BU04201505;GM0420;1693;1693NR;BU04201505;GM0420;1693;1693NR;BU04201505;GM0420;1693;1693NR;False;False;False;52.70478927495497;5.1606371876994865;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
HH Hollands Noorderkwartier;Noord Holland Noord;Rg. Nibbixwoud;26.29;1485.74;Specifieke berekening minimaal potentieel;BU04200806;GM0420;1687;1687AB;BU04200806;GM0420;1687;1687AB;BU04200806;GM0420;1687;1687AB;False;False;False;52.68570462815993;5.050291054223106;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
HH Hollands Noorderkwartier;Noord Holland Noord;Rg. Opperdoes;7.39583333335;417.96;Minimale waarde < 20 m3/uur;BU04200202;GM0420;1674;1674PN;BU04200202;GM0420;1674;1674PS;BU04200202;GM0420;1674;1674PS;False;False;False;52.7537774564938;5.075412744683328;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
HH Hollands Noorderkwartier;Noord Holland Noord;Rg. Medemblik;27.85;1573.9;Specifieke berekening minimaal potentieel;BU04200106;GM0420;1671;1671ND;BU04200106;GM0420;1671;1671ND;BU04200106;GM0420;1671;1671ND;False;False;False;52.76264049361528;5.09903630510742;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
HH Hollands Noorderkwartier;Noord Holland Noord;Rg. Hauwert;2.9375;166.0;Minimale waarde < 20 m3/uur;BU04201301;GM0420;1691;1691EC;BU04201301;GM0420;1691;1691EC;BU04201301;GM0420;1691;1691EC;False;False;False;52.707661388772735;5.099186775326025;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
HH Hollands Noorderkwartier;Noord Holland Noord;Rg. Oostwoud;12.6666666667;715.83;Minimale waarde < 20 m3/uur;BU04201201;GM0420;1678;1678HS;BU04201201;GM0420;1678;1678HS;BU04201201;GM0420;1678;1678HS;False;False;False;52.72685348578184;5.09576077431961;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
HH Hollands Noorderkwartier;Noord Holland Noord;Rg. Wervershoof;30.9791666666;1750.74;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU04201501;GM0420;1693;1693KW;BU04201501;GM0420;1693;1693KW;BU04201501;GM0420;1693;1693KW;False;False;False;52.732709056671936;5.152971178053671;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
HH Hollands Noorderkwartier;Noord Holland Noord;Rg. Andijk;72.49;4096.67;Specifieke berekening minimaal potentieel;BU04201610;GM0420;1619;1619PB;BU04201610;GM0420;1619;1619PB;BU04201610;GM0420;1619;1619PB;False;False;False;52.73296270654535;5.197352559580482;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
HH Hollands Noorderkwartier;Noord Holland Noord;Rg. Benningbroek;11.9791666667;676.98;Minimale waarde < 20 m3/uur;BU04200702;GM0420;1654;1654JJ;BU04200702;GM0420;1654;1654JJ;BU04200702;GM0420;1654;1654JJ;False;False;False;52.70226677677208;5.029185024219185;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
HH Hollands Noorderkwartier;Noord Holland Noord;Rg. Het Grootslag;3.75;211.92;Minimale waarde < 20 m3/uur;BU04201505;GM0420;1693;1693NX;BU04201505;GM0420;1693;1693NX;BU04201505;GM0420;1693;1693NX;False;False;False;52.72004610896794;5.1784447773181785;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
HH Hollands Noorderkwartier;Noord-Holland Zuid;Rg. Purmerend-Noord;177.083333334;10007.61;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU04390201;GM0439;1442;1442BZ;BU04390201;GM0439;1442;1442BZ;BU04390201;GM0439;1442;1442BZ;False;False;False;52.517272139451386;4.954945985272374;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
HH Hollands Noorderkwartier;Noord-Holland Zuid;Rg. Purmerend-West;90.14;5094.13;Specifieke berekening minimaal potentieel;BU04390701;GM0439;1441;1441LC;BU04390701;GM0439;1441;1441LC;BU04390701;GM0439;1441;1441LC;False;False;False;52.51139526973663;4.936179238912185;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
HH Hollands Noorderkwartier;Noord-Holland Zuid;Rg. Hazepolder;1.64583333333;93.01;Minimale waarde < 20 m3/uur;BU04390701;GM0439;1441;1441LC;BU04390701;GM0439;1441;1441LC;BU04390701;GM0439;1441;1441LC;False;False;False;52.5112570503932;4.936299377581675;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
HH Hollands Noorderkwartier;Noord Holland Noord;Rg. Twuyverhoek;2.72916666666;154.23;Minimale waarde < 20 m3/uur;BU19800502;GM1980;1834;1834TH;BU19800502;GM1980;1834;1834TH;BU19800502;GM1980;1834;1834TH;False;False;False;52.66278392119925;4.792543852020451;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
HH Hollands Noorderkwartier;Noord Holland Noord;Bg. Booster Langedijk;128.083333334;7238.45;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU19800203;GM1980;1723;1723HZ;BU19800203;GM1980;1723;1723HZ;BU19800203;GM1980;1723;1723HZ;False;False;False;52.70543839354099;4.805438973082138;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
HH Hollands Noorderkwartier;Noord Holland Noord;Rg. Langedijk vrijverval;79.99;4520.52;Specifieke berekening minimaal potentieel;BU19800203;GM1980;1723;1723HZ;BU19800203;GM1980;1723;1723HZ;BU19800203;GM1980;1723;1723HZ;False;False;False;52.705481970856916;4.805701774304897;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
HH Hollands Noorderkwartier;Noord Holland Noord;Rg. Koedijk Noord;1.4375;81.23;Minimale waarde < 20 m3/uur;BU19800601;GM1980;1831;1831GA;BU19800601;GM1980;1831;1831GA;BU19800601;GM1980;1831;1831GA;False;False;False;52.681087609985966;4.742640310105968;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
HH Hollands Noorderkwartier;Noord Holland Noord;Rg. St. Pancras;7.625;430.91;Minimale waarde < 20 m3/uur;BU19800503;GM1980;1834;1834AV;BU19800503;GM1980;1834;1834AV;BU19800503;GM1980;1834;1834AV;False;False;False;52.66545268507678;4.781341167619781;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
HH Hollands Noorderkwartier;Noord Holland Noord;Rg. Breekland;2.72916666666;154.23;Minimale waarde < 20 m3/uur;BU19800104;GM1980;1724;1724BB;BU19800104;GM1980;1724;1724BB;BU19800104;GM1980;1724;1724BB;False;False;False;52.70307812239886;4.7824413288787415;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
HH Hollands Noorderkwartier;Noord Holland Noord;Rg. Rozenlaan;6.35416666665;359.09;Minimale waarde < 20 m3/uur;BU19800501;GM1980;1834;1834EJ;BU19800501;GM1980;1834;1834EJ;BU19800501;GM1980;1834;1834EJ;False;False;False;52.663305861052486;4.787652428290443;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
HH Hollands Noorderkwartier;Noord Holland Noord;Rg. Zuiderdel;61.16;3456.37;Specifieke berekening minimaal potentieel;BU19800407;GM1980;1721;1721CH;BU19800407;GM1980;1721;1721CH;BU19800407;GM1980;1721;1721CH;False;False;False;52.677653729826716;4.790665871595766;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
HH Hollands Noorderkwartier;Noord-Holland Zuid;Bg. Booster Trompet;112.88;6379.25;Specifieke berekening minimaal potentieel;BU03960605;GM0396;1967;1967DA;BU03960605;GM0396;1967;1967DA;BU03960605;GM0396;1967;1967DA;False;False;False;52.507275679968146;4.700737845792331;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
HH Hollands Noorderkwartier;Noord-Holland Zuid;Rg. Zuidbroek;158.5625;8960.93;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU03960302;GM0396;1966;1966SE;BU03960302;GM0396;1966;1966SE;BU03960302;GM0396;1966;1966SE;False;False;False;52.494467119963346;4.6838404188644365;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
HH Hollands Noorderkwartier;Noord-Holland Zuid;Rg. Velsen Noord;30.6666666666;866.54;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU04530505;GM0453;1951;1951AS;BU04530505;GM0453;1951;1951AS;BU04530505;GM0453;1951;1951AS;False;False;False;52.46574200317025;4.6512800281638125;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
HH Hollands Noorderkwartier;Noord-Holland Zuid;Rg. Zaandam-West;64.6666666665;3654.54;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU04792230;GM0479;1506;1506ZK;BU04792230;GM0479;1506;1506ZK;BU04792230;GM0479;1506;1506ZK;False;False;False;52.45173046044074;4.807222686680429;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
HH Hollands Noorderkwartier;Noord-Holland Zuid;Bg. Booster Koog aan de Zaan;163.78;9255.79;Specifieke berekening minimaal potentieel;BU04793210;GM0479;1541;1541PA;BU04793213;GM0479;1541;1541PA;BU04793213;GM0479;1541;1541PA;True;False;False;52.464094903665654;4.8044818821303155;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
