PK_UID;jaar;naamgeving;effluent_z;effluent_w;temp_z;temp_w;waterschap;wp_gj_z;wp_gj_w;opmerking;ws;tp_z_jaar;tp_w_jaar;gemeente;res_regio;tp_w_nb;tp_z_nb;tp_w_bb;tp_z_bb;provincie;buurtcode_2023;gemeentecode_2023;pc4_code_2023;pc6_code_2023;buurtcode_2024;gemeentecode_2024;pc4_code_2024;pc6_code_2024;buurtcode_2025;gemeentecode_2025;pc4_code_2025;pc6_code_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd;pc4_gewijzigd;lat;lon;meta_source_layer;meta_source_wfs_url;meta_retrieved_at;meta_source_last_modified
325.0;0.0;rwzi Dokhaven te Rotterdam;218400.0;218400.0;0.0;0.0;Waterschap Hollandse Delta;4564.56;4564.56;Gegevens van watersector.nl;Waterschap Hollandse Delta;1666064.0;1285837.0;Rotterdam;Rotterdam-Den Haag;13208.0;26415.0;5283.0;10566.0;Zuid-Holland;BU05991574;GM0599;3087;3087EH;BU05991574;GM0599;3087;3087EH;BU05991574;GM0599;3087;3087EH;False;False;False;51.895851752241754;4.46481334907473;WarmteAtlas:AquathermieRWZI;;;
326.0;0.0;rwzi Rozenburg;4560.0;4560.0;0.0;0.0;Waterschap Hollandse Delta;95.304;95.304;Gegevens van watersector.nl;Waterschap Hollandse Delta;34786.0;26847.0;Rotterdam;Rotterdam-Den Haag;276.0;552.0;110.0;221.0;Zuid-Holland;BU05992705;GM0599;3181;3181LK;BU05992705;GM0599;3181;3181LK;BU05992705;GM0599;3181;3181LK;False;False;False;51.91805972564442;4.226197000977703;WarmteAtlas:AquathermieRWZI;;;
327.0;0.0;sb Sluisjesdijk;0.0;0.0;0.0;0.0;Waterschap Hollandse Delta;0.0;0.0;RWZI gegevens van waterschap. DWA debieten is gemiddelde van 2012 tot en met 2014;Waterschap Hollandse Delta;0.0;0.0;Rotterdam;Rotterdam-Den Haag;0.0;0.0;0.0;0.0;Zuid-Holland;BU05992194;GM0599;3087;3087AD;BU05992194;GM0599;3087;3087AD;BU05992194;GM0599;3087;3087AD;False;False;False;51.89649531689519;4.453872863079735;WarmteAtlas:AquathermieRWZI;;;
328.0;0.0;RWZI Susteren;43200.0;43200.0;0.0;0.0;Waterschap Limburg;902.88;902.88;RWZI gegevens van watersector.nl, DWA dagdebiet is 24x uurdebiet. Indien geen DWA bekent, dan DWA = 0,3 x RWA;Waterschap Limburg;329551.0;254341.0;Echt-Susteren;Noord- en Midden Limburg;2612.0;5225.0;1045.0;2090.0;Limburg;BU17110107;GM1711;6114;6114RG;BU17110160;GM1711;6114;6114RG;BU17110160;GM1711;6114;6114RG;True;False;False;51.06257029418738;5.833585389415727;WarmteAtlas:AquathermieRWZI;;;
329.0;0.0;RWZI Wijlre;10080.0;10080.0;0.0;0.0;Waterschap Limburg;210.672;210.672;RWZI gegevens van watersector.nl, DWA dagdebiet is 24x uurdebiet. Indien geen DWA bekent, dan DWA = 0,3 x RWA;Waterschap Limburg;76895.0;59346.0;Gulpen-Wittem;Zuid-Limburg;610.0;1219.0;244.0;488.0;Limburg;BU17290109;GM1729;6321;6321AM;BU17290109;GM1729;6321;6321AM;BU17290109;GM1729;6321;6321AM;False;False;False;50.82687235588434;5.896612578350396;WarmteAtlas:AquathermieRWZI;;;
330.0;0.0;RWZI Simpelveld;6120.0;6120.0;0.0;0.0;Waterschap Limburg;127.908;127.908;RWZI gegevens van watersector.nl, DWA dagdebiet is 24x uurdebiet. Indien geen DWA bekent, dan DWA = 0,3 x RWA;Waterschap Limburg;46686.0;36032.0;Simpelveld;Zuid-Limburg;370.0;740.0;148.0;296.0;Limburg;BU09650000;GM0965;6369;6369XV;BU09650000;GM0965;6369;6369XV;BU09650000;GM0965;6369;6369XV;False;False;False;50.83239063890407;5.96914806512481;WarmteAtlas:AquathermieRWZI;;;
331.0;0.0;RWZI Meijel;2880.0;2880.0;0.0;0.0;Waterschap Limburg;60.192;60.192;RWZI gegevens van watersector.nl, DWA dagdebiet is 24x uurdebiet. Indien geen DWA bekent, dan DWA = 0,3 x RWA;Waterschap Limburg;21970.0;16956.0;Peel en Maas;Noord- en Midden Limburg;174.0;348.0;70.0;139.0;Limburg;BU18940507;GM1894;5768;5768PC;BU18940507;GM1894;5768;5768PC;BU18940507;GM1894;5768;5768PC;False;False;False;51.34881288193126;5.869495568550877;WarmteAtlas:AquathermieRWZI;;;
332.0;0.0;RWZI Heerlen;12960.0;12960.0;0.0;0.0;Waterschap Limburg;270.864;270.864;RWZI gegevens van watersector.nl, DWA dagdebiet is 24x uurdebiet. Indien geen DWA bekent, dan DWA = 0,3 x RWA;Waterschap Limburg;98865.0;76302.0;Heerlen;Zuid-Limburg;784.0;1568.0;314.0;627.0;Limburg;BU09173600;GM0917;6411;6411RW;BU09173600;GM0917;6411;6411RW;BU09173600;GM0917;6411;6411RW;False;False;False;50.888189429129966;5.955638434373755;WarmteAtlas:AquathermieRWZI;;;
333.0;0.0;RWZI Hoensbroek;64800.0;64800.0;0.0;0.0;Waterschap Limburg;1354.32;1354.32;RWZI gegevens van watersector.nl, DWA dagdebiet is 24x uurdebiet. Indien geen DWA bekent, dan DWA = 0,3 x RWA;Waterschap Limburg;494327.0;381512.0;Heerlen;Zuid-Limburg;3919.0;7838.0;1568.0;3135.0;Limburg;BU09171300;GM0917;6433;6433PA;BU09171300;GM0917;6433;6433PA;BU09171300;GM0917;6433;6433PA;False;False;False;50.91254440789385;5.914973868747641;WarmteAtlas:AquathermieRWZI;;;
334.0;0.0;RWZI Roermond;50400.0;50400.0;0.0;0.0;Waterschap Limburg;1053.36;1053.36;RWZI gegevens van watersector.nl, DWA dagdebiet is 24x uurdebiet. Indien geen DWA bekent, dan DWA = 0,3 x RWA;Waterschap Limburg;384476.0;296732.0;Roermond;Noord- en Midden Limburg;3048.0;6096.0;1219.0;2438.0;Limburg;BU09570900;GM0957;6041;6041TL;BU09570900;GM0957;6041;6041TL;BU09570900;GM0957;6041;6041TL;False;False;False;51.219301851203575;5.988853715196876;WarmteAtlas:AquathermieRWZI;;;
335.0;0.0;RWZI Gennep;9000.0;9000.0;0.0;0.0;Waterschap Limburg;188.1;188.1;RWZI gegevens van watersector.nl, DWA dagdebiet is 24x uurdebiet. Indien geen DWA bekent, dan DWA = 0,3 x RWA;Waterschap Limburg;68656.0;52988.0;Gennep;Noord- en Midden Limburg;544.0;1088.0;218.0;435.0;Limburg;BU09070309;GM0907;6591;6591BK;BU09070309;GM0907;6591;6591BK;BU09070309;GM0907;6591;6591BK;False;False;False;51.70522077356002;5.9640321194189;WarmteAtlas:AquathermieRWZI;;;
336.0;0.0;RWZI Heugem;30600.0;30600.0;0.0;0.0;Waterschap Limburg;639.54;639.54;RWZI gegevens van watersector.nl, DWA dagdebiet is 24x uurdebiet. Indien geen DWA bekent, dan DWA = 0,3 x RWA;Waterschap Limburg;233432.0;180158.0;Maastricht;Zuid-Limburg;1850.0;3701.0;740.0;1480.0;Limburg;BU09350600;GM0935;6229;6229RB;BU09350600;GM0935;6229;6229RB;BU09350600;GM0935;6229;6229RB;False;False;False;50.816878060472995;5.715164833655925;WarmteAtlas:AquathermieRWZI;;;
337.0;0.0;RWZI Maastricht-Bosscherveld;21600.0;21600.0;0.0;0.0;Waterschap Limburg;451.44;451.44;RWZI gegevens van watersector.nl, DWA dagdebiet is 24x uurdebiet. Indien geen DWA bekent, dan DWA = 0,3 x RWA;Waterschap Limburg;164776.0;127171.0;Maastricht;Zuid-Limburg;1306.0;2612.0;522.0;1045.0;Limburg;BU09350303;GM0935;6219;6219NW;BU09350303;GM0935;6219;6219NW;BU09350303;GM0935;6219;6219NW;False;False;False;50.86433724786643;5.682505863156634;WarmteAtlas:AquathermieRWZI;;;
338.0;0.0;RWZI Maastricht-Limmel;29880.0;29880.0;0.0;0.0;Waterschap Limburg;624.492;624.492;RWZI gegevens van watersector.nl, DWA dagdebiet is 24x uurdebiet. Indien geen DWA bekent, dan DWA = 0,3 x RWA;Waterschap Limburg;227940.0;175919.0;Maastricht;Zuid-Limburg;1807.0;3614.0;723.0;1446.0;Limburg;BU09350404;GM0935;6222;6222NL;BU09350404;GM0935;6222;6222NL;BU09350404;GM0935;6222;6222NL;False;False;False;50.87230177796298;5.702757748248844;WarmteAtlas:AquathermieRWZI;;;
339.0;0.0;RWZI Rimburg;16128.0;16128.0;0.0;0.0;Waterschap Limburg;337.0752;337.0752;RWZI gegevens van watersector.nl, DWA dagdebiet is 24x uurdebiet. Indien geen DWA bekent, dan DWA = 0,3 x RWA;Waterschap Limburg;123032.0;94954.0;Landgraaf;Zuid-Limburg;975.0;1951.0;390.0;780.0;Limburg;BU08820207;GM0882;6374;6374LS;BU08820207;GM0882;6374;6374LS;BU08820207;GM0882;6374;6374LS;False;False;False;50.918906048580716;6.091112644427492;WarmteAtlas:AquathermieRWZI;;;
340.0;0.0;SVI Abdissenbosch;0.0;0.0;0.0;0.0;Waterschap Limburg;0.0;0.0;RWZI gegevens van watersector.nl, DWA dagdebiet is 24x uurdebiet. Indien geen DWA bekent, dan DWA = 0,3 x RWA;Waterschap Limburg;0.0;0.0;Landgraaf;Zuid-Limburg;0.0;0.0;0.0;0.0;Limburg;BU08820201;GM0882;6374;6374CH;BU08820201;GM0882;6374;6374CH;BU08820201;GM0882;6374;6374CH;False;False;False;50.92644457911304;6.031490585796321;WarmteAtlas:AquathermieRWZI;;;
341.0;0.0;RWZI Heel en Panheel;4500.0;4500.0;0.0;0.0;Waterschap Limburg;94.05;94.05;RWZI gegevens van watersector.nl, DWA dagdebiet is 24x uurdebiet. Indien geen DWA bekent, dan DWA = 0,3 x RWA;Waterschap Limburg;34328.0;26494.0;Maasgouw;Noord- en Midden Limburg;272.0;544.0;109.0;218.0;Limburg;BU16410501;GM1641;6097;6097NE;BU16410501;GM1641;6097;6097NE;BU16410501;GM1641;6097;6097NE;False;False;False;51.171691613479986;5.879072411301585;WarmteAtlas:AquathermieRWZI;;;
342.0;0.0;RWZI Venlo;54000.0;54000.0;0.0;0.0;Waterschap Limburg;1128.6;1128.6;RWZI gegevens van watersector.nl, DWA dagdebiet is 24x uurdebiet. Indien geen DWA bekent, dan DWA = 0,3 x RWA;Waterschap Limburg;411939.0;317927.0;Venlo;Noord- en Midden Limburg;3266.0;6531.0;1306.0;2612.0;Limburg;BU09832803;GM0983;5928;5928NM;BU09832803;GM0983;5928;5928NM;BU09832803;GM0983;5928;5928NM;False;False;False;51.38146326320548;6.158137876754387;WarmteAtlas:AquathermieRWZI;;;
343.0;0.0;RWZI Stein;5940.0;5940.0;0.0;0.0;Waterschap Limburg;124.146;124.146;RWZI gegevens van watersector.nl, DWA dagdebiet is 24x uurdebiet. Indien geen DWA bekent, dan DWA = 0,3 x RWA;Waterschap Limburg;45313.0;34972.0;Stein;Zuid-Limburg;359.0;718.0;144.0;287.0;Limburg;BU09710004;GM0971;6171;6171RN;BU09710004;GM0971;6171;6171RN;BU09710004;GM0971;6171;6171RN;False;False;False;50.97440621332368;5.7516780935499865;WarmteAtlas:AquathermieRWZI;;;
344.0;0.0;RWZI Venray;9900.0;9900.0;0.0;0.0;Waterschap Limburg;206.91;206.91;RWZI gegevens van watersector.nl, DWA dagdebiet is 24x uurdebiet. Indien geen DWA bekent, dan DWA = 0,3 x RWA;Waterschap Limburg;75522.0;58287.0;Venray;Noord- en Midden Limburg;599.0;1198.0;240.0;479.0;Limburg;BU09841801;GM0984;5804;5804CG;BU09841801;GM0984;5804;5804CG;BU09841801;GM0984;5804;5804CG;False;False;False;51.55102979479642;5.988616030606098;WarmteAtlas:AquathermieRWZI;;;
345.0;0.0;RWZI Weert;21600.0;21600.0;0.0;0.0;Waterschap Limburg;451.44;451.44;RWZI gegevens van watersector.nl, DWA dagdebiet is 24x uurdebiet. Indien geen DWA bekent, dan DWA = 0,3 x RWA;Waterschap Limburg;164776.0;127171.0;Weert;Noord- en Midden Limburg;1306.0;2612.0;522.0;1045.0;Limburg;BU09882402;GM0988;6001;6001AC;BU09882402;GM0988;6001;6001AC;BU09882402;GM0988;6001;6001AC;False;False;False;51.26651859901494;5.736564314807996;WarmteAtlas:AquathermieRWZI;;;
346.0;0.0;RWZI Kaffeberg;29160.0;29160.0;0.0;0.0;Waterschap Limburg;609.444;609.444;RWZI gegevens van watersector.nl, DWA dagdebiet is 24x uurdebiet. Indien geen DWA bekent, dan DWA = 0,3 x RWA;Waterschap Limburg;222447.0;171680.0;Kerkrade;Zuid-Limburg;1764.0;3527.0;705.0;1411.0;Limburg;BU09280009;GM0928;6468;6468XV;BU09280009;GM0928;6468;6468XV;BU09280009;GM0928;6468;6468XV;False;False;False;50.88319634478414;6.049361135248362;WarmteAtlas:AquathermieRWZI;;;
n.a.;n.a.;Rioolgemaal;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;BU06270204;GM0627;2742;2742KK;BU06270204;GM0627;2742;2742KK;BU06270204;GM0627;2742;2742KK;False;False;False;52.03229164118534;4.637560129461527;WarmteAtlas:AquathermieRWZI;;;
