Provincie;Gemeente;GMcode;RESregio;REScode;BronNaam;TypeBron;bron_temp;MWth;corrfactor;status;Source;X;Y;wkt;MWth_max;bron_vol;bron_cap;T_bron;buurtcode_2023;gemeentecode_2023;pc4_code_2023;pc6_code_2023;buurtcode_2024;gemeentecode_2024;pc4_code_2024;pc6_code_2024;buurtcode_2025;gemeentecode_2025;pc4_code_2025;pc6_code_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd;pc4_gewijzigd;lat;lon;meta_source_layer;meta_source_wfs_url;meta_retrieved_at;meta_source_last_modified
Fryslân;Waadhoeke;GM1949;Friesland;ES02;Hartman BV;;n.a.;0.0;;Optie B;MT;161651;580654;POINT(161651 580654);3.0;n.a.;n.a.;n.a.;BU19494402;GM1949;8855.0;8855XE;BU19494402;GM1949;8855.0;8855XE;BU19494402;GM1949;8855.0;8855XE;False;False;False;53.21247167420076;5.486763173834091;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Fryslân;Waadhoeke;GM1949;Friesland;ES02;Lamb Weston   Meyer VOF Klooster Lidlum;;n.a.;0.0;;Optie B;MT;163915;582995;POINT(163915 582995);3.0;n.a.;n.a.;n.a.;BU19493300;GM1949;8853.0;8853GN;BU19493300;GM1949;8853.0;8853GN;BU19493300;GM1949;8853.0;8853GN;False;False;False;53.233473791583485;5.5207168684192744;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Fryslân;Waadhoeke;GM1949;Friesland;ES02;Huhtamaki Nederland BV;;n.a.;0.0;;Optie B;MT;165330;577300;POINT(165330 577300);3.0;n.a.;n.a.;n.a.;BU19492807;GM1949;8801.0;8801JB;BU19492807;GM1949;8801.0;8801JB;BU19492807;GM1949;8801.0;8801JB;False;False;False;53.18227566799867;5.54172443493514;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Fryslân;Waadhoeke;GM1949;Friesland;ES02;FrieslandCampina Dronrijp;Industrie;n.a.;0.0;;Optie B;MT;171950;578350;POINT(171950 578350);3.0;n.a.;n.a.;n.a.;BU19492602;GM1949;9035.0;9035AE;BU19492602;GM1949;9035.0;9035AE;BU19492602;GM1949;9035.0;9035AE;False;False;False;53.191541927649205;5.6408015383053;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Gelderland;Aalten;GM0197;Achterhoek;ES07;SABA Dinxperlo BV;;n.a.;0.0;;Optie B;MT;230500;430660;POINT(230500 430660);3.0;n.a.;n.a.;n.a.;BU01970400;GM0197;7091.0;7091DC;BU01970400;GM0197;7091.0;7091DC;BU01970400;GM0197;7091.0;7091DC;False;False;False;51.85937912764799;6.483224218159988;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Gelderland;Apeldoorn;GM0200;Cleantech;ES12;Arjowiggins Security BV;;n.a.;0.0;;Optie B;MT;191500;466000;POINT(191500 466000);3.0;n.a.;n.a.;n.a.;BU02000302;GM0200;7339.0;7339GR;BU02000302;GM0200;7339.0;7339GR;BU02000302;GM0200;7339.0;7339GR;False;False;False;52.18092856297537;5.920874175807273;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Gelderland;Apeldoorn;GM0200;Cleantech;ES12;Loparex BV;;n.a.;0.0;;Optie B;MT;193050;467151;POINT(193050 467151);3.0;n.a.;n.a.;n.a.;BU02000307;GM0200;7336.0;7336AZ;BU02000307;GM0200;7336.0;7336AZ;BU02000307;GM0200;7336.0;7336AZ;False;False;False;52.1911685227858;5.94366502718978;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Gelderland;Apeldoorn;GM0200;Cleantech;ES12;Ekro BV;;n.a.;0.0;;Optie B;MT;195066;465803;POINT(195066 465803);3.0;n.a.;n.a.;n.a.;BU02000406;GM0200;7333.0;7333NP;BU02000406;GM0200;7333.0;7333PJ;BU02000406;GM0200;7333.0;7333PJ;False;False;False;52.17891065116262;5.9729873005243475;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Gelderland;Apeldoorn;GM0200;Cleantech;ES12;Plaatijzerindustrie Apeldoorn;;n.a.;0.0;;Optie B;MT;195475;467336;POINT(195475 467336);3.0;n.a.;n.a.;n.a.;BU02000408;GM0200;7332.0;7332AP;BU02000408;GM0200;7332.0;7332AP;BU02000408;GM0200;7332.0;7332AP;False;False;False;52.192658630648495;5.9791497115715195;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Gelderland;Apeldoorn;GM0200;Cleantech;ES12;Vion Apeldoorn;;n.a.;0.0;;Optie B;MT;195500;465700;POINT(195500 465700);3.0;n.a.;n.a.;n.a.;BU02000406;GM0200;7333.0;7333PA;BU02000406;GM0200;7333.0;7333PA;BU02000406;GM0200;7333.0;7333PA;False;False;False;52.17795326141427;5.97931996653289;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Gelderland;Apeldoorn;GM0200;Cleantech;ES12;ESA BV;;n.a.;0.0;;Optie B;MT;196020;466562;POINT(196020 466562);3.0;n.a.;n.a.;n.a.;BU02000409;GM0200;7332.0;7332BH;BU02000409;GM0200;7332.0;7332BH;BU02000409;GM0200;7332.0;7332BH;False;False;False;52.18566207205021;5.987026283548426;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Gelderland;Apeldoorn;GM0200;Cleantech;ES12;Kamp Coating Apeldoorn BV;;n.a.;0.0;;Optie B;MT;196100;466400;POINT(196100 466400);3.0;n.a.;n.a.;n.a.;BU02000409;GM0200;7332.0;7332BL;BU02000409;GM0200;7332.0;7332BL;BU02000409;GM0200;7332.0;7332BL;False;False;False;52.1842001475115;5.988176406858658;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Gelderland;Apeldoorn;GM0200;Cleantech;ES12;Sonac Loenen BV;;n.a.;0.0;;Optie B;MT;199750;460200;POINT(199750 460200);3.0;n.a.;n.a.;n.a.;BU02001303;GM0200;7371.0;7371GD;BU02001303;GM0200;7371.0;7371GD;BU02001303;GM0200;7371.0;7371GD;False;False;False;52.128194037098254;6.040727512982339;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Gelderland;Apeldoorn;GM0200;Cleantech;ES12;Solidpack BV;;n.a.;0.0;;Optie B;MT;199900;460500;POINT(199900 460500);3.0;n.a.;n.a.;n.a.;BU02001303;GM0200;7371.0;7371GC;BU02001303;GM0200;7371.0;7371GC;BU02001303;GM0200;7371.0;7371GC;False;False;False;52.13087811904158;6.0429575582369575;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Gelderland;Arnhem;GM0202;Arnhem/Nij;ES08;Nuon HWC Schuytgraaf;STEG;n.a.;0.0;;Optie B;MT;186213;439706;POINT(186213 439706);10.0;n.a.;n.a.;n.a.;BU02022449;GM0202;6846.0;6846DZ;BU02022449;GM0202;6846.0;6846DZ;BU02022449;GM0202;6846.0;6846DZ;False;False;False;51.94492695148039;5.841170131658449;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Gelderland;Arnhem;GM0202;Arnhem/Nij;ES08;Titan Wood;;n.a.;0.0;;Optie B;MT;192981;442540;POINT(192981 442540);3.0;n.a.;n.a.;n.a.;BU02020322;GM0202;6827.0;6827AV;BU02020322;GM0202;6827.0;6827AV;BU02020322;GM0202;6827.0;6827AV;False;False;False;51.96997714719031;5.939914792663255;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Gelderland;Arnhem;GM0202;Arnhem/Nij;ES08;Teijin Aramid BV Arnhem;;n.a.;0.0;;Optie B;MT;193000;442000;POINT(193000 442000);3.0;n.a.;n.a.;n.a.;BU02020322;GM0202;6827.0;6827AV;BU02020322;GM0202;6827.0;6827AV;BU02020322;GM0202;6827.0;6827AV;False;False;False;51.9651224076677;5.940131448146848;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Gelderland;Arnhem;GM0202;Arnhem/Nij;ES08;De Kleef BV;;n.a.;0.0;;Optie B;MT;193118;442151;POINT(193118 442151);3.0;n.a.;n.a.;n.a.;BU02020322;GM0202;6827.0;6827AV;BU02020322;GM0202;6827.0;6827AV;BU02020322;GM0202;6827.0;6827AV;False;False;False;51.96647148613018;5.941865139938229;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Gelderland;Beuningen;GM0209;Arnhem/Nij;ES08;Interchem BV;;n.a.;0.0;;Optie B;MT;178673;429681;POINT(178673 429681);3.0;n.a.;n.a.;n.a.;BU02090131;GM0209;6641.0;6641TL;BU02090131;GM0209;6641.0;6641TL;BU02090131;GM0209;6641.0;6641TL;False;False;False;51.85519326929463;5.730819572563201;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Gelderland;Beuningen;GM0209;Arnhem/Nij;ES08;ARN BV;;0.0;85.0;;Optie B;MT;183067;428715;POINT(183067 428715);3.0;n.a.;n.a.;n.a.;BU02090306;GM0209;6551.0;6551DX;BU02090306;GM0209;6551.0;6551DX;BU02090306;GM0209;6551.0;6551DX;False;False;False;51.84630664493234;5.794519141678195;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Gelderland;Brummen;GM0213;Cleantech;ES12;Stork Veco;;n.a.;0.0;;Optie B;MT;200200;456300;POINT(200200 456300);3.0;n.a.;n.a.;n.a.;BU02130610;GM0213;6961.0;6961LB;BU02130610;GM0213;6961.0;6961LB;BU02130610;GM0213;6961.0;6961LB;False;False;False;52.09310613247943;6.046781129916367;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Gelderland;Brummen;GM0213;Cleantech;ES12;DS Smith Paper De Hoop Mill;Industrie;n.a.;48.75;;Optie B;MT;200743;456801;POINT(200743 456801);48.75;n.a.;n.a.;n.a.;BU02130606;GM0213;6961.0;6961GH;BU02130606;GM0213;6961.0;6961GH;BU02130606;GM0213;6961.0;6961GH;False;False;False;52.09756425570593;6.054771560478288;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Gelderland;Brummen;GM0213;Cleantech;ES12;WA Sanders Papierfabriek Coldenhove BV;;n.a.;0.0;;Optie B;MT;200800;456700;POINT(200800 456700);3.0;n.a.;n.a.;n.a.;BU02130606;GM0213;6961.0;6961GH;BU02130606;GM0213;6961.0;6961GH;BU02130606;GM0213;6961.0;6961GH;False;False;False;52.096651800574996;6.055589781967905;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Gelderland;Brummen;GM0213;Cleantech;ES12;Mayr Melnhof Eerbeek BV;;n.a.;0.0;;Optie B;MT;201330;457510;POINT(201330 457510);3.0;n.a.;n.a.;n.a.;BU02130606;GM0213;6961.0;6961DW;BU02130606;GM0213;6961.0;6961DW;BU02130606;GM0213;6961.0;6961DW;False;False;False;52.10388754704229;6.063434027477387;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Gelderland;Buren;GM0214;Fruitdelta;ES11;De Ingensche Waarden BV;;n.a.;0.0;;Optie B;MT;161736;443540;POINT(161736 443540);3.0;n.a.;n.a.;n.a.;BU02140408;GM0214;4031.0;4031KN;BU02140408;GM0214;4031.0;4031KN;BU02140408;GM0214;4031.0;4031KN;False;False;False;51.980223766318254;5.485249098166966;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Gelderland;Doesburg;GM0221;Arnhem/Nij;ES08;Gieterij Doesburg BV;;n.a.;0.0;;Optie B;MT;206112;447069;POINT(206112 447069);3.0;n.a.;n.a.;n.a.;BU02210100;GM0221;6981.0;6981EC;BU02210100;GM0221;6981.0;6981EC;BU02210100;GM0221;6981.0;6981EC;False;False;False;52.009628340449936;6.131663593712796;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Gelderland;Doetinchem;GM0222;Achterhoek;ES07;Nannoka Vulcanus Industries BV;;n.a.;0.0;;Optie B;MT;214700;444350;POINT(214700 444350);3.0;n.a.;n.a.;n.a.;BU02220804;GM0222;7008.0;7008BC;BU02220804;GM0222;7008.0;7008BC;BU02220804;GM0222;7008.0;7008BC;False;False;False;51.98433398942602;6.256263530412239;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Gelderland;Doetinchem;GM0222;Achterhoek;ES07;Papierfabriek Doetinchem BV;;n.a.;0.0;;Optie B;MT;217250;441700;POINT(217250 441700);3.0;n.a.;n.a.;n.a.;BU02220501;GM0222;7005.0;7005AK;BU02220501;GM0222;7005.0;7005AK;BU02220501;GM0222;7005.0;7005AK;False;False;False;51.96023760633516;6.292898861622186;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Gelderland;Druten;GM0225;Arnhem/Nij;ES08;Wienerberger Dakpanfabriek Narvik Deest;;n.a.;0.0;;Optie B;MT;174810;433654;POINT(174810 433654);3.0;n.a.;n.a.;n.a.;BU02250301;GM0225;6653.0;6653AD;BU02250303;GM0225;6653.0;6653AD;BU02250303;GM0225;6653.0;6653AD;True;False;False;51.891054235026225;5.674976707867451;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Gelderland;Druten;GM0225;Arnhem/Nij;ES08;Steenfabriek VOGELENSANGH;;n.a.;0.0;;Optie B;MT;174820;433550;POINT(174820 433550);3.0;n.a.;n.a.;n.a.;BU02250301;GM0225;6653.0;6653AB;BU02250303;GM0225;6653.0;6653AB;BU02250303;GM0225;6653.0;6653AB;True;False;False;51.89011910681022;5.675115985548353;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Gelderland;Duiven;GM0226;Arnhem/Nij;ES08;AVR Afvalverwerking BV Duiven;AVI;n.a.;0.0;;Optie B;MT;197134;442636;POINT(197134 442636);3.0;n.a.;n.a.;n.a.;BU02260101;GM0226;6921.0;6921PZ;BU02260101;GM0226;6921.0;6921PZ;BU02260101;GM0226;6921.0;6921PZ;False;False;False;51.970540367899346;6.000359258712086;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Gelderland;Ede;GM0228;Foodvalley;ES09;Stichting Mestverwerking Gelderland SMG KGBI Ede;;n.a.;0.0;;Optie B;MT;169982;450431;POINT(169982 450431);3.0;n.a.;n.a.;n.a.;BU02281306;GM0228;6718.0;6718XG;BU02281306;GM0228;6718.0;6718XG;BU02281306;GM0228;6718.0;6718XG;False;False;False;52.04199919551284;5.605575434587983;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Gelderland;Ede;GM0228;Foodvalley;ES09;Duurzame energie installatie 1;BMC;n.a.;7.0;;Optie B;MT;170869;449824;POINT(170869 449824);7.0;n.a.;n.a.;n.a.;BU02281302;GM0228;6716.0;6716BJ;BU02281302;GM0228;6716.0;6716BJ;BU02281302;GM0228;6716.0;6716BJ;False;False;False;52.03651875319209;5.618475736160044;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Gelderland;Ede;GM0228;Foodvalley;ES09;Duurzame energie installatie 1 Dwarsweg;BMC;n.a.;9.0;;Optie B;MT;170911;449823;POINT(170911 449823);9.0;n.a.;n.a.;n.a.;BU02281302;GM0228;6716.0;6716BJ;BU02281302;GM0228;6716.0;6716BJ;BU02281302;GM0228;6716.0;6716BJ;False;False;False;52.036508560380405;5.61908778712692;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Gelderland;Ede;GM0228;Foodvalley;ES09;TANATEX Chemicals BV;;n.a.;0.0;;Optie B;MT;172680;448950;POINT(172680 448950);3.0;n.a.;n.a.;n.a.;BU02281301;GM0228;6716.0;6716AD;BU02281301;GM0228;6716.0;6716AD;BU02281301;GM0228;6716.0;6716AD;False;False;False;52.02860837580613;5.644823545394498;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Gelderland;Ede;GM0228;Foodvalley;ES09;FrieslandCampina Ede Riedel BV;Industrie;n.a.;0.0;;Optie B;MT;172850;449350;POINT(172850 449350);3.0;n.a.;n.a.;n.a.;BU02281001;GM0228;6713.0;6713KN;BU02281001;GM0228;6713.0;6713KN;BU02281001;GM0228;6713.0;6713KN;False;False;False;52.03219813864298;5.6473215326037165;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Gelderland;Ede;GM0228;Foodvalley;ES09;Duurzame energie installatie 3;BMC;n.a.;9.0;;Optie B;MT;174151;451668;POINT(174151 451668);9.0;n.a.;n.a.;n.a.;BU02280102;GM0228;6718.0;6718ZD;BU02280102;GM0228;6718.0;6718ZD;BU02280102;GM0228;6718.0;6718ZD;False;False;False;52.052988892685754;5.66641006460373;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Gelderland;Ede;GM0228;Foodvalley;ES09;Duurzame energie installatie 2;BMC;n.a.;9.0;;Optie B;MT;174257;447964;POINT(174257 447964);9.0;n.a.;n.a.;n.a.;BU02281003;GM0228;6717.0;6717LE;BU02281003;GM0228;6717.0;6717LE;BU02281003;GM0228;6717.0;6717LE;False;False;False;52.019693619786906;5.66774668958965;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Gelderland;Ede;GM0228;Foodvalley;ES09;Vika BV;;n.a.;0.0;;Optie B;MT;174830;451600;POINT(174830 451600);3.0;n.a.;n.a.;n.a.;BU02280102;GM0228;6718.0;6718ZM;BU02280102;GM0228;6718.0;6718ZM;BU02280102;GM0228;6718.0;6718ZM;False;False;False;52.05235381106611;5.676305296961736;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Gelderland;Epe;GM0232;Cleantech;ES12;Exportslachterij J Gosschalk en Zn BV;Industrie;n.a.;0.0;;Optie B;MT;196215;484571;POINT(196215 484571);3.0;n.a.;n.a.;n.a.;BU02320007;GM0232;8161.0;8161PM;BU02320007;GM0232;8161.0;8161PM;BU02320007;GM0232;8161.0;8161PM;False;False;False;52.34750057283636;5.992075141310869;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Gelderland;Lochem;GM0262;Cleantech;ES12;FrieslandCampina Butter Lochem;Industrie;n.a.;0.0;;Optie B;MT;226100;464540;POINT(226100 464540);3.0;n.a.;n.a.;n.a.;BU02620005;GM0262;7241.0;7241DB;BU02620005;GM0262;7241.0;7241DB;BU02620005;GM0262;7241.0;7241DB;False;False;False;52.16443540188536;6.42639851035745;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Gelderland;Maasdriel;GM0263;Fruitdelta;ES11;Rodruza Steenfabriek Rossum BV;;n.a.;0.0;;Optie B;MT;151750;422810;POINT(151750 422810);3.0;n.a.;n.a.;n.a.;BU02630408;GM0263;5328.0;5328JH;BU02630408;GM0263;5328.0;5328JH;BU02630408;GM0263;5328.0;5328JH;False;False;False;51.79392817542987;5.340092158333168;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Gelderland;Nijkerk;GM0267;Foodvalley;ES09;Pluimveeslachterij Van den Bor BV;;n.a.;0.0;;Optie B;MT;160350;468480;POINT(160350 468480);3.0;n.a.;n.a.;n.a.;BU02670300;GM0267;3864.0;3864NG;BU02670300;GM0267;3864.0;3864NG;BU02670300;GM0267;3864.0;3864NG;False;False;False;52.20439988203037;5.465467351463679;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Gelderland;Nijkerk;GM0267;Foodvalley;ES09;Struik Foods Netherlands;;n.a.;0.0;;Optie B;MT;170280;467900;POINT(170280 467900);3.0;n.a.;n.a.;n.a.;BU02670204;GM0267;3862.0;3862PZ;BU02670204;GM0267;3862.0;3862PZ;BU02670204;GM0267;3862.0;3862PZ;False;False;False;52.199001079712474;5.610703678421243;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Gelderland;Nijmegen;GM0268;Arnhem/Nij;ES08;Nijmeegsche IJzergieterij BV;;n.a.;0.0;;Optie B;MT;184127;428648;POINT(184127 428648);3.0;n.a.;n.a.;n.a.;BU02680847;GM0268;6545.0;6545AE;BU02680847;GM0268;6545.0;6545AE;BU02680847;GM0268;6545.0;6545AE;False;False;False;51.84565003576483;5.809896133824168;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Flevoland;Zeewolde;GM0050;Flevoland;ES06;Maatschap van Beek Kalsbeek I;;n.a.;0.0;;Optie B;MT;163870;484673;POINT(163870 484673);3.0;n.a.;n.a.;n.a.;BU00500005;GM0050;3895.0;3895BX;BU00500005;GM0050;3895.0;3895BX;BU00500005;GM0050;3895.0;3895BX;False;False;False;52.3498924424443;5.517386267441882;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Flevoland;Zeewolde;GM0050;Flevoland;ES06;Onbekend Zeewolde;Gasturbine;n.a.;0.0;;Optie B;MT;164755;484329;POINT(164755 484329);6.0;n.a.;n.a.;n.a.;BU00500004;GM0050;3894.0;3894GH;BU00500004;GM0050;3894.0;3894GH;BU00500004;GM0050;3894.0;3894GH;False;False;False;52.3467856922562;5.530365094160037;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Flevoland;Zeewolde;GM0050;Flevoland;ES06;A N  van der Knaap;;n.a.;0.0;;Optie B;MT;166980;487534;POINT(166980 487534);3.0;n.a.;n.a.;n.a.;BU00500008;GM0050;3898.0;3898LJ;BU00500008;GM0050;3898.0;3898LJ;BU00500008;GM0050;3898.0;3898LJ;False;False;False;52.37554672699246;5.563132576085195;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Flevoland;Noordoostpolder;GM0171;Flevoland;ES06;RWZI WKK Noordoostpolder  Tollebeek;BioWKK;n.a.;0.38;;Optie B;MT;175096;522165;POINT(175096 522165);0.38;n.a.;n.a.;n.a.;BU01710839;GM0171;8309.0;8309PP;BU01710839;GM0171;8309.0;8309PP;BU01710839;GM0171;8309.0;8309PP;False;False;False;52.6865435519478;5.684405765534029;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Flevoland;Noordoostpolder;GM0171;Flevoland;ES06;Houtindustrie Van der Vijgh;;n.a.;0.5;;Optie B;MT;179730;522874;POINT(179730 522874);0.5;n.a.;n.a.;n.a.;BU01710116;GM0171;8304.0;8304BB;BU01710116;GM0171;8304.0;8304BB;BU01710116;GM0171;8304.0;8304BB;False;False;False;52.69272413490111;5.752989972007756;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Flevoland;Noordoostpolder;GM0171;Flevoland;ES06;Stortplaats Friese pad;;n.a.;0.0;;Optie B;MT;181403;527362;POINT(181403 527362);3.0;n.a.;n.a.;n.a.;BU01710118;GM0171;8305.0;8305AZ;BU01710118;GM0171;8305.0;8305AZ;BU01710118;GM0171;8305.0;8305AZ;False;False;False;52.73297773352277;5.778094117302316;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Flevoland;Noordoostpolder;GM0171;Flevoland;ES06;Peters  Peters en De Lange;;n.a.;0.0;;Optie B;MT;184772;530450;POINT(184772 530450);3.0;n.a.;n.a.;n.a.;BU01710323;GM0171;8315.0;8315PS;BU01710323;GM0171;8315.0;8315PS;BU01710323;GM0171;8315.0;8315PS;False;False;False;52.760553990513806;5.828248920254156;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Flevoland;Noordoostpolder;GM0171;Flevoland;ES06;Wouters;;n.a.;5.2;;Optie B;MT;185020;516333;POINT(185020 516333);5.2;n.a.;n.a.;n.a.;BU01710633;GM0171;8307.0;8307PJ;BU01710633;GM0171;8307.0;8307PJ;BU01710633;GM0171;8307.0;8307PJ;False;False;False;52.63367538078964;5.830639403563197;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
Flevoland;Noordoostpolder;GM0171;Flevoland;ES06;A  Baas;;n.a.;4.8;;Optie B;MT;185027;516210;POINT(185027 516210);4.8;n.a.;n.a.;n.a.;BU01710633;GM0171;8307.0;8307PL;BU01710633;GM0171;8307.0;8307PL;BU01710633;GM0171;8307.0;8307PL;False;False;False;52.63256961572999;5.830731653195356;WarmteAtlas:MT_WarmteBronnen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:53:17;
