gemeentecode;gemeentenaam;latitude;longitude;pv_potentie_dak_tj;pv_potentie_veld_lbg4_tj;pv_potentie_veld_lbg10_tj;pv_potentie_veld_lbg100_tj;pv_potentie_water_tj;pv_potentie_totaal_tj;pv_potentie_totaal_gwh;pv_kans2030;wind_potentie_land_aantal;wind_potentie_land_tj;wind_potentie_water_aantal;wind_potentie_water_tj;wind_potentie_totaal_tj;wind_potentie_totaal_gwh;wind_vermogen_per_turbine_kw;province;provinciecode;res_regio;res_regiocode;elec_verbruik_a_kwh;elec_verbruik_bf_kwh;elec_verbruik_gi_kwh;elec_verbruik_hj_kwh;elec_verbruik_kl_kwh;elec_verbruik_mn_kwh;elec_verbruik_oq_kwh;elec_verbruik_ru_kwh;gas_verbruik_a_m3;gas_verbruik_bf_m3;gas_verbruik_gi_m3;gas_verbruik_hj_m3;gas_verbruik_kl_m3;gas_verbruik_mn_m3;gas_verbruik_oq_m3;gas_verbruik_ru_m3;elec_verbruik_totaal_kwh;gas_verbruik_totaal_m3;elec_eenheid;gas_eenheid;energie_bron;energie_bron_url;elec_bijgeschat_kwh;gas_bijgeschat_m3;bijschatting_niveaus;elec_bijgeschat_aandeel;gas_bijgeschat_aandeel;pv_potentie_bron;pv_potentie_bron_url;wind_potentie_bron;wind_potentie_bron_url;bestelautos_totaal;vrachtautos_totaal;bestelautos_ondergrens;bestelautos_bovengrens;vrachtautos_ondergrens;vrachtautos_bovengrens;bestelauto_cbs2023;vrachtauto_cbs2023;bestelauto_afwijking_pct;vrachtauto_afwijking_pct
GM0345;Veenendaal;52.023677965187794;5.55565707145435;1429.29;30.93;77.33;773.28;0.0;1460.22;405.65;Kansrijk;1.0;26.71;0.0;0.0;26.71;7.42;5600.0;Utrecht;PV26;Foodvalley;ES09;1029000.0;50022974.72924188;48995000.0;23372000.0;3862000.0;8769000.0;11918000.0;5987179.723502304;79000.0;4552235.02541811;4623000.0;815461.5384615385;559000.0;790175.3336401288;1856194.5187165774;1084359.4470046083;153955154.4527442;14359425.863240963;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;595154.4527441813;4521425.863240963;res+thema;0.0039;0.3149;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;3540;222;2772;4300;172;267;3237;179;9.360518999073216;24.022346368715084
GM0351;Woudenberg;52.08115655379707;5.426639157018428;468.47;307.12;767.8;7678.04;0.0;775.59;215.46;Kansrijk;20.0;1068.48;0.0;0.0;1068.48;296.8;5600.0;Utrecht;PV26;Amersfoort;ES13;3779000.0;3800802.1810307046;11985000.0;2097000.0;1428651.6007532957;816000.0;3288032.221594121;664000.0;644545.4545454546;194068.04506432236;468000.0;34288.64569083447;44000.0;139033.93295175798;524063.3126059921;111030.10752688172;27858486.003378123;2159029.498385243;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;887486.0033781212;424029.4983852431;res+thema;0.0319;0.1964;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;1166;45;640;1611;25;62;1157;45;0.7778738115816768;0.0
GM0352;Wijk bij Duurstede;51.98920123743749;5.3252539799666225;617.53;507.86;1269.64;12696.42;0.0;1125.39;312.63;Kansrijk;30.0;1741.82;0.0;0.0;1741.82;483.84;5600.0;Utrecht;PV26;U16;ES14;3293000.0;6202856.955810147;11788044.994944388;2075000.0;737023.7319683573;1522019.7555253734;4309701.495292597;1177019.7864321608;184000.0;344891.7835671343;859044.9949443883;66891.30434782608;82023.73196835737;136019.7555253735;592018.4604024368;224000.0;31104666.719973028;2488890.030755516;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;2666.7199730246316;27890.03075551628;res+thema;0.0001;0.0112;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;1192;45;559;1821;20;68;1151;44;3.5621198957428324;2.272727272727273
GM0353;IJsselstein;52.0277124693992;5.028790980206093;649.93;189.8;474.5;4745.05;0.0;839.73;233.28;Kansrijk;12.0;766.89;0.0;0.0;766.89;213.03;5600.0;Utrecht;PV26;U16;ES14;1101000.0;38712127.98541205;11699061.678463094;4788000.0;2516035.36528618;1720027.7812075566;7880031.198080119;2379776.161788839;69000.0;2432623.246492986;867061.678463094;48000.0;236035.3652861796;144027.7812075565;939804.3388641209;972000.0;70796060.17023782;5708552.410313937;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;844060.1702378298;119552.41031393704;res+thema;0.0119;0.0209;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;1388;66;726;1999;31;94;1278;60;8.60719874804382;10.0
GM0355;Zeist;52.10196522118393;5.255185575271535;1216.58;69.35;173.38;1733.75;0.0;1285.93;357.23;Kansrijk;14.0;747.94;0.0;0.0;747.94;207.76;5600.0;Utrecht;PV26;U16;ES14;1680000.0;19344618.799931243;28871126.8958544;7848000.0;12234085.155886458;8106074.700580318;52848156.72881669;6405055.590452261;60000.0;4025743.486973948;2598126.8958543986;149000.0;1224085.1558864587;1917966.0049281446;7220083.071810965;1321000.0;137337117.87152135;18516004.615453914;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;78117.87152137054;172004.61545391523;res+thema;0.0006;0.0093;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;1900;44;1383;2424;36;53;2014;48;-5.660377358490566;-8.333333333333334
GM0356;Nieuwegein;52.0308175175145;5.0946715670431715;1317.8;25.46;63.65;636.54;0.0;1343.26;373.16;Kansrijk;5.0;261.27;0.0;0.0;261.27;72.58;5600.0;Utrecht;PV26;U16;ES14;844000.0;46201392.79869067;66380145.6016178;41373000.0;11625043.2759423;12752043.338683788;38447964.18681927;5994553.759614495;24000.0;4188324.649298597;2510145.6016177954;836000.0;512522.9139513485;723043.3386837882;1466051.689126823;488000.0;223618142.9613683;10748088.192678353;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;1552142.9613683212;218088.19267835256;res+thema;0.0069;0.0203;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;2872;134;1994;3738;85;183;2997;137;-4.170837504170837;-2.18978102189781
GM0358;Aalsmeer;52.25769678203141;4.755022637870139;1156.69;47.4;118.5;1185.04;140.61;1344.7;373.56;Kansrijk;0.0;0.0;0.0;0.0;0.0;0.0;5600.0;Noord-Holland;PV27;Noord-HollandZuid;ES16;12963057.644110275;22818798.251960773;26862501.778756563;4867000.0;7186926.949654492;1196072.8955195695;5874764.3697478995;4068018.17998182;16229000.0;3013017.5009178803;1898563.78112824;317000.0;165000.0;158011.1892734054;919545.8823529412;441018.17998182;85837140.06973137;23141156.533654287;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;3590140.0697313948;1156.5336542867917;res+thema;0.0418;0.0;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;2068;112;1301;2911;77;152;1958;176;5.617977528089888;-36.36363636363637
GM0361;Alkmaar;52.60179151439869;4.803307546954854;2296.6;1203.92;3009.81;30098.09;0.0;3500.52;972.44;Kansrijk;61.0;4304.16;0.0;0.0;4304.16;1195.6;5600.0;Noord-Holland;PV27;Noord-HollandNoord;ES15;7153000.0;234149892.7774362;66550000.0;35070410.984848484;10654000.0;7101000.0;31742603.861279942;16078386.096256685;28566664.73988439;2142759.606517061;5738000.0;804000.0;1104153.2485875706;991000.0;7814882.373972113;1815000.0;408499293.71982133;48976459.968961135;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;196192293.7198213;28851459.968961135;res+thema;0.4803;0.5891;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;7349;646;5678;9077;460;830;6438;506;14.15035725380553;27.66798418972332
GM0362;Amstelveen;52.28926595462074;4.851486628917692;1410.81;202.07;505.17;5051.74;0.01;1612.89;448.06;Kansrijk;4.0;255.63;0.0;0.0;255.63;71.01;5600.0;Noord-Holland;PV27;Noord-HollandZuid;ES16;8855037.593984962;19964470.50249553;47845883.2796883;22890000.0;29835682.132280357;16538112.317643171;25346935.79831933;8937048.075951925;9497000.0;911022.273895484;2890100.457394545;252000.0;1160000.0;838036.022850668;4925145.882352941;1209048.075951924;180213169.70036358;21682352.71244556;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;4594169.700363565;3352.7124455624516;res+thema;0.0255;0.0002;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;1926;144;800;2886;33;221;2243;135;-14.13285777975925;6.666666666666667
GM0363;Amsterdam;52.36504357934541;4.908500726193781;9797.5;356.47;891.18;8911.76;63.33;10217.3;2838.37;Kansrijk;24.0;1533.77;52.0;4423.91;5957.68;1654.91;5600.0;Noord-Holland;PV27;Noord-HollandZuid;ES16;7422112.781954887;578258970.138294;769461572.0819921;1226653000.0;228023922.01382035;159441696.89816344;455085092.9411765;140660188.36481163;0.0;135422329.70260677;54935227.51143486;15498000.0;4860000.0;11724515.65081913;72316945.88235295;8218188.364811636;3565006555.2202125;302975207.1120254;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;59051555.22021295;44207.11202535043;res+thema;0.0166;0.0001;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;20996;987;12370;29479;509;1455;21738;1086;-3.413377495629773;-9.116022099447514
GM0373;Bergen (NH.);52.66346714790722;4.6698943376816135;907.93;542.96;1357.39;13573.92;0.0;1450.89;403.06;Kansrijk;66.0;5122.66;0.0;0.0;5122.66;1422.96;5600.0;Noord-Holland;PV27;Noord-HollandNoord;ES15;5802000.0;53658167.8127882;22074000.0;2503090.909090909;1611000.0;945000.0;7590199.499463711;1551116.5775401068;1150000.0;284640.33200122963;3328000.0;46000.0;267819.4652673663;125000.0;1774255.9885591706;266000.0;95734574.79888292;7241715.785827767;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;51719574.79888293;229715.78582776652;res+thema;0.5402;0.0317;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;1401;58;790;2022;38;79;1381;63;1.448225923244026;-7.936507936507937
GM0375;Beverwijk;52.484107659801985;4.653717554707721;965.32;35.41;88.52;885.23;0.0;1000.73;278.0;Kansrijk;2.0;141.12;0.0;0.0;141.12;39.2;5600.0;Noord-Holland;PV27;Noord-HollandZuid;ES16;421012.5313283208;22049464.447436053;28781139.251228187;5206000.0;2632073.4477113974;1531574.52433785;14869342.352941176;2470021.411978588;33000.0;30672273.78408431;2818707.436896493;3991095.4356846474;402000.0;339009.8201218073;2358724.705882353;871021.411978588;77960627.96696158;41485832.5946482;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;5997627.966961576;34441832.5946482;res+thema;0.0769;0.8302;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;3128;266;1458;4225;133;370;2218;268;41.02795311091073;-0.746268656716418
GM0376;Blaricum;52.27945376806868;5.259779938215369;247.76;39.53;98.82;988.22;0.0;287.29;79.81;Kansrijk;5.0;240.41;12.0;1020.9;1261.31;350.36;5600.0;Noord-Holland;PV27;Noord-HollandZuid;ES16;1243005.0125313282;2553672.2505347566;4224637.472471625;1049000.0;2096476.801579467;1609474.6706954346;5213034.285714285;719007.4739925261;69000.0;94004.77297760372;340143.65576825343;27000.0;159000.0;88006.79854586658;773320.0;104007.47399252601;18708307.967519425;1654482.7012842498;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;984307.9675194229;482.70128424973694;res+thema;0.0526;0.0003;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;696;17;236;948;5;24;399;25;74.43609022556392;-32.0
GM0377;Bloemendaal;52.38192107165172;4.585859911421533;486.74;52.46;131.16;1311.59;0.0;539.2;149.79;Kansrijk;22.0;1552.32;0.0;0.0;1552.32;431.2;5600.0;Noord-Holland;PV27;Noord-HollandZuid;ES16;1259005.0125313282;2230524.4156162036;9099046.417076062;18634000.0;3289902.9227635674;2007172.7491619848;6816327.142857143;1514013.12998687;48000.0;5585789.538094523;684235.8122988311;48000.0;414000.0;323014.2108493461;1562720.0;267013.12998687;44849991.78999316;8932772.69122957;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;2746991.78999316;5506772.691229571;res+thema;0.0612;0.6165;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;346;2;202;482;0;4;473;5;-26.849894291754758;-60.0
GM0383;Castricum;52.55697562474247;4.682799621284958;802.24;309.47;773.69;7736.87;58.72;1170.43;325.15;Kansrijk;31.0;2187.36;6.0;510.45;2697.81;749.39;5600.0;Noord-Holland;PV27;Noord-HollandNoord;ES15;2106000.0;62454734.71546627;15133000.0;3879113.6363636362;1827095.406360424;843000.0;7879194.136574902;1978118.7165775402;405000.0;319745.1583154012;1727000.0;62000.0;397064.97175141243;99000.0;1182141.5802645693;420000.0;96100256.61134277;4611951.710331382;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;56305256.61134277;82951.71033138278;res+thema;0.5859;0.018;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;1522;133;982;2212;90;178;1502;109;1.3315579227696406;22.01834862385321
GM0384;Diemen;52.33646724268332;4.986936320406739;422.17;13.69;34.23;342.31;4.79;440.65;122.41;Kansrijk;1.0;63.91;5.0;425.38;489.29;135.91;5600.0;Noord-Holland;PV27;Noord-HollandZuid;ES16;20002.50626566416;27284570.554399706;12607888.361849908;35220000.0;6826107.6011846;5870176.006798546;7104296.722689075;2079022.4219775782;0.0;718011.9936360299;718425.5463323734;358031.6622691293;655000.0;221011.47254614986;670710.5882352941;422022.421977578;97012064.17516509;3763213.6849965546;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;2141064.175165077;43213.68499655451;res+thema;0.0221;0.0115;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;1182;86;104;2114;6;166;929;75;27.233584499461788;14.666666666666666
GM0385;Edam-Volendam;52.541360981776165;5.018917648439063;873.12;674.24;1685.6;16856.0;0.0;1547.36;429.86;Kansrijk;33.0;2293.2;48.0;4083.61;6376.81;1771.34;5600.0;Noord-Holland;PV27;Noord-HollandZuid;ES16;3135052.6315789474;53472317.58658671;24908044.723022193;4932000.0;2594780.9364339532;1621282.3757140834;6721022.94117647;3379022.2199777802;121000.0;2049042.7120303512;2332460.7826528884;2663149.377593361;198000.0;195009.01751569804;878625.8823529412;1882022.21997778;100763523.41449013;10319309.992123019;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;9301523.414490137;2655309.99212302;res+thema;0.0923;0.2573;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;3036;109;2295;3800;84;142;2981;106;1.845018450184502;2.830188679245283
